round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		5,	1271048071.0	1271048071.0	0	-	-	I132	I132
1	2,3,	1,	5982122565.0	5982122565.0	0	-	-	153	153
1	189,6,	6,	3048850.0	3048850.0	0	-	-	I131	I131
1	2,5,	1,	8160797807.0	8160797807.0	0	-	-	89	89
1		7,	1279388747.0	1279388747.0	0	-	-	I181	I181
1	192,1,	8,	9598904.0	9598904.0	0	-	-	I180	I180
1		1,	1292637495.0	1292637495.0	0	-	-	116	116
1		1,	1292637495.0	1292637495.0	0	-	-	85	85
1		1,	1257668057.0	1257668057.0	0	-	-	175	175
1		1,	1257661861.0	1257661861.0	0	-	-	133	133
1	12,61,	85,	23810210783.0	23810210783.0	0	-	-	I10	I10
1	26,59,	73,	21102645445.0	21102645445.0	0	-	-	I94	I94
1	8,35,	158,	26610573650.0	26610573650.0	0	-	-	I9	I9
1	1,1,	18,	2504523268.0	2504523268.0	0	-	-	I72	I72
1	3,15,	2,	17402080332.0	17402080332.0	0	-	-	I89	I89
1	178,3,	20,	182985662.0	182985662.0	0	-	-	I71	I71
1	6,1,	2,	8159241172.0	8159241172.0	0	-	-	I193	I193
1	1,1,	7,	2519152336.0	2519152336.0	0	-	-	I194	I194
1	166,26,	9,	15334656.0	15334656.0	0	-	-	I192	I192
1	5,1,	6,	7020783863.0	7020783863.0	0	-	-	I59	I59
1	5,1,	6,	7019244120.0	7019244120.0	0	-	-	I64	I64
1	176,13,	12,	38694159.0	38694159.0	0	-	-	I58	I58
1		2,	1280551282.0	1280551282.0	0	-	-	I198	I198
1	1,1,	1,	2521881874.0	2521881874.0	0	-	-	47	47
1	197,1,	3,	132066.0	132066.0	0	-	-	I197	I197
1	2,2,	7,	4936534408.0	4936534408.0	0	-	-	I157	I157
1	3,4,	4,	8241727606.0	8241727606.0	0	-	-	I163	I163
1	189,1,	11,	30941120.0	30941120.0	0	-	-	I156	I156
1		3,	1278881740.0	1278881740.0	0	-	-	I175	I175
1	1,2,	1,	3719484843.0	3719484843.0	0	-	-	51	51
1	196,1,	4,	693046.0	693046.0	0	-	-	I174	I174
1	8,3,	8,	11773675727.0	11773675727.0	0	-	-	I97	I97
1	6,2,	11,	8928056696.0	8928056696.0	0	-	-	I104	I104
1	140,42,	19,	172666312.0	172666312.0	0	-	-	I96	I96
1		1,	1257686290.0	1257686290.0	0	-	-	48	48
1		1,	1257688984.0	1257688984.0	0	-	-	128	128
1	1,1,	2,	2545882446.0	2545882446.0	0	-	-	I164	I164
1	1,1,	2,	2545878506.0	2545878506.0	0	-	-	I165	I165
1	190,7,	4,	778544.0	778544.0	0	-	-	I163	I163
1	3,2,	2,	5926706267.0	5926706267.0	0	-	-	I17	I17
1	1,1,	5,	2485877129.0	2485877129.0	0	-	-	I18	I18
1	192,2,	7,	5243044.0	5243044.0	0	-	-	I16	I16
1		1,	1280424191.0	1280424191.0	0	-	-	198	198
1		1,	1280422923.0	1280422923.0	0	-	-	65	65
1	3,1,	2,	4764950005.0	4764950005.0	0	-	-	I100	I100
1	1,1,	4,	2459866640.0	2459866640.0	0	-	-	I101	I101
1	193,2,	6,	3519360.0	3519360.0	0	-	-	I99	I99
1	4,1,	2,	6007852485.0	6007852485.0	0	-	-	I172	I172
1	1,1,	5,	2518169989.0	2518169989.0	0	-	-	I173	I173
1	191,3,	7,	6255530.0	6255530.0	0	-	-	I171	I171
1		1,	1292391369.0	1292391369.0	0	-	-	146	146
1		1,	1292393536.0	1292393536.0	0	-	-	118	118
