1	1
2	3
3	8
4	2
5	3
6	1
7	4
8	1
9	3
10	1
11	17
12	1
13	6
14	5
15	1
16	1
17	1
18	4
19	5
20	8
21	2
22	3
23	3
24	2
25	8
26	3
27	2
28	18
29	1
30	4
31	1
32	4
33	2
34	3
35	4
36	9
37	8
38	11
39	3
40	1
41	3
42	13
43	3
44	1
45	2
46	2
47	1
48	2
49	9
50	2
51	3
52	2
53	1
54	3
55	2
56	19
57	13
58	41
59	6
60	2
61	9
62	15
63	3
64	12
65	4
66	13
67	1
68	4
69	7
70	4
71	2
72	5
73	17
74	1
75	15
76	4
77	33
78	2
79	9
80	9
81	11
82	1
83	30
84	1
85	19
86	80
87	12
88	8
89	23
90	5
91	39
92	7
93	23
94	52
95	28
96	185
97	261
98	529
