round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	1,3,	3,	2538610470.0	2538610470.0	0	-	-	I195	I195
1	2,1,	4,	1951457943.0	1951457943.0	0	-	-	I197	I197
1	2,192,	7,	4531079.0	4531079.0	0	-	-	I194	I194
1		3,	701476756.0	701476756.0	0	-	-	I130	I130
1	2,1,	1,	2000266285.0	2000266285.0	0	-	-	26	26
1	193,4,	4,	352282.0	352282.0	0	-	-	I129	I129
1		1,	685557675.0	685573481.0	3	-	-	42	158
1		1,	685448012.0	685463818.0	2	-	-	78	I198
1		1,	711177971.0	711177971.0	0	-	-	65	65
1		1,	710085260.0	710085260.0	0	-	-	31	31
1	2,1,	1,	1957416677.0	1957416677.0	0	-	-	85	85
1		3,	685734473.0	685756346.0	1	-	-	I36	130
1	178,19,	4,	251231.0	293481.0	3	-	-	I35	62
1		1,	709806561.0	709806561.0	0	-	-	69	69
1		1,	710619987.0	710619987.0	0	-	-	80	80
1		1,	630883936.0	630883936.0	0	-	-	112	112
1		1,	631962867.0	631962867.0	0	-	-	1	1
1		1,	733349550.0	733349550.0	0	-	-	110	110
1		1,	733642000.0	733642000.0	0	-	-	9	9
1	1,1,	1,	1381933415.0	1381933415.0	0	-	-	5	5
1		2,	709644290.0	709644290.0	0	-	-	I119	I119
1	197,1,	3,	74256.0	74256.0	0	-	-	I118	I118
1	2,9,	2,	6083444203.0	6083444203.0	0	-	-	I97	I97
1	1,1,	11,	1296365590.0	1296365590.0	0	-	-	I98	I98
1	160,28,	13,	33761074.0	33761074.0	0	-	-	I96	I96
1	1,1,	2,	1354098759.0	1354098759.0	0	-	-	I105	I105
1	1,1,	2,	1358335719.0	1358335719.0	0	-	-	I106	I106
1	192,5,	4,	527087.0	527087.0	0	-	-	I104	I104
1	11,18,	1,	11814760123.0	11814975874.0	2	-	-	100	I38
1		29,	637410249.0	637626000.0	3	-	-	I40	142
1	170,1,	30,	398595009.0	398595009.0	0	-	-	I39	I39
1	1,1,	2,	1373176379.0	1373176379.0	0	-	-	I127	I127
1	1,1,	2,	1373780323.0	1373780323.0	0	-	-	I128	I128
1	193,4,	4,	368744.0	368744.0	0	-	-	I126	I126
1	1,1,	3,	1381674645.0	1381674645.0	0	-	-	I178	I178
1	1,2,	2,	2027884764.0	2027884764.0	0	-	-	I180	I180
1	188,8,	5,	1240524.0	1240524.0	0	-	-	I177	I177
1	4,3,	1,	3960369476.0	3960369476.0	0	-	-	67	67
1		7,	658729656.0	658729656.0	0	-	-	I72	I72
1	190,3,	8,	6042176.0	6042176.0	0	-	-	I71	I71
1		1,	703523207.0	703523207.0	0	-	-	109	109
1		1,	702622932.0	702622932.0	0	-	-	153	153
1	1,2,	2,	1931865032.0	1931865032.0	0	-	-	I87	I87
1	1,1,	3,	1320820848.0	1320820848.0	0	-	-	I88	I88
1	191,5,	5,	1161664.0	1161664.0	0	-	-	I86	I86
1		1,	666166690.0	666166690.0	0	-	-	50	50
1		1,	665786847.0	665786847.0	0	-	-	24	24
1		1,	712874721.0	712874721.0	0	-	-	106	106
1		1,	710218612.0	710218612.0	0	-	-	148	148
1	1,1,	1,	1335303407.0	1335303407.0	0	-	-	158	158
1		2,	684520892.0	684536698.0	1	-	-	I199	78
1	197,1,	3,	60381.0	76187.0	2	-	-	I198	42
1		1,	715314990.0	715314990.0	0	-	-	82	82
1		1,	715823917.0	715823917.0	0	-	-	32	32
1	1,1,	9,	1345766518.0	1345766518.0	0	-	-	I99	I99
1	4,5,	2,	5210046024.0	5210046024.0	0	-	-	I107	I107
