cldae taxa	clade sizde	label	runtime	nodal dist
5594,3898,3054,1269,1557,5096,4137,2171,1694,4017,4579,3340,1648,958,873,1091,4718,1546,1155,5311,237,4293,2612,505,1946,1748,601,114,2745,3887,3923	31	-	316.25394225120544	0
5594,3898,3054,1269,1557,5096,4137,2171,1694,4017,4579,3340,1648,958,873,1091,4718,1546,1155,5311,237,4293,2612,505,1946,1748,601,114,2745,3887,3923,1976,4720,2274,95,3997,1495,5289,4544,1252,4082,3831,5204,73,5658,1915,3067,1437,5330,5173,3084,506,3758,4623,3688,4959,2044,3308,2585,5143,4805,757,4914	63	-	315.17842960357666	0
5448,3566,1403,3693,5528,4491,2606,4055,1706,860,1887,2970,3363,2770,4086,3980,1984,5482,4126,1837,2402,4572,2302,4534,2628,3106,3936,2141,693,2984,4351,1876,3881,2204,5336,3016,3675,1210,5250,111	40	-	315.8391082286835	0
9963,9116,7078,7046,5902,6917,7800,8417,9380,8534,6916,9710,9296,6050,7761,9251,6712,9291,5974,6243,8406,8947,7200,8094,7276,9998,8115,6561,8051,6742	30	-	315.8899459838867	0
3009,5649,1527,5239,1301,5398,1542,2820,479,2832,4303,2215,2629,749,1175,210,4297,3079,3089,4556,2552,1899,4875,4463,357,131,5030,3594,5260,1870,1122,3888	32	-	315.83894968032837	0
3332,2246,961,648,4824,525,2755,1023,5706,3992,3716,5077,3959,796,5677,5379,3784,4564,252,1196,174,4694,3628,3859,3645,4639,77,395,3897,2265	30	-	316.04579854011536	0
829,2668,1810,2334,2528,1334,603,4892,846,4237,1153,2381,5041,322,2316,5503,3026,5672,4764,2859,937,5513,4636,4204,2020,4967,4674,5217,4709,3553,1845,486,514,3385,1271,1239,3219,2814,4191,2577,5521,1709,1871,5171,2277,1382,3729,61,5140	49	-	315.4112343788147	0
1058,4913,300,207,5153,3815,4342,4192,1071,1961,2169,2625,1719,4322,4618,5472,805,76,1034,2779,5179,4832,452,4690,1231,3741,4410,3971,2178,167,4978,742,3041,2424,1118,1249,3863,342,4817,2657,963,3643,5440,1251,2881,2715,3919,294	48	-	315.4372546672821	0
3785,2322,2001,3127,393,3394,4602,2035,4973,2223,4591,4391,4419,4010,2800,2347,4679,1007,115,4071,3267,5588,1471,2518,2848,516,3698,931,698,4839,2075,5258,3627	33	-	315.67381954193115	0
6455,8184,7430,7918,7749,6404,6259,9150,8347,6762,9010,7492,8246,6511,8980,9244,9018,8893,6147,8948,9789,7377,7167,9575,8222,8265,7828,9064,6896,5832,7476,6945,9941,6106,9121,7783,9943,7287,7337,6444,7756,7208,7181,9720,7493,9307	46	-	315.20700335502625	0
1718,3907,5341,2225,3493,927,3202,3639,2967,591,2702,150,3095,3852,2152,2635,4366,2526,4837,1254,5166,5348,2197,896,1772,1574,3719,2766,1367,12,2042,151,21,2234	34	-	315.75287342071533	0
1135,1434,5389,2303,5210,3807,4345,4999,2538,4982,3939,675,4517,325,2777,4665,1308,110,780,4367,4754,4935,682,2310,5496,1469,3003,1551,1101,5384,257,4479,2704,5229,3433,5659,4655,4114,801,3393,303,1928,1477,404,3962	45	-	315.78738164901733	0
5043,1103,3664,4201,4036,5465,2908,2896,5363,1450,3447,3540,3814,604,5518,1992,1743,3341,1505,2250,3309,4729,4187,980,4302,1219,1932,1964,840,4278,2449,3651	32	-	316.33459663391113	0
4668,2089,1036,2379,3947,1374,2714,4836,54,2879,4860,4046,1414,5648,3911,3144,3174,1603,818,4909,2369,515,2479,374,5428,4700,1411,2408,5563,828,2531,570,1756,1136,4290,726,3307,1476,4436,3722,4878,1797	42	-	315.65563917160034	0
7882,8138,6784,6765,9434,9623,8375,7793,5978,9665,8985,7959,9829,8784,7536,8962,6039,5805,8797,6935,8129,7317,7171,6205,8009,7879,9381,8654,5770,9029,7641,9209,7595,6408,8190,9267,6389,8133,9157,9190,7230,9330,5908,9085,8040,7494,8096,6263,8907,6341,7282,6246,5733	53	-	314.8464798927307	0
6862,6580,8151,9240,9492,6168,6715,9565,9215,7694,9932,6072,9687,7058,8563,9383,8789,6055,7672,5996,9329,7924,8576,9859,8316,7364,8202,6929,6208,9278,5766,6676,7635,8786,6869,8743,8734,7996,7118,8359,7922	41	-	315.5754089355469	0
6405,6599,7760,6044,8438,6346,6682,8318,7893,6527,7471,7715,5775,7170,8320,7157,6025,6322,9987,9102,6384,9128,7164,9325,5723,7463,6126,8622,8963,7031,6054,8661	32	-	315.6581861972809	0
6775,9523,6582,9140,5861,7226,9928,5741,6732,8027,8183,9037,9429,9227,7389,8582,7827,8428,7718,8737,7610,9888,9005,8090,7472,9268,9191,9981,7954,9614,6087,9683,7088,7566,7708,7605,7396,6424,8641,9822,8287,7158,8116,8338,9978,9167,5757,5819,7077,8283,7920	51	-	315.89761686325073	0
715,845,2795,1038,1523,2882,3449,1256,3949,4976,1244,1268,1190,3272,3726,1798,2411,78,2019,4510,2952,456,485,1311,3140,2627,716,1326,4883,2765,3515	31	-	316.33087372779846	0
6554,8354,9897,8478,8770,7143,6759,9230,7952,9574,8137,7015,8159,7816,9376,8832,8680,6726,5822,9919,7374,5772,6730,6053,8198,7335,6637,6886,8697,8281,9491,8258,8158,6900,8204,9106,8712,8298	38	-	315.5780420303345	0
5494,276,799,1319,1625,2622,1539,2384,5421,4711,4282,2036,2261,3077,2117,4617,480,3710,5551,2530,382,4231,3727,5142,3133,3183,3191,4272,5611,1646,165,3705,5019,1380	34	-	315.72378063201904	0
8384,9513,9419,6855,9078,6375,7604,8422,7862,8651,7489,9259,7822,8080,8451,8898,7253,7582,5966,8424,8695,7408,9247,5811,6578,9438,7356,6445,6229,5889,8794,6144,5810,7946,8825,8699,6071,7654,9475,9612,7095,9756,7725,8761,8064,6814,6827,6692,7704,9363	50	-	315.08718085289	0
6116,9798,7537,6328,8170,6752,7341,8450,8253,9100,9718,7496,7546,8411,8011,7333,6973,6070,6097,6757,8541,7084,6823,6803,7740,8519,6448,6985,9602,9308,9780	31	-	315.3630118370056	3
466,5466,3665,786,1160,1230,4,676,4143,1875,4273,5313,1468,3304,3259,3609,811,2749,5714,4634,4696,2675,2688,3091,5623,2420,4719,633,4767,782,438,4022,1216,2778,5386,4263,5707,2083,4746,1878,5023,947,2772,893,3425,3893,800,5545	48	-	315.6657953262329	0
2060,3818,2933,905,3753,1602,4168,3813,4742,2095,4659,667,2091,47,5579,37,1645,1515,423,4108,4995,2490,610,283,3874,3837,1951,3184,2921,2390,5633,1294,1904,4276,1084,1166,750,999,3575,5663,5251,5207	42	-	315.4548285007477	0
9661,9770,9059,6740,7510,7106,9496,6932,5984,9464,6530,9413,8587,7289,7773,8960,8356,6271,9597,5782,6780,7358,6699,8302,9569,6795,6665,7624,8601,8532,6012	31	-	315.951961517334	0
8993,5797,9087,9626,7586,9145,9168,8925,6124,7336,7432,5907,7161,6187,8275,9430,6818,9542,9046,7360,8399,7880,6067,9899,9310,8194,7309,7459,7968,7308,6910,6238,6299,8838,9305,6847,9886,7509,8415,8067,9988,9124,6684,8691,9476,8790,6955,8657,7603,6175,7477,8412,9747,5989,5833,8244,8255,7890	58	-	315.119925737381	0
3592,2309,4334,3118,2391,1708,2977,494,1355,3476,149,1388,4853,941,238,4877,490,626,2431,1779,5664,2160,152,3020,3002,1866,4207,3263,4712,2502,1378,2353,4505,2690,2194,5102,2660,4314,3485,5158,1852,402,613,2052,617	45	-	316.07883310317993	0
8288,8747,6797,9175,7211,9081,8387,9632,8718,9653,9195,9604,7772,9143,6881,6967,5987,9783,6616,8852,7778,5765,9090,9303,7146,7956,9619,7528,9802,9803,6996,8069,7470,6066,7866,7549,8036,5929,6464,7173,7423,7189,7724,8114,9865,7780,8434,7553,7302,7616,6631,9113,8905,9639	54	-	315.8026452064514	0
4221,214,2101,1475,3132,3904,3268,3223,4121,1973,3647,2254,5047,3149,3854,3766,271,1227,2788,689,1446,157,1940,2251,579,5429,3772,2594,1769,923,3555,4640,4371,5552,4873,187	36	-	317.01186203956604	0
3027,2953,1702,3033,3271,451,1567,512,4734,2692,3386,44,2748,1672,3339,317,1907,2455,2584,863,5355,2473,1157,277,5504,3145,4563,1114,1605,329,1723,2637,697,5048,855,4222,4252,3563,3370	39	-	326.7904291152954	0
5097,2522,4100,3206,4434,3640,2230,4731,5414,3849,658,1317,4628,2365,3777,1771,3582,13,3293,2198,1409,3193,1333,1113,2336,290,2856,4329,550,1107,4747,1939,2659,1746,4456,4243,809,3781,4021,939	40	-	352.89011812210083	0
5376,62,4382,3554,3931,4886,1394,5602,3765,627,1329,1592,4029,4118,1689,3312,5554,719,4173,1727,5287,3413,245,1398,4482,659,142,2940,3455,180,2803,2111,1808,1406,1591,518,3690,1855,407,3249	40	-	352.35103058815	0
3332,2246,961,648,4824,525,2755,1023,5706,3992,3716,5077,3959,796,5677,5379,3784,4564,252,1196,174,4694,3628,3859,3645,4639,77,395,3897,2265,2718,219,824,4970,3682,600,5064,888,4464,1818,5353,612,1316,3180,1074,2205,4855,4664,3595,2926,760,4539,1833,1913,2021,1189,5346,2937,3987,1867,1408,1289,2632,4244	64	-	352.0016658306122	0
7114,7007,8698,7488,6321,6298,7885,5912,6667,9715,8859,8833,7369,6494,7701,8364,7324,9139,9071,9545,9608,9033,7484,6236,7515,6018,7415,9984,7517,9913	30	-	352.68344593048096	0
7114,7007,8698,7488,6321,6298,7885,5912,6667,9715,8859,8833,7369,6494,7701,8364,7324,9139,9071,9545,9608,9033,7484,6236,7515,6018,7415,9984,7517,9913,9682,5727	32	-	352.9656162261963	0
7425,7320,7182,9512,9743,7984,7851,5999,7557,9570,9548,9309,7193,8836,8958,6807,8588,5756,9607,7602,9761,8879,9282,6826,7416,6440,6469,8098,8284,7675	30	-	352.951628446579	0
1754,644,4861,5538,3274,695,1424,2142,2326,653,4025,1426,759,80,5698,2515,5253,2737,4159,3808,2640,5485,2158,4828,4814,2831,4312,611,2088,4787,2533,4605,918,5032,1454,2747,161,2711,2150,2665,2746	41	-	352.68010425567627	0
5105,636,2837,164,318,3376,2712,5327,5029,3864,3378,4928,5495,4270,5157,2982,5084,1357,3068,1804,4407,2547,2048,4059,4049,2689,3349,4797,569,5395,2943,5367,3342,4356,4699,3810,3465,1110,4167,3958,5481,2781,385,266,2092,376,4835,3335,2349,5015,1916,3681,2840,2114	54	-	352.3500945568085	0
696,4952,536,2151,5308,1339,3454,5111,2236,2598,5186,48,1234,1638,5583,803,5381,3190,118,5263,116,5220,2708,331,2590,1124,5254,2157,4095,3254,5515,5584,4370,5557,5562,3786,399,1498,4104,4448,3577,3172,2899,1782,4661,1716,4722,2122,383,4056,3481,3561,1412,2430,3105,5021,448,5307,5467,370,3468,5506,1967,2325,4704,4406	66	-	352.29220628738403	0
7000,7774,7437,9341,7461,6010,8979,6296,8021,9466,6591,7001,5959,8164,9354,9275,7533,7351,7378,9708,7343,9856,7368,8252,9427,9955,9311,6235,6652,6479,9178,9519,7868,8313,8248,9732,6286,5875,8924,8548,6452,6568,8722,6209,8149,9441,6516,9182,9271	49	-	352.2020511627197	0
9449,7041,6971,9082,7213,7303,8423,5754,6026,9481,7166,7697,8022,6649,5950,7896,6748,6898,8543,8585,6251,8171,8052,5858,8495,6994,7758,6678,5967,8612,6899,9971,5780,7285,8683,8896,9863,7712,8776,6253,7993,6633	42	-	352.2461588382721	0
6039,5805,8797,6935,8129,7317,7171,6205,8009,7879,9381,8654,5770,9029,7641,9209,7595,6408,8190,9267,6389,8133,9157,9190,7230,9330,5908,9085,8040,7494,8096,6263,8907,6341,7282,6246,5733	37	-	352.75473284721375	0
8135,8004,9937,8773,5982,7981,7958,8623,7786,9782,5921,6914,7478,9793,7129,9224,9924,7541,7053,6645,7849,7551,6680,7999,7576,9605,9744,9514,8851,9091,6720,9359,7653,7268,6612,9768	36	-	352.5954623222351	0
7000,7774,7437,9341,7461,6010,8979,6296,8021,9466,6591,7001,5959,8164,9354,9275,7533,7351,7378,9708,7343,9856,7368,8252,9427,9955,9311,6235,6652,6479,9178,9519,7868,8313,8248,9732,6286,5875,8924,8548,6452,6568,8722,6209,8149,9441,6516,9182,9271,8923,8742,7215,7598,6950,9162,8687	56	-	351.86823630332947	0
3725,935,3902,5085,5078,2623,3057,1764,1237,4678,1843,4301,1500,1464,1918,704,1161,153,5035,4145,3527,2950,4336,225,3827,2201,1049,209,2046,5657,4395,1931,2706,3968,155,1433,5678,247,3007,1650,5241,5373,3739,4611	44	-	352.3082504272461	2
143,5665,3114,1284,446,2340,1936,508,3275,4819,2723,4232,5425,1306,4089,72,3072,2914,5516,3743,493,2359,2511,876,1225,4425,5310,3407,5561,3401,220,5215,637	33	-	352.6074950695038	0
7905,7370,6363,6446,7685,6957,7722,6262,7943,7951,6669,9114,8041,6414,8844,6001,6664,6933,8740,5736,6897,5876,6435,9525,8632,6436,7421,9581,8804,5872,9072,7973,6395,6954,9021,9561,9746,8157,9901,6564,7711,5895,7799,6622,9977,6006,6603,9980,7794,7249,7414,6711,8584,8901,8846,6778,7748,6968,9961,8326,8503,6755,6713,8872,6553,8736,9318,7707,9773,9142	70	-	351.4414415359497	0
5876,6435,9525,8632,6436,7421,9581,8804,5872,9072,7973,6395,6954,9021,9561,9746,8157,9901,6564,7711,5895,7799,6622,9977,6006,6603,9980,7794,7249,7414,6711,8584,8901,8846,6778,7748,6968,9961,8326,8503,6755,6713,8872,6553,8736,9318,7707,9773,9142	49	-	351.9875204563141	0
8108,5885,7224,7719,8332,6182,6092,8536,5750,6088,7856,5731,5717,8125,8562,6278,8325,6046,8019,9067,5899,5725,6925,9991,5825,8257,7151,9714,8567,7487,7686,7052,7861,7619,9853,8463,6798,6352,9817,8843,7065,7388,8345,8710	44	-	351.97264647483826	0
990,4138,934,1920,2447,2667,1135,1434,5389,2303,5210,3807,4345,4999,2538,4982,3939,675,4517,325,2777,4665,1308,110,780,4367,4754,4935,682,2310,5496,1469,3003,1551,1101,5384,257,4479,2704,5229,3433,5659,4655,4114,801,3393,303,1928,1477,404,3962	51	-	352.2411868572235	0
4799,4626,4989,4475,3452,3196,1473,2245,2537,2422,769,4088,1217,583,4008,4769,1151,38,1714,3266,482,253,2478,3957,2559,4264,4398,5114,5110,5377,1510,2808,5056,2871,5488,1304,5462,1039,3225,858,1077,2913,3494,3179	44	-	352.2989583015442	0
7172,7165,7072,7260,9148,9973,7412,9340,9763,6982,8978,7561,8729,6219,6365,6364,9426,9125,9463,5809,9185,8728,9467,9797,6453,8251,8107,9654,6992,8353,7706,8992,9216,6406,6608,7644,9386,6681,8331,5964,6794,7948,8074,9032,5892,6861,7107,7915,7435,9915,9025,8272,8231,9881,5957,7293,7429,6786,6879,7621,8755,8303,8521,6118,7040	65	-	351.795284986496	0
453,3697,249,1490,5075,3442,2923,349,898,921,4295,815,959,5008,3288,1860,2822,4547,4292,3092,2147,2931,3941,538,4376,4005,2782,380,4341,1181,3644,2162,2997,1831,4364,504,2964,654,3235,5328,4760,4032,3188,4601,3066,19,3550,1067,1733,5479,4541,1336,944,3875,1009,1620,3257,4238,3404,1643	60	-	352.1575622558594	1
8381,6032,5823,7190,6522,7099,8957,6442,6944,7140,7732,7953,5968,8243,7305,5747,7859,9451,8467,7878,8034,7022,9043,9214,6257,8185,7979,7142,6351,7593,6382,7314,8327,9502,8839,8496,8669,9073,7705,9343,8148,9779,8053,6150,7836,6754,9883,7353,9860,5808,8885	51	-	352.0791451931	0
5494,276,799,1319,1625,2622,1539,2384,5421,4711,4282,2036,2261,3077,2117,4617,480,3710,5551,2530,382,4231,3727,5142,3133,3183,3191,4272,5611,1646,165,3705,5019,1380,1123,5446,364,4275,4644,11,5338,2377,5549,849,4310,22,4885,5555,5230,1611,4610,5486,5278,101,2682,679,2027,1712,871,5589,5206,2705,204,1346,1014	65	-	351.7675335407257	0
4178,1649,562,4938,3756,2224,1949,4851,4206,52,4435,4220,989,1511,5062,314,4669,3290,1673,344,3995,2149,2872,2296,3398,3529,3136,3933,173,202,3208,4681,5283	33	-	352.66947960853577	0
8863,8070,5874,6505,8418,6331,6774,7752,8500,8102,6325,9723,9297,7379,5988,8048,8705,7124,8707,9248,9342,9239,6523,6412,8967,6513,9092,6143,7210,5965,7923,6613,8888,8269,9044	35	-	352.44350028038025	0
8509,9390,7554,9189,7632,9972,7507,9965,8721,9312,9910,9862,7176,8075,9516,9739,5863,8475,8855,6903,6972,7721,8598,5880,8671,6311,8583,7284,6570,9261,8139,7769,9494,6716,7120,9838,7264,7407	38	-	352.89882588386536	0
7547,6009,6857,9023,7846,9810,6817,5814,8752,9634,9132,6303,7538,5983,8369,8987,9117,6374,7699,9208,9314,6604,8228,6584,6488,7524,5943,9760,6581,9169,6378,9655,5998,9596,8768,7702,7581,9821,6495,5720,6188,6640,7410,7933,9293,6196,5842,9465,5897,7628,7234,6439,6472	53	-	351.87043833732605	0
5494,276,799,1319,1625,2622,1539,2384,5421,4711,4282,2036,2261,3077,2117,4617,480,3710,5551,2530,382,4231,3727,5142,3133,3183,3191,4272,5611,1646,165,3705,5019,1380,1123,5446,364,4275,4644,11,5338,2377,5549,849,4310,22,4885,5555,5230,1611,4610,5486,5278	53	-	352.2392256259918	0
3177,193,4073,3294,1579,5685,457,5434,4494,500,3056,728,141,1362,4429,4346,2809,4757,3860,5461,177,5397,2930,2929,3204,5383,2696,1045,4307,4603,4321,1417,20,1995,5387,3364,2936,2818,1943,4416,3634,84,3469,4786,3222,171,5509,1640,2681,5134,1156,3011,3905,4910,1922,2757	56	-	351.9458668231964	0
8229,7018,8346,7931,7375,8867,8782,8191,7349,6810,9449,7041,6971,9082,7213,7303,8423,5754,6026,9481,7166,7697,8022,6649,5950,7896,6748,6898,8543,8585,6251,8171,8052,5858,8495,6994,7758,6678,5967,8612,6899,9971,5780,7285,8683,8896,9863,7712,8776,6253,7993,6633	52	-	352.10820031166077	0
3207,4169,5013,3035,2506,4039,5240,1352,1353,468,5519,978,5430,4487,1307,2949,1877,4504,3417,5300,1966,4676,1300,2437,1193,5097,2522,4100,3206,4434,3640,2230,4731,5414,3849,658,1317,4628,2365,3777,1771,3582,13,3293,2198,1409,3193,1333,1113,2336,290,2856,4329,550,1107,4747,1939,2659,1746,4456,4243,809,3781,4021,939	65	-	351.5070335865021	0
9279,7334,8029,8806,6411,9099,6228,9925,8795,9869,7266,7684,8464,7218,7262,6587,9180,7290,5913,8772,7508,8357,6927,9065,7066,6573,9289,7480,7426,9828,6041,5773,6850,8328,7071,9177,8646,7231,8800,8558,7808,6471,6231,8150,8801,9294,6105,7361,9019,6510,8374,7785,8317	53	-	351.8737123012543	0
2672,4284,664,2260,590,2304,4004,160,212,2284,1996,1738,5410,4733,3405,5366,5281,554,1321,3985,3130,4620,476,3291,4452,3355,5368,445,4500,497,2541	31	-	353.01282596588135	0
9355,7638,7955,8391,6565,9946,9631,9362,6576,7842,6388,8182,6592,9882,6624,8023,5951,6880,7233,7726,7650,6193,9459,7840,7963,9151,8486,9484,6095,9453,9698,8805,6386,6865,6151,9385,6158,6265,7779,6946,7935,7089,8398,5985,9396,8466,9688,7767	48	-	352.59174704551697	0
8566,9758,8293,9707,8499,8799,7185,8448,9505,6668,7746,7056,5801,8900,7674,9530,8861,8849,9952,8627,6099,9711,8745,9951,6467,6653,8684,9241,8988,8405,6064,7970,5844,9203,9369,7585,9221,6245,9160,8493,7668,5938,6978,5942,7568,5739,6192,7662,6211,7850	50	-	352.4453799724579	0
3383,5007,1441,3036,1846,2853,1989,4317,2104,1245,2439,717,1631,2545,826,723,2314,1796,1365,1747,1671,1670,2703,1178,900,2259,2796,2262,4184,437,2054,3824,2789,535,5401,4948,3282,3273,3840,2227,1436,866,4609,3763,3169,4673,5175,4141,1133,159,4586,4932,764,122,3685,2440,2015,2618,705,3334	60	-	351.78330278396606	0
389,3194,5423,2278,2372,5227,121,4453,2540,5152,2654,2184,3552,2145,4903,1452,1827,2988,5492,2138,1865,4165,1400,3049,2986,1740,5662,5003,1553,5069	30	-	352.4977984428406	0
803,5381,3190,118,5263,116,5220,2708,331,2590,1124,5254,2157,4095,3254,5515,5584,4370,5557,5562,3786,399,1498,4104,4448,3577,3172,2899,1782,4661,1716,4722,2122,383,4056,3481,3561,1412,2430,3105,5021,448,5307,5467,370,3468,5506,1967,2325,4704,4406	51	-	352.6596899032593	0
2034,2888,4748,2412,2241,4582,3085,1097,3039,1295,339,2004,4966,2524,4155,920,3102,1532,4344,3104,415,1022,3951,2465,3239,4481,5439,2945,5002,2233,1812,2993,1340,2520,887,3501,5345,3984	38	-	352.3960883617401	0
