cldae taxa	clade sizde	label	runtime	nodal dist
6265	1	6265	5.028654336929321	0
8262	1	8262	5.022988796234131	0
5776,6110,2337,2367	4	I292	20.031967163085938	0
9200	1	9200	4.977517366409302	0
8788	1	8788	4.982168674468994	0
4559,5304,2384,2941,6833,1787,4306,4625,885	9	I207	44.28184986114502	0
4867	1	4867	4.971170902252197	0
9342	1	9342	4.980386018753052	0
2071,1562,3873,7522,4221	5	I483	24.644164085388184	0
1062,5920,6153	3	I182	14.884929656982422	0
2863,5251,1570,6160	4	I465	19.83366894721985	0
7766,9871	2	I56	9.977739572525024	0
8267	1	8267	4.95438551902771	0
411	1	411	4.986923933029175	0
2223,4459,6216,711,754,2610,4214,197,5598,4129,2612	11	I367	54.0395565032959	0
6651	1	6651	4.9972851276397705	0
1579	1	1579	4.978552579879761	0
87	1	87	5.005784749984741	0
4930	1	4930	4.966173887252808	2
4099	1	4099	4.991413593292236	0
6912,2448,6760,1684	4	I328	19.869926929473877	0
1755	1	1755	4.9935221672058105	0
6064,1638	2	I414	9.963494062423706	0
8339,8129,8528,8451,9880	5	I49	24.814316272735596	0
3065,946	2	I431	9.945907354354858	0
1973	1	1973	4.997112035751343	0
5850,3774,4288,6133,1831,5750,2451,3659,5513,5785,7448,7167,6320	13	I487	63.56629014015198	0
7239,6980	2	I128	9.94895315170288	0
7446,2624	2	I418	9.964080810546875	0
7686	1	7686	4.971262216567993	3
4930,3434	2	I394	9.963897466659546	0
6110	1	6110	4.971966505050659	0
7084,6651,87,7461,3804,683	6	I283	29.704002380371094	0
5804,5558	2	I422	9.916291236877441	0
3731,3658,6532,7446,2624	5	I417	24.75946044921875	0
7339	1	7339	4.994259357452393	0
2223,4459	2	I376	9.976524353027344	0
9826,8270,7562	3	I18	14.914953708648682	0
1744,6529,1182,7466	4	I147	19.85690927505493	0
8482	1	8482	4.985953092575073	0
5750,2451,3659	3	I494	14.936472654342651	0
3769,6187,1844,6576	4	I304	19.80000948905945	2
9639	1	9639	4.951631307601929	0
1062,5920,6153,5310,165,303,5693,2203,3491,6280,3727,406,1874	13	I172	63.57658624649048	0
1831	1	1831	4.99031662940979	0
7448	1	7448	4.990148305892944	0
1593	1	1593	4.965121030807495	0
2613	1	2613	4.963937759399414	0
4892,2035	2	I235	9.97026801109314	0
8987,8005,8820,9692,7865,9204	6	I98	29.630908012390137	0
5785	1	5785	4.980952262878418	0
4723	1	4723	4.954804182052612	0
4027,2112	2	I412	9.973125696182251	0
7112	1	7112	4.97001576423645	0
9370	1	9370	5.025861501693726	0
8732,9380	2	I106	9.977588891983032	0
9212	1	9212	4.982593059539795	0
5776,6110,2337,2367,7034,7250,6949,811,7084,6651,87,7461,3804,683,358,2970,710,1887,2257,1392,2447,6551,7324,4372,2189,3607,3923,5730,4016,1058,1653,1674,3169,1571,6519,4613,6480,96,5427,7339,2172,5486,1215	43	I253	200.4656958580017	0
804,2684,1150,435	4	I405	19.834001302719116	0
1715,3465	2	I324	9.940813541412354	0
9583,8590,8262,8244,8912,8812,9249,7742	8	I108	39.266862630844116	0
5677,4824,5390,7534,932	5	I165	24.710699558258057	0
7792,9019	2	I64	9.959172010421753	0
1370,1401,3340,5294,3884,5579,5153,5600,2226,1292,5039,395,5581,578,267,913,125	17	I434	82.49770617485046	0
7239,6980,7077	3	I127	14.859524011611938	0
1058	1	1058	4.977034568786621	0
4952,3623	2	I473	9.889585494995117	0
4979,2828,1821,6579,6278,2115,3620	7	I357	34.46379590034485	0
3221,1474,1892,1144	4	I390	19.8372962474823	0
9826,8270,7562,9343,9384,8725,7644,8358,9074	9	I12	44.26743483543396	0
6721,14	2	I337	9.93664836883545	0
4539,1909,6158,854,6892,3431,6721,14,3717,4723,2212	11	I333	53.84821367263794	0
165,303,5693,2203	4	I178	19.837236881256104	0
795,5778	2	I459	9.963329076766968	0
5678,4867,3063	3	I247	14.89434814453125	0
4707,4144	2	I382	9.955897808074951	0
8651	1	8651	4.991469383239746	0
4559,5304,2384	3	I213	14.945844173431396	0
1887,2257	2	I278	9.966974020004272	0
1562	1	1562	4.968820810317993	0
2172	1	2172	4.9875969886779785	0
6399	1	6399	4.96666955947876	0
3998,1725,5177,6127,1788	5	I242	24.79847526550293	0
1370,1401	2	I449	9.964101552963257	0
6153	1	6153	4.9595561027526855	0
4076	1	4076	4.985864877700806	0
6160	1	6160	4.963967323303223	0
7919	1	7919	4.981621742248535	0
4393,473	2	I138	9.958338737487793	0
188	1	188	4.950059413909912	0
6739,4113	2	I385	9.941548585891724	0
