cldae taxa	clade sizde	label	runtime	nodal dist
6241,4223,7473,5280,6789,7375,4982,9851,8626,6217,9918,8859,9643,5915,9462,4327,7819,8280,8837,9774,7446,9639,6963,5187,6809,4796,9248,6550,7815,9401,3668	31	I474	324.500164270401	0
5151,4150,9943,5475,4339,9228,9122,4544,9723,7067,5630,9207,7531,6982,4366,5980,8481,7011,5695,5678,8366,9941,8738,7388,3739,9326,6689,9242,7511,7844,5072,8493,9762,9722	34	I555	355.55045437812805	0
5543,6015,8599,4718,8153,5184,4162,7154,3840,4070,5028,9186,7350,5644,5121,6138,4646,5640,6359,5300,9536,9387,9538,6618,7046,9828,4169,7854,3876,8120,6783,3843,3814,8858,6886,7549,3811,5178,9727,4516,4663,8714,5536,7525,4128,7118	46	I52	468.8928940296173	0
554,254,3324,2670,1685,2608,248,2497,1843,1254,582,890,1600,1651,2686,3624,1616,412,3645,3505,734,1649,385,863,3559,2001,1625,1263,2644,746,1994,2018,3498,3569,2401,158,2145,1291,1615,3646,105,15,1839,1773,1077,3603,1577,1468,1007,583,2895,584,2500,361	54	I861	530.2837574481964	1
6838,5900,7223,6961,4181,7452,4466,8781,9133,8648,6306,9771,4651,5690,5616,6735,4052,5957,6529,4459,9587,6676,6706,8613,8036,6561,7891,5863,5700,4657,7991,5116,7713,5572,7761,8381,4038,8165,7861,8206,3983,7036,4584,7510,9372,9384,7804,8993,7058,6940,7355,4381,4322,8789	54	I103	530.7604019641876	0
2163,332,3403,356,3191,3589,1605,212,3458,3085,130,2422,3482,1248,3560,1256,519,1641,2412,1893,1280,624,1157,259,1944,2315,1769,342,2080,2136,3619,232,3331,2759,210,3035,1522,2353,811,2374,553,1722,3034,789,812,440,169,1091,2172	49	I914	482.69742798805237	0
8863,7173,5851,9421,8671,6042,8835,6685,8465,4780,9665,6591,4034,8867,7160,6241,4223,7473,5280,6789,7375,4982,9851,8626,6217,9918,8859,9643,5915,9462,4327,7819,8280,8837,9774,7446,9639,6963,5187,6809,4796,9248,6550,7815,9401,3668,4764,9654,8196,4521,8223,7836,8376,6139,3702	55	I464	542.7313144207001	0
2097,609,3165,2317,406,48,2839,369,3375,2440,637,2368,3311,2731,1815,2363,357,1850,3073,2806,427,271,1081,1408,2709,2147,3181,2293,2465,2242,2987,2504,715	33	I967	329.0376374721527	0
2635,1563,1908,1236,2933,1075,2891,885,3125,1877,2509,3164,309,107,2995,2764,2546,192,799,2389,2888,1912,1312,1088,1985,739,2707,616,2783,1156,2641,2142,3634,1370,969,2155,3052,47,1426,34,1752,1355	42	I692	415.91528511047363	0
2097,609,3165,2317,406,48,2839,369,3375,2440,637,2368,3311,2731,1815,2363,357,1850,3073,2806,427,271,1081,1408,2709,2147,3181,2293,2465,2242,2987,2504,715,2923,1818,3373,543,2261	38	I962	377.3484001159668	0
8485,4234,3761,5604,8603,6864,3921,4255,7212,7777,3946,9461,4317,6129,5688,6424,7192,4748,8052,8459,6750,8059,6690,7590,4551,3998,8662,7247,8319,4158,6097,7750,9086,4215,4638,6839,8330,7735,9623,5750,3675,4266,5485	43	I313	425.75024819374084	0
554,254,3324,2670,1685,2608,248,2497,1843,1254,582,890,1600,1651,2686,3624,1616,412,3645,3505,734,1649,385,863,3559,2001,1625,1263,2644,746,1994,2018,3498,3569,2401,158,2145	37	I878	367.7051773071289	2
6438,9030,9698,4462,4310,9550,9508,6533,5948,4377,4951,4541,6987,4330,7119,9229,9005,7371,6693,9503,8225,4648,9289,4028,4194,9844,6707,6995,7520,5859,7708,7788,6505,7729,3747,9518,4036,6788,9495,5894,7258,6976,3760,7691,4020,7409,9728,6571,3915,9265,6700,4787,8096,5730,4959,6169,6832,5062,6696,4947,9963,6089	62	I203	604.6837587356567	0
2635,1563,1908,1236,2933,1075,2891,885,3125,1877,2509,3164,309,107,2995,2764,2546,192,799,2389,2888,1912,1312,1088,1985,739,2707,616,2783,1156,2641,2142,3634,1370,969,2155,3052,47,1426,34,1752,1355,1189,2091,2638,3250,2719	47	I687	462.5057785511017	0
7479,8020,4635,8896,5816,5734,9879,9108,6814,7722,9896,8517,9303,6343,9402,9121,5556,7749,8279,5635,5151,4150,9943,5475,4339,9228,9122,4544,9723,7067,5630,9207,7531,6982,4366,5980,8481,7011,5695,5678,8366,9941,8738,7388,3739,9326,6689,9242,7511,7844,5072,8493,9762,9722,5772,4593,9027,7015,5076,9336,7875,7676,5011,9397,9947,7739	66	I541	640.8629138469696	0
6241,4223,7473,5280,6789,7375,4982,9851,8626,6217,9918,8859,9643,5915,9462,4327,7819,8280,8837,9774,7446,9639,6963,5187,6809,4796,9248,6550,7815,9401,3668,4764,9654,8196,4521,8223,7836,8376,6139,3702	40	I465	398.9597964286804	0
6529,4459,9587,6676,6706,8613,8036,6561,7891,5863,5700,4657,7991,5116,7713,5572,7761,8381,4038,8165,7861,8206,3983,7036,4584,7510,9372,9384,7804,8993,7058,6940,7355	33	I107	329.8474452495575	4
5543,6015,8599,4718,8153,5184,4162,7154,3840,4070,5028,9186,7350,5644,5121,6138,4646,5640,6359,5300,9536,9387,9538,6618,7046,9828,4169,7854,3876,8120,6783,3843,3814,8858,6886,7549,3811,5178,9727,4516,4663,8714,5536,7525,4128,7118,5838,3775,8605,4828,5450,9135,6252,5355,9777,5408	56	I42	549.0908012390137	0
7722,9896,8517,9303,6343,9402,9121,5556,7749,8279,5635,5151,4150,9943,5475,4339,9228,9122,4544,9723,7067,5630,9207,7531,6982,4366,5980,8481,7011,5695,5678,8366,9941,8738,7388,3739,9326,6689,9242,7511,7844,5072,8493,9762,9722,5772,4593,9027,7015,5076,9336,7875,7676,5011,9397,9947,7739	57	I542	557.2882752418518	0
5948,4377,4951,4541,6987,4330,7119,9229,9005,7371,6693,9503,8225,4648,9289,4028,4194,9844,6707,6995,7520,5859,7708,7788,6505,7729,3747,9518,4036,6788,9495,5894,7258,6976,3760,7691,4020,7409,9728,6571,3915,9265,6700,4787,8096,5730,4959,6169,6832,5062,6696,4947,9963,6089	54	I204	528.8953096866608	0
6838,5900,7223,6961,4181,7452,4466,8781,9133,8648,6306,9771,4651,5690,5616,6735,4052,5957,6529,4459,9587,6676,6706,8613,8036,6561,7891,5863,5700,4657,7991,5116,7713,5572,7761,8381,4038,8165,7861,8206,3983,7036,4584,7510,9372,9384,7804,8993,7058,6940,7355	51	I106	502.18472170829773	3
5151,4150,9943,5475,4339,9228,9122,4544,9723,7067,5630,9207,7531,6982,4366,5980,8481,7011,5695,5678,8366,9941,8738,7388,3739,9326,6689,9242,7511,7844,5072,8493,9762,9722,5772,4593,9027,7015,5076,9336,7875,7676,5011,9397,9947,7739	46	I543	468.0079708099365	0
