1	1
2	1
3	3
4	4
5	1
6	1
7	1
8	1
9	2
10	1
11	2
12	2
13	3
14	2
15	1
16	1
17	3
18	1
19	3
20	5
21	2
22	1
23	1
24	1
25	1
26	1
27	2
28	1
29	3
30	1
31	1
32	1
33	4
34	12
35	6
36	2
37	1
38	1
39	1
40	1
41	2
42	2
43	1
44	4
45	6
46	6
47	3
48	2
49	1
50	1
51	1
52	3
53	6
54	2
55	3
56	1
57	1
58	3
59	2
60	5
61	1
62	2
63	4
64	7
65	2
66	5
67	4
68	3
69	2
70	3
71	6
72	7
73	4
74	1
75	1
76	1
77	7
78	2
79	3
80	8
81	1
82	2
83	9
84	5
85	4
86	1
87	16
88	1
89	17
90	1
91	3
92	6
93	1
94	2
95	4
96	1
97	11
98	6
99	11
100	1
101	7
102	7
103	2
104	3
105	2
106	7
107	5
108	14
109	4
110	5
111	3
112	3
113	2
114	20
115	15
116	9
117	18
118	1
119	4
120	2
121	3
122	10
123	2
124	3
125	4
126	16
127	1
128	3
129	3
130	1
131	1
132	7
133	13
134	3
135	3
136	4
137	5
138	10
139	5
140	3
141	2
142	3
143	6
144	1
145	2
146	4
147	9
148	8
149	8
150	35
151	1
152	5
153	6
154	42
155	19
156	6
157	4
158	1
159	16
160	2
161	3
162	14
163	21
164	32
165	1
166	19
167	63
168	28
169	10
170	12
171	7
172	24
173	23
174	19
175	5
176	218
177	71
178	179
179	37
180	532
