1	3
2	1
3	1
4	15
5	3
6	1
7	1
8	1
9	3
10	1
11	9
12	18
13	14
14	2
15	2
16	1
17	1
18	2
19	9
20	2
21	1
22	1
23	6
24	1
25	1
26	1
27	10
28	8
29	7
30	3
31	1
32	8
33	5
34	1
35	1
36	1
37	1
38	1
39	13
40	2
41	7
42	6
43	3
44	11
45	1
46	7
47	18
48	4
49	3
50	1
51	12
52	5
53	3
54	9
55	21
56	11
57	2
58	2
59	6
60	10
61	9
62	8
63	10
64	11
65	1
66	2
67	1
68	1
69	23
70	10
71	18
72	9
73	1
74	2
75	14
76	1
77	39
78	11
79	20
80	21
81	2
82	35
83	4
84	11
85	1
86	16
87	3
88	9
89	37
90	2
91	10
92	17
93	32
94	89
95	70
96	4
97	34
98	75
99	535
