round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	1,2,	1,	2015246039.0	2015246039.0	0	-	-	126	126
1		3,	704490921.0	704490921.0	0	-	-	I168	I168
1	196,1,	4,	429591.0	429591.0	0	-	-	I167	I167
1	2,2,	6,	2417373663.0	2417481819.0	3	-	-	I97	I95
1	3,3,	4,	3474533659.0	3474641815.0	2	-	-	I102	I94
1	189,2,	10,	16773744.0	16773744.0	0	-	-	I96	I96
1		1,	712913814.0	712929137.0	2	-	-	109	I85
1		1,	711684049.0	711699372.0	3	-	-	82	44
1		1,	677294602.0	677294602.0	0	-	-	146	146
1		1,	677522486.0	677522486.0	0	-	-	147	147
1		6,	696641063.0	696641063.0	0	-	-	I83	I83
1	2,4,	1,	3791652536.0	3791652536.0	0	-	-	10	10
1	182,12,	7,	4424380.0	4424380.0	0	-	-	I82	I82
1		2,	652496738.0	652496738.0	0	-	-	I63	I63
1	1,1,	1,	1287090270.0	1287090270.0	0	-	-	33	33
1	195,3,	3,	128007.0	128007.0	0	-	-	I62	I62
1		1,	683872257.0	683872257.0	0	-	-	67	67
1		1,	681462876.0	681462876.0	0	-	-	134	134
1	1,1,	1,	1353995374.0	1353997138.0	3	-	-	107	177
1		2,	695252454.0	695254218.0	2	-	-	I32	I30
1	197,1,	3,	93168.0	93168.0	0	-	-	I31	I31
1		1,	670427302.0	670427302.0	0	-	-	120	120
1		1,	669066959.0	669066959.0	0	-	-	154	154
1	16,5,	2,	9738663471.0	9748425963.0	2	-	-	I175	I9
1	1,1,	21,	1236067793.0	1245830285.0	3	-	-	I176	I10
1	13,165,	23,	186725495.0	186725495.0	0	-	-	I174	I174
1		1,	664078293.0	664078293.0	0	-	-	1	1
1		1,	665257137.0	665257137.0	0	-	-	113	113
1	5,19,	5,	10587560967.0	10590217105.0	2	-	-	I143	I139
1	3,2,	24,	3094546182.0	3097202320.0	3	-	-	I147	I140
1	169,3,	29,	336867428.0	336867428.0	0	-	-	I142	I142
1	21,10,	3,	11788410475.0	11788410475.0	0	-	-	I57	I57
1	1,2,	31,	1829971706.0	1829971706.0	0	-	-	I59	I59
1	158,9,	34,	549951723.0	549951723.0	0	-	-	I56	I56
1	1,1,	1,	1306032588.0	1306032588.0	0	-	-	88	88
1		2,	666863716.0	666863716.0	0	-	-	I41	I41
1	195,3,	3,	81796.0	81796.0	0	-	-	I40	I40
1	1,1,	15,	1221082175.0	1221225079.0	1	-	-	I108	I109
1	13,2,	2,	7491059633.0	7491059633.0	0	-	-	I122	I122
1	132,52,	17,	76721517.0	76864421.0	2	-	-	I107	I110
1	1,3,	1,	2373290617.0	2373290617.0	0	-	-	114	114
1		4,	632870863.0	632870863.0	0	-	-	I20	I20
1	195,1,	5,	914161.0	914161.0	0	-	-	I19	I19
1	1,1,	2,	1353377813.0	1353377813.0	0	-	-	I179	I179
1	1,1,	2,	1356073298.0	1356096063.0	1	-	-	I180	119
1	196,1,	4,	422812.0	445577.0	2	-	-	I178	3
