cldae taxa	clade sizde	label	runtime	nodal dist
1852	1	1852	4.389279842376709	0
4344	1	4344	4.540796995162964	0
6643,8902,4127	3	I124	4.653908729553223	0
7718,6782,9593,9099,3909,9714,7649,3375,3885,5793,4764,7210,6648,4644,3605,3704,9533,6643,8902,4127,3507,9360	22	I120	4.2850706577301025	0
4289	1	4289	4.7130937576293945	0
8902	1	8902	4.690865993499756	0
7123,4363,6279,9583,8443	5	I68	4.612747430801392	0
4192	1	4192	4.705344200134277	0
8949,7261,4857,4262,3726,4846	6	I103	4.598379850387573	0
2975,1734,210,1947,1362,2659,535,2061,2810,2515,2727,1549,1119	13	I166	4.451660871505737	0
4852,7762,4763,8949,7261,4857,4262,3726,4846,8736,4064,4598,7732,5459,5825,3847,8705	17	I94	4.417984247207642	0
4852,7762	2	I109	4.657978296279907	0
732	1	732	4.680391311645508	0
8051,4613	2	I93	4.695147514343262	0
6268	1	6268	4.692229986190796	0
8447,9696,4694,6874,6567,5846,9337,5872,6450,6023,5987	11	I3	4.503612995147705	0
976,179,1983	3	I148	4.644664764404297	0
724,1852,2441,2975,1734,210,1947,1362,2659,535,2061,2810,2515,2727,1549,1119,2124,622,3156,833	20	I161	4.318393230438232	0
3846	1	3846	4.683300256729126	0
1635	1	1635	4.686622858047485	0
1201,1687,3257	3	I186	4.6516218185424805	0
8104,6458	2	I79	4.681489706039429	0
8104,6458,5994	3	I78	4.655261754989624	0
1734	1	1734	4.680588960647583	0
6328,4787,8774,7206,9338,9632,8904,6651,6925,5291,4289,6706,6943,8182,4411,6405,3397,7571,4166	19	I34	4.337271451950073	0
6412	1	6412	4.68854022026062	0
3375	1	3375	4.697861909866333	0
7262	1	7262	4.685439109802246	0
6458	1	6458	4.68257212638855	0
6076,8436,3313,4566,4695	5	I84	4.621148586273193	0
9058,6467,6660	3	I16	4.624682426452637	0
2174,1725,732,1142,2535,2538,2581,853,1916,79,2622,1635,175,3126,1201,1687,3257,2240,2003,651,724,1852,2441,2975,1734,210,1947,1362,2659,535,2061,2810,2515,2727,1549,1119,2124,622,3156,833,2820,377,914,1641,2098,775,436,2000,1791,469,33,1583,976,179,1983,2173,1439,2564,515	59	I141	3.568464756011963	0
436	1	436	4.693506956100464	0
6328,4787	2	I51	4.676803350448608	0
2622	1	2622	4.684441566467285	0
2098,775,436	3	I155	4.648594379425049	0
7318,8441,4382,9056,3908,9344,3533	7	I25	4.572789669036865	0
3605	1	3605	4.68455171585083	0
210,1947	2	I176	4.674095153808594	0
2820,377,914,1641,2098,775,436,2000,1791,469	10	I151	4.499545574188232	0
1439,2564,515	3	I144	4.644888401031494	0
3126	1	3126	4.697619438171387	0
7649,3375	2	I136	4.682165622711182	0
1362	1	1362	4.680701971054077	0
7003,8425	2	I119	4.6801111698150635	0
7003,8425,8646	3	I118	4.6456663608551025	0
9368,6100,4308,8606,5748,9058,6467,6660	8	I15	4.519763708114624	0
1201	1	1201	4.702244520187378	0
6874	1	6874	4.687481164932251	0
4846	1	4846	4.697591781616211	0
7571	1	7571	4.696260452270508	0
3607,6141,3846,9500,5267,6412,4854,9824,4568,7401,9899,7262,6170	13	I54	4.468181133270264	0
976	1	976	4.693478345870972	0
8774	1	8774	4.707402229309082	0
2659	1	2659	4.677309989929199	0
