1	1
2	5
3	2
4	1
5	2
6	1
7	2
8	2
9	1
10	8
11	4
12	7
13	1
14	4
15	1
16	2
17	3
18	2
19	14
20	5
21	19
22	2
23	4
24	3
25	4
26	3
27	7
28	4
29	6
30	4
31	1
32	8
33	1
34	4
35	3
36	5
37	5
38	1
39	14
40	6
41	9
42	1
43	1
44	8
45	12
46	15
47	15
48	16
49	2
50	2
51	2
52	10
53	6
54	6
55	22
56	3
57	2
58	10
59	4
60	23
61	3
62	18
63	17
64	3
65	22
66	18
67	42
68	83
69	14
70	29
71	2
72	3
73	24
74	7
75	48
76	15
77	40
78	26
79	87
80	100
81	69
82	39
83	41
84	13
85	56
86	14
87	52
88	238
89	161
90	150
91	349
92	452
93	532
