cldae taxa	clade sizde	label	runtime	nodal dist
8803,6058	2	I130	9.853866815567017	0
6732,9227,5757	3	I81	14.691025733947754	0
507,870	2	I340	9.762648820877075	0
6411,5913,6850,9578,8064,6814,9247,7582,8080,5970,5726,8490,6981,6423,7690,7364,8202,8296,9089,5876,9977,9072,6957,5727,9608,9322,8389,7557,8836,8333,7697,8022,5950,6253,5983,9117,6196,9444,9283,5749	40	I154	182.8709135055542	0
2986	1	2986	4.840588092803955	0
3773,327,5323,277,5375,4846,5031,1279,1397,3412,3979,2081,3805,1990,3661,4808,3632,1777	18	I420	85.22328329086304	3
603	1	603	4.878989934921265	0
1994,973,4012,2620	4	I487	19.41983699798584	0
8490	1	8490	4.863718748092651	0
2266	1	2266	4.829631328582764	0
6754	1	6754	4.869490146636963	0
1131,3170	2	I233	9.718031406402588	0
2300,135,475	3	I378	14.61817741394043	0
5726	1	5726	4.839622259140015	0
9123,7874,9890,8484,8469,9539,7386,6359,9929,6194,9052,6948,7535,7732,6754	15	I193	71.35278534889221	0
6411,5913,6850,9578,8064,6814,9247,7582,8080,5970,5726,8490	12	I182	57.272109508514404	0
3805,1990,3661,4808	4	I424	19.420092582702637	0
1131,3170,2344,3901,5418,3022,4074,3461	8	I227	38.58334517478943	0
808	1	808	4.829906225204468	0
6481	1	6481	4.887026786804199	0
5985	1	5985	4.851238250732422	0
4542,2033,951,2433,5449,928,3506	7	I444	33.79551100730896	0
2515	1	2515	4.833258390426636	0
4508,1061,28,808,4069	5	I401	24.09040641784668	3
2620	1	2620	4.84732723236084	0
3407	1	3407	4.870851039886475	0
5749	1	5749	4.819075584411621	0
5154,4570,1616,75,1130,4825,598,4519	8	I255	38.38278770446777	0
225,2950	2	I491	9.68761157989502	2
3796,2071,4616,2374,2513,4920,4239,3458	8	I468	38.51108908653259	0
4741	1	4741	4.838866233825684	0
4478	1	4478	4.8923656940460205	0
1943	1	1943	4.8453240394592285	0
402	1	402	4.878204584121704	0
5644	1	5644	4.825484752655029	0
9178,8252,7533,7351	4	I15	19.368470430374146	0
2318	1	2318	4.831696510314941	0
7697,8022	2	I164	9.700455665588379	0
2650	1	2650	4.816327333450317	0
8678	1	8678	4.8235249519348145	0
7137	1	7137	4.853443145751953	0
6583,8461,9769,7938	4	I31	19.32743239402771	0
6381	1	6381	4.821103572845459	2
3538,5176,3487,4989,2850,2632,5379,2837,2712,5367,4633,4950,3969,4982,780,3393,4715,365,4211,2174,4280,4117,1825,748,5340,4071,2001,931,698,2986,4903,2631,2098,1628,349,4295,1067	37	I265	169.70179843902588	0
1444	1	1444	4.813308000564575	0
3254,5254,4448,4104,5467,2255	6	I406	28.87350845336914	0
2374,2513	2	I472	9.719017744064331	0
9444	1	9444	4.828482627868652	0
401	1	401	4.838629484176636	0
8335,8019	2	I146	9.656966924667358	0
4982,780	2	I288	9.725341796875	0
4542,2033,951,2433,5449,928	6	I445	28.991841554641724	0
8082,7147,8181	3	I43	14.542336225509644	0
8432,8226	2	I107	9.675006628036499	0
5650,3486,2300,135,475,3234,3649,4652,3809,3279,2630,4462,4223,841,2858,3510	16	I366	75.9558458328247	0
2535,2334,603,2732,4852,460,2318,1489,507,870,5225,4317,2439,1133,4713,979,4840	17	I331	80.4532208442688	0
2004,3104,2465,425	4	I465	19.322479486465454	0
3506	1	3506	4.833791255950928	0
2732,4852,460	3	I343	14.526457786560059	0
3487	1	3487	4.866951942443848	0
9530,8799,7185,6064,5844,9221,8156,9879,5928,8587,6457,6269,9606,8803,6058,6343,7381	17	I126	80.37577939033508	0
5083,4653,820,974,5424,738	6	I326	28.82740020751953	0
8335	1	8335	4.818331241607666	0
5727,9608,9322,8389,7557,8836,8333	7	I167	33.71867537498474	0
9003	1	9003	4.835139274597168	0
5888,7059,9374,7543,9667,7179,8442,6282,6720,7304	10	I64	47.67670130729675	3
5083,4653	2	I330	9.695505380630493	0
2273	1	2273	4.868382930755615	0
2065,1698	2	I494	9.704089879989624	0
4715	1	4715	4.830871343612671	0
3796,2071,4616	3	I473	14.552523851394653	0
984,5162,1487,2076	4	I322	19.33537220954895	0
6938,7997,6385,6174	4	I151	19.27487325668335	0
5225	1	5225	4.859713792800903	0
2204	1	2204	4.8236613273620605	0
2837,2712	2	I295	9.734086990356445	0
1533,5523	2	I220	9.689016580581665	0
2858	1	2858	4.846330642700195	0
3846,5644,1081	3	I396	14.489361047744751	0
5888,7059,9374,7543,9667,7179,8442,6282,6720,7304,9186,8445,9137,6770,9092,7341,9718,9503,9556,8953,6417,5776,7194,7137,8971,6783,6984,9790,9857,8456,6481,9290,8082,7147,8181,8680,5822,6554,6966,7750,6166,7695,6583,8461,9769,7938,8427,6007,9460,5989,9886,6833,7863,8856,9670,9196,9947,8608,9540,9178,8252,7533,7351,5875,8528,9562,8575,8882,8262,8144	70	I4	301.79634070396423	0
8156	1	8156	4.868539333343506	0
1825,748	2	I279	9.671544790267944	0
6064,5844,9221	3	I138	14.601357698440552	0
4825,598	2	I258	9.680818796157837	0
9137	1	9137	4.861608266830444	0
1492,5629,4556,5239	4	I387	19.2568461894989	0
9790	1	9790	4.841406583786011	0
9336	1	9336	4.850959777832031	0
2124,2657,294,3041,5650,3486,2300,135,475,3234,3649,4652,3809,3279,2630,4462,4223,841,2858,3510,1642,1906,5248,3886,2204,2606,1444,2449,2140,2273,879,3418,5277,2390,999,977,66,1793,2535,2334,603,2732,4852,460,2318,1489,507,870,5225,4317,2439,1133,4713,979,4840,5083,4653,820,974,5424,738,4933,984,5162,1487,2076,5442,1386,2266,2695,1184,673,5144,1026,1200,3322	76	I309	325.84847021102905	0
8469,9539,7386	3	I203	14.550293922424316	0
6554	1	6554	4.84299111366272	0
8427,6007,9460	3	I29	14.511161804199219	0
4363	1	4363	4.87673282623291	0
8456	1	8456	4.827963590621948	0
8019	1	8019	4.842030763626099	0
8461	1	8461	4.839605331420898	0
7697	1	7697	4.867302894592285	0
6282,6720	2	I67	9.708335876464844	0
3796,2071,4616,2374,2513,4920,4239,3458,2004,3104,2465,425,401,3001,3213,960,3345,4478,1394,627,56,4741,1173,2927,3696,3746,2014,4542,2033,951,2433,5449,928,3506,5497,5425,5516,4425,3407,5561,3773,327,5323,277,5375,4846,5031,1279,1397,3412,3979,2081,3805,1990,3661,4808,3632,1777,567,4755	60	I416	265.03209018707275	0
3846,5644,1081,4703	4	I395	19.25137424468994	0
9556,8953,6417	3	I55	14.503649234771729	3
9977	1	9977	4.84085750579834	0
4982,780,3393,4715	4	I286	19.37170696258545	0
3084	1	3084	4.823056697845459	0
9993,9302,9200	3	I86	14.458725452423096	0
3979	1	3979	4.876817226409912	0
6999	1	6999	4.847677707672119	0
5375,4846	2	I433	9.7664954662323	0
8427,6007,9460,5989,9886,6833,7863,8856,9670,9196	10	I22	47.872584104537964	0
8156,9879	2	I136	9.721463918685913	0
3254,5254,4448,4104,5467,2255,4689,4508,1061,28,808,4069,4823	13	I399	61.80729293823242	0
951	1	951	4.877278089523315	0
9508	1	9508	4.825352191925049	0
7582	1	7582	4.846668004989624	0
8971	1	8971	4.852830171585083	0
9460	1	9460	4.845523118972778	0
5425	1	5425	4.835066556930542	0
5083,4653,820,974	4	I328	19.34460759162903	0
1978	1	1978	4.833861351013184	0
4462,4223,841,2858	4	I368	19.371832609176636	0
4508	1	4508	4.832743883132935	0
2724,4638,2268	3	I240	14.479605197906494	0
3949	1	3949	4.871980905532837	0
2004	1	2004	4.846683979034424	0
2850	1	2850	4.878648281097412	1
3254,5254,4448,4104	4	I408	19.31996774673462	0
8427,6007,9460,5989,9886	5	I27	24.131107091903687	0
5154,4570,1616,75,1130,4825,598,4519,4189,918,2747,1454,4312,644,2515,2650,264,3251,5405,5273,3043,2724,4638,2268	24	I239	112.53960013389587	0
6411,5913,6850,9578,8064,6814,9247,7582,8080,5970,5726,8490,6981,6423,7690,7364,8202,8296,9089,5876,9977,9072,6957,5727,9608,9322,8389,7557,8836,8333,7697,8022,5950,6253,5983,9117,6196,9444,9283,5749,6938,7997,6385,6174,8303,8728,8403,8810,8335,8019,8914,8176,9530,8799,7185,6064,5844,9221,8156,9879,5928,8587,6457,6269,9606,8803,6058,6343,7381,7563,9007,6763,7957,7490,7252,5994,8678,8980,9244,7046,7276,6644,6691,9336,8350,6332,6999,6154,7098,8432,8226,7887,9666,8621,6797,9195,7549,7616,5985,8071,7921,9848,8763,9508,7299,7501,6777,6381,9993,9302,9200	111	I83	443.38316679000854	0
7616	1	7616	4.846996784210205	0
1489	1	1489	4.851036787033081	0
1081	1	1081	4.843050003051758	0
9200	1	9200	4.822558164596558	0
2535	1	2535	4.868801116943359	0
1825,748,5340	3	I278	14.471341609954834	0
2374,2513,4920,4239	4	I470	19.3883376121521	0
6064	1	6064	4.843964338302612	0
5629	1	5629	4.867274522781372	0
6850	1	6850	4.840721607208252	0
150,2967	2	I496	9.735194683074951	0
1026,1200,3322	3	I311	14.44688606262207	0
4071,2001,931,698,2986,4903,2631,2098,1628	9	I269	43.169628858566284	0
2927,3696,3746,2014	4	I450	19.38307476043701	0
4556	1	4556	4.829826593399048	0
2632,5379	2	I296	9.708109378814697	0
6196	1	6196	4.836895704269409	0
5367	1	5367	4.850022077560425	0
3486	1	3486	4.859473705291748	0
4623	1	4623	4.82575249671936	0
2927,3696,3746,2014,4542,2033,951,2433,5449,928,3506,5497	12	I442	57.40083956718445	0
7386	1	7386	4.8544158935546875	0
689	1	689	4.868253946304321	3
6385	1	6385	4.847298860549927	0
5533,3290,150,2967,2152,2065,1698	7	I492	33.73931884765625	0
6194,9052,6948	3	I200	14.57865858078003	0
