round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		1,	1216944936.0	1216944936.0	0	-	-	74	74
1		1,	1216944936.0	1216944936.0	0	-	-	148	148
1	4,2,	8,	7158029870.0	7158029870.0	0	-	-	I59	I59
1	6,2,	6,	9258095911.0	9258095911.0	0	-	-	I66	I66
1	183,4,	14,	55513681.0	55513681.0	0	-	-	I58	I58
1	2,2,	8,	4963651504.0	4963651504.0	0	-	-	I121	I121
1	6,2,	4,	9325224768.0	9325224768.0	0	-	-	I128	I128
1	116,73,	12,	40798296.0	40798296.0	0	-	-	I120	I120
1	1,4,	170,	5829223236.0	5829223236.0	0	-	-	I16	I16
1	161,9,	5,	630647179.0	630647179.0	0	-	-	I185	I185
1	25,1,	175,	21747908190.0	21747908190.0	0	-	-	I15	I15
1	2,4,	5,	7166957727.0	7166957727.0	0	-	-	I87	I87
1	1,4,	6,	6062819305.0	6062819305.0	0	-	-	I91	I91
1	183,7,	11,	29943218.0	29943218.0	0	-	-	I86	I86
1		1,	1244321583.0	1244321583.0	0	-	-	196	196
1		1,	1244321583.0	1244321583.0	0	-	-	22	22
1	2,1,	1,	3621436361.0	3621436361.0	0	-	-	19	19
1		3,	1245513925.0	1245513925.0	0	-	-	I178	I178
1	192,5,	4,	644584.0	644584.0	0	-	-	I177	I177
1	14,4,	1,	17771367280.0	17771367280.0	0	-	-	180	180
1		18,	1284276292.0	1284276292.0	0	-	-	I54	I54
1	179,3,	19,	131600298.0	131600298.0	0	-	-	I53	I53
1	5,4,	2,	9875621380.0	9875621380.0	0	-	-	I175	I175
1	1,1,	9,	2449242342.0	2449242342.0	0	-	-	I176	I176
1	188,2,	11,	23585778.0	23585778.0	0	-	-	I174	I174
1		1,	1286493504.0	1286493504.0	0	-	-	94	94
1		1,	1286508378.0	1286508378.0	0	-	-	20	20
1		1,	1296533007.0	1296533007.0	0	-	-	179	179
1		1,	1296533007.0	1296533007.0	0	-	-	28	28
1	1,1,	2,	2449877948.0	2449877948.0	0	-	-	I171	I171
1	1,1,	2,	2449684278.0	2449684278.0	0	-	-	I172	I172
1	184,13,	4,	713884.0	713884.0	0	-	-	I170	I170
1	20,1,	5,	19708188150.0	19708188150.0	0	-	-	I79	I79
1	2,3,	21,	6084425405.0	6084425405.0	0	-	-	I83	I83
1	157,18,	26,	416652075.0	416652075.0	0	-	-	I78	I78
1	1,11,	176,	12669149728.0	12669149728.0	0	-	-	I14	I14
1	1,175,	12,	312889541.0	312889541.0	0	-	-	I189	I189
1	7,6,	188,	13554719067.0	13554719067.0	0	-	-	I13	I13
1	1,6,	11,	8234975064.0	8234975064.0	0	-	-	I86	I86
1	6,5,	7,	12178500840.0	12178500840.0	0	-	-	I96	I96
1	181,2,	18,	121546953.0	121546953.0	0	-	-	I85	I85
1		1,	1286462041.0	1286462041.0	0	-	-	175	175
1		1,	1286501017.0	1286501017.0	0	-	-	117	117
1	1,3,	1,	4942833208.0	4942833208.0	0	-	-	127	127
1		4,	1293961952.0	1293961952.0	0	-	-	I74	I74
1	174,22,	5,	1643656.0	1643656.0	0	-	-	I73	I73
1		2,	1288096401.0	1288096401.0	0	-	-	I65	I65
1	1,1,	1,	2537524141.0	2537524141.0	0	-	-	197	197
1	196,2,	3,	179592.0	179592.0	0	-	-	I64	I64
1	1,1,	2,	2540472075.0	2540472075.0	0	-	-	I89	I89
1	1,1,	2,	2540502211.0	2540502211.0	0	-	-	I90	I90
1	196,1,	4,	331142.0	331142.0	0	-	-	I88	I88
1		1,	1225226303.0	1225226303.0	0	-	-	137	137
1		1,	1225227485.0	1225227485.0	0	-	-	78	78
1		3,	1299038208.0	1299038208.0	0	-	-	I126	I126
1	1,2,	1,	3780446432.0	3780446432.0	0	-	-	68	68
1	195,2,	4,	519684.0	519684.0	0	-	-	I125	I125
1	2,1,	1,	3656015229.0	3656015229.0	0	-	-	76	76
1		3,	1257622992.0	1257622992.0	0	-	-	I192	I192
1	190,7,	4,	552979.0	552979.0	0	-	-	I191	I191
1	116,1,	11,	9806234373.0	9806234373.0	0	-	-	I34	I34
1	10,1,	117,	12046828288.0	12046828288.0	0	-	-	I44	I44
1	63,10,	128,	24734956283.0	24734956283.0	0	-	-	I33	I33
1	3,2,	1,	6059331840.0	6059331840.0	0	-	-	138	138
1		5,	1287793095.0	1287811622.0	1	-	-	I62	I63
1	193,2,	6,	2476904.0	2495431.0	2	-	-	I61	I64
1	5,1,	2,	7158653470.0	7158653470.0	0	-	-	I60	I60
1	1,1,	6,	2533894126.0	2533894126.0	0	-	-	I61	I61
1	187,6,	8,	8727729.0	8727729.0	0	-	-	I59	I59
1	14,16,	86,	24126079044.0	24126079044.0	0	-	-	I46	I46
1	85,1,	30,	20175076518.0	20175076518.0	0	-	-	I131	I131
1	84,1,	116,	21379491581.0	21379491581.0	0	-	-	I45	I45
1		1,	1294334961.0	1294334961.0	0	-	-	140	140
1		1,	1294335353.0	1294335353.0	0	-	-	4	4
1	2,3,	1,	5906709217.0	5906709217.0	0	-	-	123	123
1		5,	1257980454.0	1257986300.0	1	-	-	I196	I197
1	194,1,	6,	2499705.0	2505551.0	2	-	-	I195	I199
1		1,	1294011189.0	1294011189.0	0	-	-	135	135
1		1,	1294018040.0	1294018040.0	0	-	-	7	7
1	1,1,	1,	2488173137.0	2488173137.0	0	-	-	8	8
1		2,	1263766753.0	1263766753.0	0	-	-	I162	I162
1	191,7,	3,	189288.0	189288.0	0	-	-	I161	I161
1	1,4,	7,	6075222768.0	6075222768.0	0	-	-	I110	I110
1	1,6,	5,	8240578622.0	8240578622.0	0	-	-	I116	I116
1	183,6,	12,	35279286.0	35279286.0	0	-	-	I109	I109
1	1,1,	2,	2542050276.0	2542050276.0	0	-	-	I93	I93
1	1,1,	2,	2542062660.0	2542062660.0	0	-	-	I94	I94
1	195,2,	4,	722001.0	722001.0	0	-	-	I92	I92
1	12,176,	6,	39452233.0	41362738.0	2	-	-	I8	I4
1	5,1,	188,	6956467945.0	6958378450.0	3	-	-	I13	I5
1	4,3,	194,	7999038240.0	7999038240.0	0	-	-	I7	I7
1		1,	1244508587.0	1244508587.0	0	-	-	153	153
1		1,	1244339569.0	1244339569.0	0	-	-	53	53
1	13,4,	144,	16323520676.0	16323520676.0	0	-	-	I26	I26
1	138,6,	17,	3522349859.0	3522349859.0	0	-	-	I169	I169
1	31,9,	161,	26593073974.0	26593073974.0	0	-	-	I25	I25
1		1,	1251018022.0	1251018022.0	0	-	-	95	95
1		1,	1251043266.0	1251043266.0	0	-	-	121	121
1	1,1,	2,	2535050839.0	2535050839.0	0	-	-	I69	I69
1	1,1,	2,	2535159805.0	2535159805.0	0	-	-	I70	I70
1	195,2,	4,	605584.0	605584.0	0	-	-	I68	I68
1		1,	1258358656.0	1258358656.0	0	-	-	168	168
1		1,	1258354937.0	1258354937.0	0	-	-	104	104
1	2,1,	3,	3759095084.0	3759095084.0	0	-	-	I105	I105
1	2,1,	3,	3759672727.0	3759672727.0	0	-	-	I107	I107
1	183,12,	6,	3203886.0	3203886.0	0	-	-	I104	I104
1	1,1,	4,	2542011815.0	2542011815.0	0	-	-	I92	I92
1	2,2,	2,	4929651315.0	4929651315.0	0	-	-	I95	I95
1	190,5,	6,	3428100.0	3428100.0	0	-	-	I91	I91
1	1,1,	1,	2453267130.0	2453267130.0	0	-	-	40	40
1		2,	1246186019.0	1246186019.0	0	-	-	I179	I179
1	197,1,	3,	67716.0	67716.0	0	-	-	I178	I178
1	1,1,	1,	2525714307.0	2525714307.0	0	-	-	119	119
1		2,	1282512255.0	1282512255.0	0	-	-	I40	I40
1	196,2,	3,	175428.0	175428.0	0	-	-	I39	I39
1	2,1,	1,	3606615072.0	3606615072.0	0	-	-	3	3
1		3,	1241334827.0	1241334827.0	0	-	-	I187	I187
1	196,1,	4,	650494.0	650494.0	0	-	-	I186	I186
1	1,1,	5,	2525258547.0	2525258547.0	0	-	-	I37	I37
1	3,2,	2,	6026093080.0	6026093080.0	0	-	-	I41	I41
1	191,3,	7,	5867614.0	5867614.0	0	-	-	I36	I36
1	1,1,	1,	2409205083.0	2409205083.0	0	-	-	62	62
1		2,	1224242951.0	1224242951.0	0	-	-	I24	I24
1	192,6,	3,	103950.0	103950.0	0	-	-	I23	I23
1		1,	1216863356.0	1216863356.0	0	-	-	118	118
1		1,	1216838339.0	1216838339.0	0	-	-	109	109
1	1,1,	2,	2452196806.0	2452196806.0	0	-	-	I182	I182
1	1,1,	2,	2452280119.0	2452280119.0	0	-	-	I183	I183
1	196,1,	4,	757662.0	757662.0	0	-	-	I181	I181
1		2,	1253794054.0	1253794054.0	0	-	-	I12	I12
1	1,1,	1,	2468418323.0	2468418323.0	0	-	-	198	198
1	196,2,	3,	156816.0	156816.0	0	-	-	I11	I11
1		1,	1296788439.0	1296788439.0	0	-	-	126	126
1		1,	1296789603.0	1296789603.0	0	-	-	122	122
1	4,2,	2,	7217302554.0	7217302554.0	0	-	-	I122	I122
1	1,1,	6,	2559342292.0	2559342292.0	0	-	-	I123	I123
1	189,4,	8,	10251388.0	10251388.0	0	-	-	I121	I121
1	10,128,	6,	4397962584.0	4397962584.0	0	-	-	I27	I27
1	3,3,	138,	6725911817.0	6725911817.0	0	-	-	I32	I32
1	40,17,	144,	27418459963.0	27418459963.0	0	-	-	I26	I26
1		2,	1299052456.0	1299052456.0	0	-	-	I127	I127
1	1,1,	1,	2559058785.0	2559058785.0	0	-	-	166	166
1	197,1,	3,	141963.0	141963.0	0	-	-	I126	I126
1		1,	1291130621.0	1291130621.0	0	-	-	90	90
1		1,	1291132920.0	1291132920.0	0	-	-	170	170
1		1,	1291267252.0	1291267252.0	0	-	-	190	190
1		1,	1291249846.0	1291249846.0	0	-	-	21	21
1	2,2,	1,	4753680595.0	4753680595.0	0	-	-	156	156
1		4,	1244596991.0	1244596991.0	0	-	-	I181	I181
1	192,4,	5,	1526479.0	1526479.0	0	-	-	I180	I180
1		1,	1243604887.0	1243604887.0	0	-	-	183	183
1		1,	1243604887.0	1243604887.0	0	-	-	42	42
1	1,2,	1,	3558155230.0	3558155230.0	0	-	-	26	26
1		3,	1224999572.0	1224999572.0	0	-	-	I20	I20
1	195,2,	4,	714322.0	714322.0	0	-	-	I19	I19
1	5,7,	6,	13052812989.0	13052812989.0	0	-	-	I104	I104
1	3,3,	12,	7178372121.0	7178372121.0	0	-	-	I109	I109
1	157,26,	18,	135373152.0	135373152.0	0	-	-	I103	I103
1		1,	1299358584.0	1299358584.0	0	-	-	113	113
1		1,	1299358584.0	1299358584.0	0	-	-	36	36
1	1,2,	2,	3748941950.0	3748960477.0	2	-	-	I63	I61
1	1,1,	3,	2537404775.0	2537423302.0	3	-	-	I64	138
