1	1
2	1
3	3
4	5
5	1
6	2
7	1
8	5
9	2
10	5
11	2
12	1
13	6
14	1
15	1
16	1
17	1
18	4
19	1
20	1
21	1
22	2
23	4
24	4
25	2
26	3
27	2
28	4
29	7
30	3
31	1
32	10
33	2
34	1
35	1
36	1
37	4
38	1
39	2
40	1
41	3
42	3
43	1
44	2
45	1
46	2
47	2
48	1
49	1
50	4
51	1
52	1
53	4
54	2
55	5
56	3
57	2
58	2
59	4
60	5
61	10
62	1
63	2
64	2
65	3
66	1
67	1
68	2
69	1
70	9
71	2
72	15
73	3
74	1
75	2
76	8
77	3
78	3
79	3
80	5
81	4
82	1
83	4
84	7
85	16
86	1
87	1
88	1
89	3
90	14
91	11
92	9
93	1
94	7
95	3
96	3
97	4
98	37
99	4
100	1
101	3
102	7
103	17
104	12
105	83
106	2
107	6
108	11
109	1
110	8
111	24
112	10
113	8
114	20
115	4
116	116
117	3
118	21
119	7
120	4
121	163
122	531
