round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	1,1,	2,	1191615158.0	1191622479.0	2	-	-	I9	I7
1	1,1,	2,	1187326838.0	1187334159.0	3	-	-	I10	104
1	196,1,	4,	388456.0	388456.0	0	-	-	I8	I8
1		2,	619695900.0	619695900.0	0	-	-	I188	I188
1	1,1,	1,	1202161784.0	1202161784.0	0	-	-	176	176
1	197,1,	3,	102102.0	102102.0	0	-	-	I187	I187
1	7,2,	1,	4792018120.0	4792018120.0	0	-	-	147	147
1		9,	632411553.0	632411553.0	0	-	-	I18	I18
1	188,3,	10,	13598423.0	13598423.0	0	-	-	I17	I17
1		1,	715023846.0	715023846.0	0	-	-	131	131
1		1,	714643480.0	714643480.0	0	-	-	116	116
1		1,	610984464.0	610984464.0	0	-	-	7	7
1		1,	609712204.0	609712204.0	0	-	-	12	12
1		1,	616308679.0	616308679.0	0	-	-	75	75
1		1,	615316283.0	615316283.0	0	-	-	194	194
1		1,	670166758.0	670185084.0	2	-	-	146	I123
1		1,	674138477.0	674156803.0	3	-	-	37	137
1	1,1,	2,	1155770133.0	1155770133.0	0	-	-	I152	I152
1	1,1,	2,	1161149824.0	1161149824.0	0	-	-	I153	I153
1	196,1,	4,	422946.0	422946.0	0	-	-	I151	I151
1		1,	657948983.0	657948983.0	0	-	-	111	111
1		1,	658113285.0	658113285.0	0	-	-	143	143
1		1,	597300586.0	597300586.0	0	-	-	171	171
1		1,	598580005.0	598580005.0	0	-	-	95	95
1		1,	652545734.0	652545734.0	0	-	-	80	80
1		1,	652670920.0	652670920.0	0	-	-	140	140
1		1,	617083904.0	617083904.0	0	-	-	61	61
1		1,	617786023.0	617786023.0	0	-	-	102	102
1		1,	595606229.0	595606229.0	0	-	-	91	91
1		1,	596888373.0	596888373.0	0	-	-	74	74
1		1,	653393008.0	653507251.0	4	-	-	127	I92
1		1,	653027350.0	653124973.0	2	-	-	39	I90
1		200,	556080575.0	558347509.0	3	-	-	I1	I53
1		1,	625957619.0	625957619.0	0	-	-	172	172
1		1,	625972486.0	625972486.0	0	-	-	10	10
1	9,32,	2,	11841515000.0	11842657552.0	3	-	-	I108	I149
1	1,1,	41,	1115782718.0	1117749786.0	3	-	-	I109	I105
1	149,9,	43,	1191870837.0	1191870837.0	0	-	-	I107	I107
1		1,	563303527.0	567025276.0	10	-	-	183	I65
1		1,	564760824.0	566176049.0	10	-	-	44	I65
1		5,	591105169.0	591105169.0	0	-	-	I70	I70
1	2,3,	1,	2740063134.0	2740063134.0	0	-	-	32	32
1	188,7,	6,	2797488.0	2797488.0	0	-	-	I69	I69
1	6,6,	1,	5896827634.0	5896827634.0	0	-	-	18	18
1		12,	634425018.0	634425018.0	0	-	-	I84	I84
1	182,6,	13,	30169015.0	30169015.0	0	-	-	I83	I83
1		1,	602012030.0	602012030.0	0	-	-	191	191
1		1,	601350815.0	601350815.0	0	-	-	121	121
1		1,	611625233.0	611625233.0	0	-	-	3	3
1		1,	613796063.0	613796063.0	0	-	-	98	98
1	6,3,	32,	4863156779.0	4863156779.0	0	-	-	I110	I110
1	17,15,	9,	11226623594.0	11226623594.0	0	-	-	I141	I141
1	158,2,	41,	1050473905.0	1050473905.0	0	-	-	I109	I109
1	1,1,	1,	1268114150.0	1268114150.0	0	-	-	124	124
1		2,	653258735.0	653258735.0	0	-	-	I146	I146
1	195,3,	3,	86051.0	86051.0	0	-	-	I145	I145
1		1,	641074405.0	641074405.0	0	-	-	130	130
1		1,	640893171.0	640893171.0	0	-	-	51	51
1		1,	656980291.0	656980291.0	0	-	-	1	1
1		1,	656081314.0	656081314.0	0	-	-	22	22
1	1,2,	1,	1814182507.0	1814182507.0	0	-	-	27	27
1		3,	630367612.0	630367612.0	0	-	-	I191	I191
1	189,8,	4,	565389.0	565389.0	0	-	-	I190	I190
1		1,	628637972.0	628637972.0	0	-	-	16	16
1		1,	627688299.0	627688299.0	0	-	-	40	40
1		1,	600581063.0	600581063.0	0	-	-	42	42
