1	1
2	1
3	3
4	1
5	2
6	1
7	1
8	2
9	1
10	1
11	1
12	1
13	2
14	1
15	1
16	1
17	2
18	3
19	7
20	2
21	2
22	3
23	2
24	1
25	1
26	2
27	1
28	6
29	1
30	2
31	1
32	1
33	1
34	5
35	2
36	2
37	1
38	2
39	1
40	4
41	2
42	2
43	9
44	2
45	10
46	4
47	2
48	2
49	4
50	2
51	1
52	4
53	1
54	2
55	3
56	2
57	2
58	4
59	7
60	1
61	2
62	6
63	16
64	2
65	4
66	9
67	1
68	1
69	4
70	5
71	5
72	10
73	3
74	1
75	1
76	6
77	5
78	6
79	1
80	1
81	5
82	1
83	2
84	5
85	2
86	1
87	5
88	2
89	1
90	1
91	7
92	4
93	2
94	1
95	2
96	1
97	2
98	6
99	2
100	1
101	2
102	1
103	4
104	6
105	10
106	1
107	8
108	1
109	2
110	3
111	3
112	5
113	1
114	4
115	3
116	8
117	8
118	2
119	2
120	3
121	5
122	11
123	1
124	2
125	3
126	13
127	3
128	5
129	2
130	10
131	2
132	2
133	5
134	13
135	20
136	7
137	3
138	23
139	2
140	1
141	12
142	3
143	12
144	1
145	21
146	3
147	25
148	5
149	65
150	162
151	6
152	16
153	4
154	10
155	3
156	34
157	4
158	2
159	32
160	5
161	7
162	75
163	49
164	195
165	48
166	531
