cldae taxa	clade sizde	label	runtime	nodal dist
7381	1	7381	4.237711429595947	0
5888,7059,9374,7543,7179,6282,9186,5776,8953,7137,6783,7341,9790,6481,5822,6166,7695,9196,5989,7938,9178,8252,7533,5875,9947,8528,8882	27	I5	3.978461980819702	0
1489,507,870,5225,4840,2732,4852,460	8	I158	4.402863025665283	0
689,225,1372,4012,941	5	I172	4.447026252746582	0
9322	1	9322	4.5277557373046875	0
1397	1	1397	4.522411108016968	0
780	1	780	4.5181355476379395	0
1394,4478,3213	3	I192	4.480318784713745	0
4823,1061,4448,4104,3254,2255	6	I165	4.444890022277832	0
1978	1	1978	4.512129545211792	0
5888,7059,9374,7543,7179,6282,9186	7	I25	4.392263174057007	0
2071	1	2071	4.505439519882202	0
7997,6385	2	I68	4.487179279327393	0
6343,7381,6457,9530,8156,7563,7957	7	I54	4.3972249031066895	0
6411,5913,9247,7582,8080,6981,5727,9608,9322,8389,9072,8296,5983,6196,8022,7997,6385,6174,8303,8335,8019,8810	22	I62	4.102815866470337	0
2732,4852	2	I160	4.503800868988037	0
9247,7582	2	I81	4.485857248306274	0
3234,135,3649,3809,2630,2858,4223,2124,5248,1906	10	I142	4.366773366928101	0
1067	1	1067	4.512261152267456	0
2140	1	2140	4.510722637176514	0
598	1	598	4.509613752365112	0
820	1	820	4.509656190872192	0
2384	1	2384	4.504638910293579	0
9123,7874	2	I84	4.503185987472534	0
3515	1	3515	4.512504816055298	0
7563,7957	2	I55	4.4917426109313965	0
5822,6166,7695,9196,5989,7938	6	I14	4.410227060317993	3
4725	1	4725	4.510191917419434	2
820,4653	2	I156	4.488293647766113	0
3461	1	3461	4.527066230773926	0
9374,7543	2	I29	4.496647834777832	0
9003,5806,6785	3	I35	4.4825334548950195	0
95	1	95	4.508073091506958	0
2231,2161,2056	3	I133	4.481469631195068	0
9374	1	9374	4.510909795761108	0
3234,135,3649,3809,2630,2858,4223	7	I145	4.431717872619629	0
3234,135,3649,3809,2630,2858,4223,2124	8	I144	4.398578882217407	0
