1	1
2	5
3	1
4	1
5	1
6	1
7	1
8	3
9	1
10	1
11	1
12	1
13	2
14	6
15	4
16	5
17	1
18	1
19	4
20	1
21	3
22	2
23	1
24	1
25	1
26	2
27	10
28	6
29	2
30	3
31	1
32	1
33	1
34	2
35	1
36	1
37	6
38	3
39	5
40	3
41	6
42	4
43	4
44	2
45	4
46	7
47	3
48	5
49	2
50	4
51	8
52	1
53	1
54	2
55	2
56	2
57	1
58	1
59	2
60	2
61	2
62	2
63	2
64	1
65	1
66	11
67	4
68	7
69	3
70	1
71	3
72	9
73	1
74	5
75	1
76	1
77	1
78	1
79	1
80	7
81	1
82	6
83	3
84	4
85	8
86	1
87	11
88	1
89	4
90	1
91	2
92	1
93	9
94	13
95	3
96	14
97	6
98	12
99	1
100	1
101	1
102	3
103	4
104	1
105	1
106	1
107	2
108	5
109	6
110	14
111	16
112	6
113	8
114	3
115	5
116	19
117	17
118	5
119	1
120	13
121	34
122	12
123	4
124	1
125	50
126	27
127	17
128	1
129	57
130	10
131	9
132	43
133	10
134	15
135	3
136	14
137	5
138	1
139	13
140	29
141	57
142	155
143	2
144	79
145	30
146	61
147	224
148	24
149	17
150	43
151	12
152	213
153	43
154	53
155	139
156	4
157	49
158	10
159	14
160	26
161	6
162	13
163	55
164	22
165	67
166	61
167	16
168	88
169	26
170	306
171	15
172	140
173	69
174	536
