round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	2,4,	5,	3416115441.0	3416115441.0	0	-	-	I189	I189
1	1,4,	6,	2883600159.0	2883600159.0	0	-	-	I193	I193
1	184,6,	11,	20304894.0	20304894.0	0	-	-	I188	I188
1	14,15,	1,	10735179642.0	10735179642.0	0	-	-	33	33
1		29,	633795854.0	633795854.0	0	-	-	I25	I25
1	163,8,	30,	366265184.0	366265184.0	0	-	-	I24	I24
1		3,	617708190.0	617708190.0	0	-	-	I100	I100
1	1,2,	1,	1757797671.0	1757797671.0	0	-	-	132	132
1	187,10,	4,	461269.0	461269.0	0	-	-	I99	I99
1	1,1,	2,	1240096487.0	1240096487.0	0	-	-	I72	I72
1	1,1,	2,	1240484586.0	1240484586.0	0	-	-	I73	I73
1	194,3,	4,	462318.0	462318.0	0	-	-	I71	I71
1		1,	604599601.0	604599601.0	0	-	-	53	53
1		1,	604322190.0	604322190.0	0	-	-	142	142
1	1,1,	1,	1236338987.0	1236378803.0	3	-	-	116	I21
1		2,	634456104.0	634495920.0	2	-	-	I23	I20
1	196,2,	3,	82410.0	82410.0	0	-	-	I22	I22
1	1,2,	5,	1843109069.0	1843109069.0	0	-	-	I138	I138
1	4,1,	3,	2933354066.0	2933354066.0	0	-	-	I142	I142
1	191,2,	8,	6619448.0	6619448.0	0	-	-	I137	I137
1		1,	643942501.0	643942501.0	0	-	-	187	187
1		1,	643700650.0	643700650.0	0	-	-	143	143
1		1,	641803579.0	641803579.0	0	-	-	74	74
1		1,	643454403.0	643454403.0	0	-	-	84	84
1		1,	631104379.0	631104379.0	0	-	-	154	154
1		1,	632515972.0	632515972.0	0	-	-	51	51
1		1,	672038888.0	672038888.0	0	-	-	47	47
1		1,	667658974.0	667658974.0	0	-	-	73	73
1		4,	621106109.0	621106109.0	0	-	-	I190	I190
1	3,1,	1,	2355962964.0	2355962964.0	0	-	-	27	27
1	190,6,	5,	1109331.0	1109331.0	0	-	-	I189	I189
1	1,3,	2,	2364845218.0	2364845218.0	0	-	-	I106	I106
1	1,1,	4,	1240942608.0	1240989359.0	1	-	-	I107	146
1	194,1,	6,	2154540.0	2201291.0	2	-	-	I105	I108
1		8,	574845623.0	574910861.0	2	-	-	I127	I129
1	1,7,	1,	4115945135.0	4121761029.0	4	-	-	65	I97
1	178,14,	9,	9977445.0	10011710.0	3	-	-	I126	12
1	2,17,	36,	8655701206.0	8695177549.0	3	-	-	I146	I136
1	22,14,	19,	12086211709.0	12140763654.0	3	-	-	I181	I134
1	136,10,	55,	1971635831.0	1973270019.0	2	-	-	I145	I182
1	1,1,	8,	1230256549.0	1230256549.0	0	-	-	I137	I137
1	3,5,	2,	4366231580.0	4366231580.0	0	-	-	I144	I144
1	136,55,	10,	13882045.0	13882045.0	0	-	-	I136	I136
1	1,2,	1,	1822803278.0	1822803278.0	0	-	-	9	9
1		3,	639180288.0	639180288.0	0	-	-	I64	I64
1	194,3,	4,	519775.0	519775.0	0	-	-	I63	I63
1	2,65,	23,	11698430184.0	11843979366.0	2	-	-	I112	I97
1	9,14,	67,	9482468056.0	9628017238.0	3	-	-	I134	I98
1	97,14,	90,	6342742556.0	6342742556.0	0	-	-	I111	I111
1	90,14,	96,	7313306158.0	7400620645.0	3	-	-	I2	I74
1	83,13,	104,	8454183252.0	8583506012.0	2	-	-	I97	I134
1	0,1,	200,	567857029.0	568361998.0	3	-	-	I1	I16
1		3,	636419822.0	636466573.0	3	-	-	I108	I106
1	1,2,	1,	1817640874.0	1817687625.0	2	-	-	146	I105
1	195,2,	4,	474484.0	474484.0	0	-	-	I107	I107
1	16,6,	14,	9440442283.0	9475463111.0	4	-	-	I147	I134
1	8,6,	22,	6813146969.0	6831824858.0	4	-	-	I160	I134
1	146,19,	36,	733014320.0	733014320.0	0	-	-	I146	I146
1	8,2,	4,	5484829037.0	5484829037.0	0	-	-	I41	I41
1	2,2,	10,	2466868053.0	2467761857.0	1	-	-	I44	I46
1	172,15,	14,	37542086.0	38435890.0	2	-	-	I40	I45
1	1,1,	2,	1343974759.0	1343974759.0	0	-	-	I33	I33
1	1,1,	2,	1345465915.0	1345465915.0	0	-	-	I34	I34
1	194,3,	4,	321677.0	321677.0	0	-	-	I32	I32
1		3,	665630932.0	665630932.0	0	-	-	I48	I48
1	2,1,	1,	1904398216.0	1904398216.0	0	-	-	122	122
1	193,4,	4,	352194.0	352194.0	0	-	-	I47	I47
1	1,5,	1,	3180944109.0	3181038635.0	4	-	-	12	65
1		6,	569255839.0	569299678.0	3	-	-	I129	I126
1	193,1,	7,	3972187.0	3972187.0	0	-	-	I128	I128
1		1,	666005097.0	666005097.0	0	-	-	198	198
1		1,	665067403.0	665067403.0	0	-	-	173	173
1	2,2,	1,	2356462889.0	2356462889.0	0	-	-	108	108
1		4,	644936677.0	644936677.0	0	-	-	I77	I77
1	190,6,	5,	890689.0	890689.0	0	-	-	I76	I76
1		1,	618752360.0	618752360.0	0	-	-	135	135
1		1,	620942512.0	620942512.0	0	-	-	99	99
1		3,	654066838.0	654066838.0	0	-	-	I88	I88
1	2,1,	1,	1857886260.0	1857886260.0	0	-	-	178	178
1	196,1,	4,	417375.0	417375.0	0	-	-	I87	I87
1	1,1,	1,	1305487492.0	1305487492.0	0	-	-	101	101
1		2,	671951323.0	671951323.0	0	-	-	I29	I29
1	197,1,	3,	109427.0	109427.0	0	-	-	I28	I28
1		1,	654719151.0	654719151.0	0	-	-	50	50
1		1,	655644139.0	655644139.0	0	-	-	26	26
1		1,	641623778.0	641623778.0	0	-	-	60	60
1		1,	642024205.0	642024205.0	0	-	-	115	115
1	4,7,	4,	5936373982.0	5936373982.0	0	-	-	I27	I27
1	1,3,	11,	2476861910.0	2476861910.0	0	-	-	I30	I30
1	172,14,	15,	54481962.0	54481962.0	0	-	-	I26	I26
1		1,	629522265.0	629522265.0	0	-	-	171	171
1		1,	629056757.0	629056757.0	0	-	-	71	71
1		3,	627870201.0	627870201.0	0	-	-	I164	I164
1	1,2,	1,	1788232522.0	1788232522.0	0	-	-	121	121
1	195,2,	4,	485353.0	485353.0	0	-	-	I163	I163
1		2,	623435695.0	623435695.0	0	-	-	I70	I70
1	1,1,	1,	1219557872.0	1219557872.0	0	-	-	148	148
1	194,4,	3,	78022.0	78022.0	0	-	-	I69	I69
1	4,4,	5,	4352895443.0	4352895443.0	0	-	-	I86	I86
1	1,4,	8,	2939343960.0	2939343960.0	0	-	-	I90	I90
1	177,11,	13,	30908124.0	30908124.0	0	-	-	I85	I85
1		2,	620806309.0	620806309.0	0	-	-	I101	I101
1	1,1,	1,	1204807104.0	1204807104.0	0	-	-	125	125
1	197,1,	3,	96216.0	96216.0	0	-	-	I100	I100
1	1,1,	1,	1271054621.0	1271054621.0	0	-	-	136	136
1		2,	654028981.0	654032644.0	1	-	-	I141	7
1	197,1,	3,	65889.0	69552.0	2	-	-	I140	35
1	1,2,	1,	1801657530.0	1801657530.0	0	-	-	29	29
1		3,	627120092.0	627120092.0	0	-	-	I124	I124
1	190,7,	4,	550218.0	550218.0	0	-	-	I123	I123
1		1,	671453592.0	671453592.0	0	-	-	151	151
1		1,	669984482.0	669984482.0	0	-	-	168	168
1	3,2,	1,	2826144127.0	2826144127.0	0	-	-	118	118
1		5,	635016275.0	635016275.0	0	-	-	I20	I20
1	193,2,	6,	1812404.0	1812404.0	0	-	-	I19	I19
1		1,	641974801.0	641974801.0	0	-	-	126	126
1		1,	641319570.0	641319570.0	0	-	-	186	186
1		1,	629273380.0	629273380.0	0	-	-	104	104
1		1,	631193259.0	631193259.0	0	-	-	153	153
1		4,	649723124.0	649723124.0	0	-	-	I87	I87
1	1,3,	1,	2410799541.0	2410799541.0	0	-	-	184	184
1	188,8,	5,	1215994.0	1215994.0	0	-	-	I86	I86
1	14,6,	1,	8576985731.0	8599220245.0	6	-	-	128	I97
1		20,	581833687.0	581833687.0	0	-	-	I55	I55
1	156,24,	21,	121415311.0	121415311.0	0	-	-	I54	I54
1	24,21,	38,	12725406673.0	12789836532.0	4	-	-	I16	I97
1	30,8,	45,	11974019170.0	12035649647.0	3	-	-	I53	I3
1	105,13,	83,	5518473328.0	5531487445.0	2	-	-	I15	I54
1	1,1,	2,	1247924589.0	1247924589.0	0	-	-	I78	I78
1	1,1,	2,	1246387180.0	1246387180.0	0	-	-	I79	I79
1	196,1,	4,	401488.0	401488.0	0	-	-	I77	I77
