cldae taxa	clade sizde	label	runtime	nodal dist
3704	1	3704	1.8540947437286377	0
2500	1	2500	1.8454434871673584	1
5872,6229,9792,9309	4	I61	7.328606128692627	0
2368	1	2368	1.8478491306304932	0
9303,6343,7722	3	I115	5.469141960144043	0
4466	1	4466	1.8376438617706299	0
8662,7247,4158	3	I68	5.459207534790039	0
48,2368	2	I198	3.663930654525757	0
4181	1	4181	1.8326666355133057	0
107,799,1912,616,1985,3052,2155	7	I134	12.852992296218872	0
8353,9745,8026	3	I44	5.591191053390503	0
8867,4780,7160,8671,7173,6809,7815,4327,9643,6789,4521,4567,4876,5744,7724,9457,9848,5179,9191	19	I90	33.209638357162476	0
9943,9723	2	I124	3.725602626800537	0
8526,3985,7500,9944,7946,5293,9806	7	I6	12.812134504318237	0
5816	1	5816	1.8588745594024658	0
5300,4718	2	I17	3.7303273677825928	0
4876	1	4876	1.8638980388641357	0
2497,1843,2608,890	4	I186	7.434946060180664	0
6789	1	6789	1.8822999000549316	0
799	1	799	1.8689932823181152	0
8493,7511,9722,9943,9723,5695,8738,9242,7875,7015,5772,9303,6343,7722,5816	15	I113	26.558156490325928	0
1913	1	1913	1.8760972023010254	0
1921,2354,625	3	I168	5.573669910430908	0
812	1	812	1.8764326572418213	0
5744,7724	2	I96	3.7269890308380127	0
8104	1	8104	1.8649466037750244	0
3122	1	3122	1.8600633144378662	0
9169,9388,7916,4084,7007,8493,7511,9722,9943,9723,5695,8738,9242,7875,7015,5772,9303,6343,7722,5816,9161,5001,5897	23	I109	39.414695024490356	0
6076	1	6076	1.875725269317627	0
4123	1	4123	1.8607327938079834	0
3230	1	3230	1.872591495513916	0
8867,4780,7160,8671	4	I105	7.408604145050049	0
705	1	705	1.876814603805542	0
2922,1300,2615,760,1205,1167,1697,949,3092,2191	10	I155	18.02546191215515	0
2354,625	2	I169	3.731945037841797	0
7500,9944,7946,5293,9806	5	I7	9.225530862808228	0
7682,8104	2	I23	3.7266180515289307	0
6809,7815,4327,9643,6789,4521	6	I99	11.027728796005249	0
625	1	625	1.8781514167785645	0
5957	1	5957	1.8668122291564941	0
1261,1163,1974,467,3374	5	I145	9.221919059753418	0
4133	1	4133	1.859466552734375	0
8867,4780,7160,8671,7173,6809,7815,4327,9643,6789,4521	11	I98	19.852781057357788	0
4007	1	4007	1.8617782592773438	0
2201,3230	2	I170	3.719473123550415	0
2497,1843	2	I188	3.743373155593872	0
6873,4988	2	I78	3.717087745666504	0
3583,3078	2	I152	3.7204806804656982	0
6343	1	6343	1.8601226806640625	0
9091,8677	2	I81	3.719940423965454	0
6788	1	6788	1.8781940937042236	0
9169,9388,7916,4084,7007,8493,7511,9722,9943,9723,5695,8738,9242,7875,7015,5772,9303,6343,7722,5816,9161,5001,5897,5168,5946,8867,4780,7160,8671,7173,6809,7815,4327,9643,6789,4521,4567,4876,5744,7724,9457,9848,5179,9191,5539,5591,8004,7545,4598,6076,6666,9781,9091,8677,4123,4133,6873,4988,3885,6535,3704,4748,6750,3946,8662,7247,4158,9442,8352,5872,6229,9792,9309,7090	74	I58	99.19926881790161	0
8867,4780,7160,8671,7173	5	I104	9.220539808273315	0
4020	1	4020	1.8745365142822266	0
4567,4876,5744,7724,9457,9848,5179,9191	8	I91	14.59891653060913	0
9309	1	9309	1.8623895645141602	0
7916	1	7916	1.8701305389404297	0
5001	1	5001	1.870835542678833	0
4123,4133	2	I79	3.714552402496338	0
2191	1	2191	1.8618543148040771	0
2922,1300,2615,760,1205,1167,1697,949	8	I157	14.563888311386108	0
1263,2644	2	I184	3.7405784130096436	0
5616	1	5616	1.8777003288269043	0
7121,3995,8353,9745,8026,8729	6	I42	11.053268432617188	0
2080	1	2080	1.8640735149383545	0
760,1205	2	I161	3.733362913131714	0
993	1	993	1.8658256530761719	0
5001,5897	2	I112	3.7286131381988525	0
1205	1	1205	1.875830888748169	0
5300,4718,9538,4169,3814,4516,6252,8526,3985,7500,9944,7946,5293,9806,8341,7997,5390	17	I2	29.923590898513794	0
8738	1	8738	1.8741474151611328	0
5744,7724,9457,9848	4	I94	7.412882089614868	0
6809,7815	2	I103	3.727688789367676	0
7722	1	7722	1.8585031032562256	0
9943	1	9943	1.8634960651397705	0
890	1	890	1.8800380229949951	0
4084,7007	2	I128	3.714754819869995	0
332,3458,1256,2080,3619,812,2353,2497,1843,2608,890,3645,1263,2644,1994,2401,385,15,2500	19	I177	32.500760316848755	0
2922,1300,2615	3	I162	5.453920841217041	0
4598,6076,6666	3	I84	5.47309947013855	0
9169,9388,7916,4084,7007	5	I127	9.002118825912476	0
4748,6750,3946	3	I70	5.4502317905426025	0
8493	1	8493	1.8352961540222168	0
5447	1	5447	1.8273613452911377	0
7121,3995,8353,9745,8026,8729,3691,8206,7891,4459,4584,7804,4181,4466,5616,9771,6735,5957,4322	19	I29	33.391149282455444	0
5591	1	5591	1.8847270011901855	1
9457	1	9457	1.8784379959106445	0
3311	1	3311	1.8920543193817139	0
8004,7545	2	I86	3.749326229095459	0
760	1	760	1.8882324695587158	0
1256	1	1256	1.87908935546875	0
7788	1	7788	1.8892102241516113	0
3122,2285,1335,837,1913	5	I172	9.28227686882019	0
5293	1	5293	1.8852083683013916	0
5740,6775	2	I28	3.7707483768463135	0
7804	1	7804	1.8880279064178467	0
616	1	616	1.8802902698516846	0
3458	1	3458	1.8855679035186768	0
8206,7891,4459,4584,7804,4181,4466,5616,9771,6735,5957	11	I31	19.962794303894043	2
2401	1	2401	1.8923389911651611	0
2075	1	2075	1.8805692195892334	0
1974	1	1974	1.8889305591583252	0
48,2368,3311,3181,2923,332,3458,1256,2080,3619,812,2353,2497,1843,2608,890,3645,1263,2644,1994,2401,385,15,2500,3122,2285,1335,837,1913,2201,3230,1921,2354,625,705,112,2922,1300,2615,760,1205,1167,1697,949,3092,2191,2950,3333,870,3583,3078,2506,1261,1163,1974,467,3374,2629,2487,3174,993,2075,107,799,1912,616,1985,3052,2155	69	I131	95.45301127433777	0
760,1205,1167	3	I160	5.613262176513672	0
5300,4718,9538,4169,3814,4516,6252,8526,3985,7500,9944,7946,5293,9806	14	I5	25.142157793045044	0
8493,7511,9722,9943,9723,5695,8738,9242	8	I120	14.685704946517944	0
1167	1	1167	1.8867499828338623	0
332,3458	2	I194	3.7468156814575195	0
