round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		1,	1293409939.0	1293409939.0	0	-	-	173	173
1		1,	1293409159.0	1293409159.0	0	-	-	44	44
1		3,	1287575320.0	1287575320.0	0	-	-	I125	I125
1	2,1,	1,	3745346190.0	3745346190.0	0	-	-	84	84
1	193,4,	4,	719050.0	719050.0	0	-	-	I124	I124
1		1,	1296984718.0	1296984718.0	0	-	-	191	191
1		1,	1296984324.0	1296984324.0	0	-	-	34	34
1		1,	1303217377.0	1303217377.0	0	-	-	11	11
1		1,	1303207089.0	1303207089.0	0	-	-	2	2
1		1,	1287553237.0	1287553237.0	0	-	-	77	77
1		1,	1287553040.0	1287553040.0	0	-	-	72	72
1		1,	1295077367.0	1295077367.0	0	-	-	121	121
1		1,	1295057664.0	1295057664.0	0	-	-	60	60
1		1,	1294902982.0	1294902982.0	0	-	-	81	81
1		1,	1294902982.0	1294902982.0	0	-	-	188	188
1	1,1,	1,	2567364805.0	2567364805.0	0	-	-	124	124
1		2,	1303184030.0	1303206399.0	1	-	-	I38	32
1	197,1,	3,	58216.0	80585.0	2	-	-	I37	138
1		1,	1303128480.0	1303128480.0	0	-	-	158	158
1		1,	1303132501.0	1303132501.0	0	-	-	20	20
1	4,4,	11,	9248041926.0	9248041926.0	0	-	-	I110	I110
1	9,2,	8,	12146791819.0	12146791819.0	0	-	-	I120	I120
1	171,11,	19,	167144900.0	167144900.0	0	-	-	I109	I109
1		2,	1303199882.0	1303199882.0	0	-	-	I158	I158
1	1,1,	1,	2567329010.0	2567329010.0	0	-	-	119	119
1	197,1,	3,	96625.0	96625.0	0	-	-	I157	I157
1	5,1,	20,	7238604822.0	7238604822.0	0	-	-	I140	I140
1	14,6,	6,	19292320940.0	19292320940.0	0	-	-	I159	I159
1	135,40,	26,	427739375.0	427739375.0	0	-	-	I139	I139
1		3,	1302637156.0	1302637156.0	0	-	-	I149	I149
1	2,1,	1,	3791337240.0	3791337240.0	0	-	-	197	197
1	188,9,	4,	430839.0	430839.0	0	-	-	I148	I148
1	1,2,	2,	3772699413.0	3772699413.0	0	-	-	I14	I14
1	1,1,	3,	2553468064.0	2553515517.0	1	-	-	I15	I16
1	195,1,	5,	1105435.0	1152888.0	2	-	-	I13	70
1	1,1,	2,	2554665554.0	2554665554.0	0	-	-	I21	I21
1	1,1,	2,	2554579662.0	2554579662.0	0	-	-	I22	I22
1	185,12,	4,	689500.0	689500.0	0	-	-	I20	I20
1	1,2,	4,	3780039366.0	3780039366.0	0	-	-	I59	I59
1	3,1,	3,	4965117900.0	4965117900.0	0	-	-	I62	I62
1	189,5,	7,	5609275.0	5609275.0	0	-	-	I58	I58
1		1,	1298670787.0	1298670787.0	0	-	-	98	98
1		1,	1298633570.0	1298633570.0	0	-	-	66	66
