cldae taxa	clade sizde	label	runtime	nodal dist
4854,2453,6314,4707,214,6644,3459,8579,3483,3448,7464,3068,6851,8251,6805,8568,2080,8570,7675,1281,8637,311,77,6373,8484,7101,4648,2230,7995,7634,8717,4222,3732,6400,7838,6826,2956	37	-	383.89214420318604	0
3887,430,770,6132,7661,2479,4319,2035,2174,7204,1805,6350,2928,1374,7510,2684,5181,1378,1932,2474,4137,4191,1674,3135,1867,6981,3438,2125,8784,8280,2337,1954,5773,4647,546,3305,7145,2405,1556,2975,4422,239,1498,45,381,1209,7726,4102,7725,2111,8752,8461,2798,5130	54	-	386.68242621421814	0
61,7694,2259,6342,6647,4196,6210,4498,5341,2147,5355,3739,1286,1029,8042,3392,4313,1174,1804,2490,6643,2500,6804,4471,83,4254,3803,8344,291,1835,1263,719,2616,1270,3597,8622,7094	37	-	387.5295433998108	0
7571,5280,152,3566,6965,3328,2469,4473,8801,4519,2672,2588,4688,5152,5105,6277,5289,2842,4691,5661,3220,6001,3901,7732,2033,4184,6789,3078,143,4447,4918,1935,8584,3581,5253,4032,5588,1329,409,1950,3410,7714,145,5438,4738,1141,7822,5881,3127,7680,4577,5789,4862,613,8065,3903,1708,1630,3263,1613,5112,1407,1853,7808,1685,7117	66	-	385.88784193992615	0
1940,2892,8303,7263,4956,1879,892,4806,2217,757,4087,8669,1460,8526,5291,5809,6529,8401,3865,2910,7325,4604,4402,405,6623,3141,7752,3964,5541,3968,3075,8502,6624,5474,2955,4364,4031,584,5003,1292	40	-	387.39806747436523	0
7008,6308,2638,2428,1705,4383,8309,6667,967,4571,7817,8830,3945,6219,8471,6440,7055,922,4089,915,6969,2494,4477,2285,4157,5020,5298,7317,3457,2539,8553,1361	32	-	387.45621252059937	0
134,6297,6327,1693,6830,6746,5196,877,3621,5521,8129,4106,8033,4733,321,1023,4986,3321,6543,2483,1034,7041,8624,467,6764,1951,7133,7791,1297,5959,1225,6774,3941,1745,4907,5785,4481,8017	38	-	387.2662763595581	0
2628,4336,3031,58,4033,2687,4465,75,7163,4942,6585,6758,8581,4045,8539,8693,966,6815,3824,1097,701,4082,7385,5761,4229,2176,8787,6974,4801,1704,4133,8782,4636,2156,1348,3788,1994	37	-	386.85276913642883	0
4751,8275,1687,2006,4868,1114,8093,5157,7965,4927,3825,7258,146,6020,8238,2933,7025,7619,7967,6724,2124,492,4326,6544,3116,6705,3753,3756,8052,2838,8356,4408,4804,2721	34	-	387.10589814186096	0
793,1880,5582,3777,8153,1035,7177,2546,355,3110,2526,2301,5041,609,5328,5802,356,5139,3028,4047,4480,8802,4671,1499,3751,62,848,3013,3764,8479,149,6011,4866,6164,2851,5539,2403,6803,1010	39	-	387.05123472213745	0
9985,9400,9460,9566,9881,9788,9068,9024,9564,9161,9711,9930,9832,9584,9034,9750,9901,9752,9888,8960,9568,9515,9691,9973,9675,9256,9794,9661,9389,8893,9778,9915,9957,8865,8953,9830,9696,9997,9343,9824,9916,9942	42	-	386.95658135414124	0
578,5625,7706,2501,2334,2856,1579,3062,7932,4095,4768,5495,2952,73,8719,6592,2185,1039,3290,2011,452,8243,1767,7029,7797,4283,2169,4660,7252,6221,5311,6335,3497,3371,4245,7423,2633,8467,5305,5694,1155,1251,3294,7529,154,7717,3191,5416,3260	49	-	386.6682322025299	0
4220,2835,6223,8822,6450,1737,7061,7367,1021,2587,2141,3920,2270,8101,6156,7428,7612,6463,5682,5428,8396,7517,2312,6929,1763,477,2730,3867,8593,3446,8499,6128,6381,2686,1635,2189,7154,5982,983,5016,6517,2175,6989,289,4853,8457,1172	47	-	386.64961194992065	0
9782,9803,9330,9780,8986,9806,9466,9710,9089,9690,9800,9376,9563,9651,9281,9364,9237,9937,8961,8876,9506,8914,9634,9478,9096,8967,9839,8952,9717,9926,9429,9792,9373,9489	34	-	387.56591749191284	0
