round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		1,	1052222398.0	1052222398.0	0	-	-	45	45
1		1,	1052214687.0	1052214687.0	0	-	-	66	66
1		1,	1079224800.0	1079224800.0	0	-	-	19	19
1		1,	1079223618.0	1079223618.0	0	-	-	39	39
1		1,	1080701836.0	1080701836.0	0	-	-	47	47
1		1,	1080716452.0	1080716452.0	0	-	-	136	136
1		3,	1079011028.0	1079011028.0	0	-	-	I68	I68
1	2,1,	1,	3120337535.0	3120337535.0	0	-	-	16	16
1	190,7,	4,	649312.0	649312.0	0	-	-	I67	I67
1	114,59,	1,	514837912.0	514837912.0	0	-	-	0	0
1		173,	924786393.0	925400722.0	1	-	-	I11	I12
1	18,9,	174,	17867072072.0	17867686401.0	2	-	-	I10	I70
1	8,1,	1,	8847135072.0	8847299044.0	2	-	-	181	I127
1		9,	1128554269.0	1128718241.0	3	-	-	I130	I128
1	189,2,	10,	16890603.0	16890603.0	0	-	-	I129	I129
1	2,8,	1,	9216880256.0	9216880256.0	0	-	-	62	62
1		10,	1089078959.0	1089078959.0	0	-	-	I51	I51
1	179,11,	11,	25578180.0	25578180.0	0	-	-	I50	I50
1	8,13,	5,	16126100650.0	16126100650.0	0	-	-	I25	I25
1	1,4,	21,	5100574345.0	5100574345.0	0	-	-	I29	I29
1	153,22,	26,	406431985.0	406431985.0	0	-	-	I24	I24
1	1,196,	2,	506980.0	506980.0	0	-	-	I3	I3
1	1,1,	197,	2101475153.0	2101560215.0	1	-	-	I4	196
1	1,1,	199,	2101361347.0	2101446409.0	2	-	-	I2	I5
1		2,	1089492406.0	1089552610.0	3	-	-	I58	I52
1	1,1,	1,	2140944780.0	2140993909.0	4	-	-	58	I53
1	196,2,	3,	169850.0	169850.0	0	-	-	I57	I57
1	1,2,	7,	3236715138.0	3236715138.0	0	-	-	I34	I34
1	1,6,	3,	7036383402.0	7036383402.0	0	-	-	I40	I40
1	190,1,	10,	19046115.0	19046115.0	0	-	-	I33	I33
1	1,1,	7,	2058521644.0	2058521644.0	0	-	-	I162	I162
1	6,1,	2,	6549528588.0	6549528588.0	0	-	-	I168	I168
1	189,3,	9,	13730112.0	13730112.0	0	-	-	I161	I161
1		1,	1130275722.0	1130275722.0	0	-	-	163	163
1		1,	1130399234.0	1130399234.0	0	-	-	44	44
1		1,	1116245004.0	1116272928.0	2	-	-	147	I47
1		1,	1116237101.0	1116265025.0	3	-	-	161	12
1	2,1,	4,	3125641060.0	3125641060.0	0	-	-	I18	I18
1	1,3,	3,	4090803791.0	4090803791.0	0	-	-	I21	I21
1	191,3,	7,	4988009.0	4988009.0	0	-	-	I17	I17
1	1,2,	1,	3272478168.0	3272478168.0	0	-	-	5	5
1		3,	1128071453.0	1128071453.0	0	-	-	I100	I100
1	188,9,	4,	532153.0	532153.0	0	-	-	I99	I99
1	3,2,	2,	4875649823.0	4875649823.0	0	-	-	I178	I178
1	1,1,	5,	2066069774.0	2066069774.0	0	-	-	I179	I179
1	188,6,	7,	5858800.0	5858800.0	0	-	-	I177	I177
1		1,	1132294203.0	1132294203.0	0	-	-	32	32
1		1,	1132196289.0	1132196289.0	0	-	-	119	119
1	1,2,	27,	3147814307.0	3147814307.0	0	-	-	I117	I117
1	19,8,	3,	18881877563.0	18881877563.0	0	-	-	I143	I143
1	144,27,	30,	589649511.0	589649511.0	0	-	-	I116	I116
1		2,	1128788437.0	1128788437.0	0	-	-	I101	I101
1	1,1,	1,	2219570404.0	2219570404.0	0	-	-	139	139
1	197,1,	3,	123971.0	123971.0	0	-	-	I100	I100
1	1,1,	1,	2059618280.0	2059618280.0	0	-	-	167	167
1		2,	1049321253.0	1049321253.0	0	-	-	I83	I83
1	196,2,	3,	168106.0	168106.0	0	-	-	I82	I82
1		1,	1089850732.0	1089850732.0	0	-	-	40	40
1		1,	1089845179.0	1089845179.0	0	-	-	169	169
1	1,1,	2,	2216395041.0	2216395041.0	0	-	-	I141	I141
1	1,1,	2,	2216598703.0	2216598703.0	0	-	-	I142	I142
1	196,1,	4,	521498.0	521498.0	0	-	-	I140	I140
1		1,	1070787543.0	1070787543.0	0	-	-	189	189
1		1,	1070798155.0	1070798155.0	0	-	-	198	198
1		6,	1125961068.0	1125961068.0	0	-	-	I111	I111
1	1,5,	1,	6186755228.0	6186755228.0	0	-	-	157	157
1	174,20,	7,	4790830.0	4790830.0	0	-	-	I110	I110
1	1,3,	7,	4083148113.0	4083148113.0	0	-	-	I61	I61
1	5,2,	4,	6798939843.0	6798939843.0	0	-	-	I67	I67
1	179,11,	11,	28851064.0	28851064.0	0	-	-	I60	I60
1		183,	1027456094.0	1027456094.0	0	-	-	I9	I9
1	9,174,	1,	137310432.0	137310432.0	0	-	-	179	179
1	14,3,	184,	13355540653.0	13355540653.0	0	-	-	I8	I8
1		1,	1132228863.0	1132228863.0	0	-	-	135	135
1		1,	1132337584.0	1132337584.0	0	-	-	23	23
1	1,1,	2,	2059126034.0	2059126034.0	0	-	-	I87	I87
1	1,1,	2,	2058517280.0	2058517280.0	0	-	-	I88	I88
1	190,7,	4,	690081.0	690081.0	0	-	-	I86	I86
1		1,	1116684656.0	1116684656.0	0	-	-	34	34
1		1,	1116732224.0	1116732224.0	0	-	-	187	187
1		1,	1097259192.0	1097277416.0	2	-	-	125	I27
1		1,	1097267906.0	1097286130.0	3	-	-	37	94
1	3,4,	3,	6766497509.0	6766497509.0	0	-	-	I15	I15
1	1,2,	7,	3122463276.0	3122463276.0	0	-	-	I17	I17
1	190,1,	10,	19348521.0	19348521.0	0	-	-	I14	I14
1	1,1,	4,	2225638483.0	2225638483.0	0	-	-	I134	I134
1	1,3,	2,	4297916587.0	4297916587.0	0	-	-	I137	I137
1	194,1,	6,	2617095.0	2617095.0	0	-	-	I133	I133
1		1,	1118679419.0	1118679419.0	0	-	-	15	15
1		1,	1118698887.0	1118698887.0	0	-	-	159	159
1	1,2,	2,	3154886834.0	3155052034.0	2	-	-	I56	I52
1	1,1,	3,	2140954049.0	2141119249.0	3	-	-	I57	I53
1	193,3,	5,	1210294.0	1210294.0	0	-	-	I55	I55
1	4,5,	4,	8838626091.0	8838626091.0	0	-	-	I99	I99
1	3,1,	9,	4289821531.0	4289821531.0	0	-	-	I102	I102
1	187,1,	13,	40067206.0	40067206.0	0	-	-	I98	I98
1		1,	1048815898.0	1048815898.0	0	-	-	126	126
1		1,	1048856937.0	1048856937.0	0	-	-	140	140
1		1,	1127666326.0	1127666326.0	0	-	-	28	28
1		1,	1127660226.0	1127660226.0	0	-	-	116	116
1	6,13,	8,	15544040564.0	15544040564.0	0	-	-	I118	I118
1	7,1,	19,	7961961732.0	7961961732.0	0	-	-	I125	I125
1	171,3,	27,	427605411.0	427605411.0	0	-	-	I117	I117
1		1,	964362400.0	964362400.0	0	-	-	64	64
1		1,	964361612.0	964361612.0	0	-	-	177	177
1	1,2,	4,	3265542988.0	3265542988.0	0	-	-	I120	I120
1	3,1,	3,	4278376529.0	4278376529.0	0	-	-	I123	I123
1	193,1,	7,	5314742.0	5314742.0	0	-	-	I119	I119
1		2,	1070557646.0	1070557646.0	0	-	-	I198	I198
1	1,1,	1,	2102361658.0	2102361658.0	0	-	-	100	100
1	197,1,	3,	145133.0	145133.0	0	-	-	I197	I197
1		6,	1116389099.0	1116389099.0	0	-	-	I35	I35
1	2,4,	1,	6139705517.0	6139705517.0	0	-	-	142	142
1	191,3,	7,	5596147.0	5596147.0	0	-	-	I34	I34
1	13,1,	6,	12534130277.0	12534130277.0	0	-	-	I92	I92
1	4,2,	14,	6206278068.0	6206278068.0	0	-	-	I97	I97
1	174,7,	20,	168014068.0	168014068.0	0	-	-	I91	I91
1		1,	1051674628.0	1051674628.0	0	-	-	171	171
1		1,	1051538116.0	1051538116.0	0	-	-	165	165
1	4,7,	4,	9168396255.0	9168396255.0	0	-	-	I146	I146
1	1,3,	11,	3624633344.0	3624633344.0	0	-	-	I149	I149
1	112,74,	15,	70747724.0	70747724.0	0	-	-	I145	I145
1		3,	1070393392.0	1070393392.0	0	-	-	I197	I197
1	1,2,	1,	3095215467.0	3095215467.0	0	-	-	80	80
1	195,2,	4,	661550.0	661550.0	0	-	-	I196	I196
1		2,	1116537264.0	1116537264.0	0	-	-	I46	I46
1	1,1,	1,	2194021933.0	2194021933.0	0	-	-	113	113
1	196,2,	3,	173648.0	173648.0	0	-	-	I45	I45
1	1,10,	1,	10273609438.0	10273609438.0	0	-	-	185	185
1		11,	1115043940.0	1115043940.0	0	-	-	I32	I32
1	188,1,	12,	32041939.0	32041939.0	0	-	-	I31	I31
1	1,5,	1,	5726177562.0	5726177562.0	0	-	-	148	148
1		6,	1049930015.0	1049930015.0	0	-	-	I163	I163
1	192,2,	7,	4457344.0	4457344.0	0	-	-	I162	I162
1		1,	996376059.0	996376059.0	0	-	-	26	26
1		1,	996378399.0	996378399.0	0	-	-	11	11
1	7,6,	12,	10823367689.0	10823367689.0	0	-	-	I160	I160
1	3,9,	13,	10171935363.0	10171935363.0	0	-	-	I171	I171
1	87,89,	25,	381719605.0	381719605.0	0	-	-	I159	I159
1	4,1,	4,	4830580753.0	4830580753.0	0	-	-	I184	I184
1	3,1,	5,	3936338661.0	3936338661.0	0	-	-	I187	I187
1	18,174,	9,	14879040.0	14879040.0	0	-	-	I183	I183
1		1,	1117905900.0	1117905900.0	0	-	-	166	166
1		1,	1117925817.0	1117925817.0	0	-	-	97	97
1		7,	1129577738.0	1129671534.0	1	-	-	I132	153
1	6,1,	1,	7131724382.0	7131724382.0	0	-	-	61	61
1	192,1,	8,	8338359.0	8432155.0	2	-	-	I131	I133
1	1,2,	2,	3233758983.0	3233758983.0	0	-	-	I44	I44
1	1,1,	3,	2194270960.0	2194270960.0	0	-	-	I45	I45
1	193,3,	5,	1681042.0	1681042.0	0	-	-	I43	I43
1	25,89,	59,	9929891718.0	9930506047.0	2	-	-	I12	I10
1	48,11,	114,	20850837179.0	20851451508.0	3	-	-	I70	0
1	27,1,	173,	18294935094.0	18294935094.0	0	-	-	I11	I11
1	2,1,	1,	3239969514.0	3239969514.0	0	-	-	128	128
1		3,	1118651866.0	1118651866.0	0	-	-	I37	I37
1	195,2,	4,	299241.0	299241.0	0	-	-	I36	I36
1	3,4,	1,	7095153661.0	7095153661.0	0	-	-	90	90
1		7,	1126259398.0	1126259398.0	0	-	-	I119	I119
1	174,19,	8,	7934809.0	7934809.0	0	-	-	I118	I118
1	4,7,	11,	9948963572.0	9948963572.0	0	-	-	I50	I50
1	10,1,	11,	9947358618.0	9947358618.0	0	-	-	I60	I60
1	153,26,	22,	252758480.0	252758480.0	0	-	-	I49	I49
1	5,4,	174,	8038165855.0	8038165855.0	0	-	-	I10	I10
1	173,1,	9,	468166013.0	468166013.0	0	-	-	I183	I183
1	17,1,	183,	13888482470.0	13888482470.0	0	-	-	I9	I9
1	1,6,	20,	7088278345.0	7088278345.0	0	-	-	I91	I91
1	14,6,	7,	15971159798.0	15971159798.0	0	-	-	I110	I110
1	144,30,	27,	440355528.0	440355528.0	0	-	-	I90	I90
1		1,	1070355116.0	1070355116.0	0	-	-	8	8
1		1,	1070355511.0	1070355511.0	0	-	-	120	120
1	1,1,	1,	2054870027.0	2054870027.0	0	-	-	59	59
1		2,	1047545696.0	1047545696.0	0	-	-	I170	I170
1	189,9,	3,	176418.0	176418.0	0	-	-	I169	I169
