cldae taxa	clade sizde	label	runtime	nodal dist
9357,9736,9788,6514,7340,9876,6359,5728,7525,9702,9764,7102,6203,6287,9222,9929,7263,6941,6717,8455,5865,7401,6194,7688,8263,7327,8329,9052,8489,7450,5900,8909,6948,5824,8860,9917,7384,9039,9252,8609,6207,6792,6052,8056,8577,6316,7257,7386,6708,7877,8937,9083,6853,8085,8829,6977,5993,8301,6215,7520,8921,7826,8834,6218,7469,8469,8370,9539,7814,8365	70	-	9561.611886501312	0
1585,3511,5630,4179,1431,2806,3767,3316,5172,1391,5441,2168,3489,4381,768,1376,4223,1724,4515,841,3252,336,3779,3944,4462,496,2385,4701,2257,5413,640,1651,1688,3495,4710	35	-	4808.073536634445	0
1265,5188,4518,5072,2886,4320,2452,1874,5138,4326,566,1292,875,5616,3991,593,3379,5170,4111,4198,4838,3648,2769,819,2338,3471,2810,5404,3704,703,1717,3953,3857,608,1944,5457,2443,4365,1618,4750,1096,3866,4241,4730,2131,4432,5458,5066,2498,4101,1257,3167,5711,3593	54	-	7408.997238636017	0
2321,3175,3691,4474,4645,3692,2096,1986,4385,5575,1309,2699,1048,3156,1112,1962,5058,5045,1504,825,2357,739,813,1222,571,4917,353,713,3237,28,3347,3403,1985,2398,3700,1183	36	-	4949.380198955536	0
715,845,2795,1038,1523,2882,3449,1256,3949,4976,1244,1268,1190,3272,3726,1798,2411,78,2019,4510,2952,456,485,1311,3140,2627,716,1326,4883,2765,3515,940,4402,996,4876,4350,2828,5082,3230,1752,4316,4566,3357	43	-	5892.436167955399	0
7832,7927,9265,7695,6274,6601,8103,9921,5860,8348,8355,7395,9326,5945,5785,8187,8619,7900,8750,9406,8858,8018,6063,9734,9577,8765,6035,6856,9108,7910,8337,9411,9047,8230,7086,9968,6159,9172,7344	39	-	5336.769414901733	0
4178,1649,562,4938,3756,2224,1949,4851,4206,52,4435,4220,989,1511,5062,314,4669,3290,1673,344,3995,2149,2872,2296,3398,3529,3136,3933,173,202,3208,4681,5283,5701,5382,2684,3832,5533	38	-	5190.082309961319	0
5245,4680,4607,2570,1139,5550,2902,4716,2009,3771,2166,1127,3023,1718,3907,5341,2225,3493,927,3202,3639,2967,591,2702,150,3095,3852,2152,2635,4366,2526,4837,1254,5166,5348,2197,896,1772,1574,3719,2766,1367,12,2042,151,21,2234	47	-	6471.387679815292	0
7275,8456,9742,5812,6549,8047,8026,9431,8991,7759,7030,7002,9223,5986,8783,5740,9685,8686,6562,6297,7186,9936,9790,6405,6599,7760,6044,8438,6346,6682,8318,7893,6527,7471,7715,5775,7170,8320,7157,6025,6322,9987,9102,6384,9128,7164,9325,5723,7463,6126,8622,8963,7031,6054,8661,9857,6868,9415,9814	59	-	8106.354791641235	0
4520,4996,3096,3426,683,2327,1248,4943,4057,1215,3948,895,2979,2022,3017,3201,2978,2732,4852,3569,4045,4686,2819,4151,4214,4360,3078,5074,2544,537,460,1220,227	33	-	4545.457233667374	0
