round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		1,	1232813126.0	1232813126.0	0	-	-	109	109
1		1,	1232833375.0	1232833375.0	0	-	-	15	15
1		1,	1267467374.0	1267467374.0	0	-	-	7	7
1		1,	1267468526.0	1267468526.0	0	-	-	17	17
1	1,1,	1,	2495544520.0	2495544520.0	0	-	-	78	78
1		2,	1267358296.0	1267358296.0	0	-	-	I50	I50
1	192,6,	3,	193842.0	193842.0	0	-	-	I49	I49
1	1,1,	1,	2446712058.0	2446712058.0	0	-	-	97	97
1		2,	1242906742.0	1242906742.0	0	-	-	I90	I90
1	196,2,	3,	124935.0	124935.0	0	-	-	I89	I89
1		3,	1256076132.0	1256239595.0	2	-	-	I59	I54
1	1,2,	1,	3656271995.0	3656435458.0	3	-	-	146	I55
1	193,4,	4,	598492.0	598492.0	0	-	-	I58	I58
1		2,	1232795943.0	1232795943.0	0	-	-	I121	I121
1	1,1,	1,	2426597865.0	2426597865.0	0	-	-	156	156
1	197,1,	3,	94640.0	94640.0	0	-	-	I120	I120
1	1,1,	3,	2460725045.0	2460725045.0	0	-	-	I148	I148
1	2,1,	2,	3632744312.0	3632744312.0	0	-	-	I150	I150
1	187,9,	5,	1781248.0	1781248.0	0	-	-	I147	I147
1		3,	1241962475.0	1241962475.0	0	-	-	I85	I85
1	2,1,	1,	3608639681.0	3608639681.0	0	-	-	183	183
1	195,2,	4,	665466.0	665466.0	0	-	-	I84	I84
1	2,3,	1,	5766945554.0	5766945554.0	0	-	-	196	196
1		5,	1230149480.0	1230223775.0	1	-	-	I102	I103
1	193,2,	6,	3005340.0	3079635.0	2	-	-	I101	I105
1	1,1,	8,	2512216374.0	2512216374.0	0	-	-	I8	I8
1	2,6,	2,	9156901948.0	9156901948.0	0	-	-	I15	I15
1	187,4,	10,	19716197.0	19716197.0	0	-	-	I7	I7
1	7,10,	12,	16028073212.0	16028073212.0	0	-	-	I95	I95
1	8,4,	17,	12301891716.0	12301891716.0	0	-	-	I106	I106
