1	2
2	2
3	1
4	1
5	2
6	1
7	2
8	4
9	1
10	2
11	3
12	6
13	1
14	1
15	1
16	1
17	1
18	2
19	4
20	1
21	6
22	4
23	5
24	1
25	2
26	1
27	2
28	4
29	2
30	3
31	3
32	3
33	2
34	1
35	2
36	1
37	3
38	2
39	1
40	1
41	2
42	5
43	4
44	3
45	1
46	8
47	1
48	2
49	1
50	3
51	3
52	1
53	2
54	1
55	2
56	4
57	6
58	2
59	3
60	1
61	3
62	2
63	10
64	4
65	7
66	5
67	1
68	2
69	4
70	2
71	5
72	11
73	3
74	2
75	5
76	3
77	8
78	4
79	4
80	9
81	1
82	8
83	2
84	12
85	8
86	4
87	4
88	1
89	6
90	4
91	7
92	1
93	1
94	4
95	2
96	1
97	6
98	6
99	4
100	1
101	5
102	30
103	11
104	17
105	2
106	4
107	6
108	12
109	9
110	6
111	2
112	6
113	2
114	10
115	24
116	15
117	1
118	74
119	7
120	113
121	1
122	52
123	64
124	8
125	94
126	51
127	23
128	133
129	208
130	531
