round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	155,1,	34,	1178323339.0	1178323339.0	0	-	-	I9	I9
1	33,1,	156,	11929453238.0	11929453238.0	0	-	-	I42	I42
1	10,1,	190,	5890447923.0	5890447923.0	0	-	-	I8	I8
1		1,	656105793.0	656142342.0	4	-	-	55	111
1		1,	657217697.0	657217697.0	0	-	-	18	18
1	1,47,	10,	12503221427.0	12503221427.0	0	-	-	I45	I45
1	1,9,	48,	5094042544.0	5094042544.0	0	-	-	I54	I54
1	46,97,	58,	2458181766.0	2458181766.0	0	-	-	I44	I44
1		2,	625982303.0	625982303.0	0	-	-	I175	I175
1	1,1,	1,	1220771899.0	1220771899.0	0	-	-	17	17
1	196,2,	3,	96654.0	96654.0	0	-	-	I174	I174
1	1,2,	3,	1868881471.0	1868881471.0	0	-	-	I187	I187
1	1,2,	3,	1866271591.0	1866271591.0	0	-	-	I189	I189
1	194,1,	6,	1949754.0	1949754.0	0	-	-	I186	I186
1	27,10,	10,	12015165278.0	12015165278.0	0	-	-	I56	I56
1	9,1,	37,	5274963937.0	5274963937.0	0	-	-	I65	I65
1	153,1,	47,	1453863053.0	1453863053.0	0	-	-	I55	I55
1	3,2,	2,	3039109389.0	3039109389.0	0	-	-	I37	I37
1	1,1,	5,	1286282884.0	1286282884.0	0	-	-	I38	I38
1	178,16,	7,	3381016.0	3381016.0	0	-	-	I36	I36
1		192,	675028748.0	675157307.0	3	-	-	I6	10
1	1,191,	1,	9178324.0	9306883.0	2	-	-	198	I4
1	7,1,	193,	4581340949.0	4581340949.0	0	-	-	I5	I5
1	1,1,	2,	1181474695.0	1181787173.0	3	-	-	I178	I168
1	1,1,	2,	1183094424.0	1183406902.0	2	-	-	I179	I167
1	187,10,	4,	382350.0	382350.0	0	-	-	I177	I177
1		1,	718587941.0	718587941.0	0	-	-	115	115
1		1,	719601668.0	719601668.0	0	-	-	188	188
1		1,	621449918.0	621449918.0	0	-	-	170	170
1		1,	615074849.0	615074849.0	0	-	-	83	83
1	1,1,	4,	1177931708.0	1177931708.0	0	-	-	I145	I145
1	2,2,	2,	2241646078.0	2241646078.0	0	-	-	I148	I148
1	189,6,	6,	2270808.0	2270808.0	0	-	-	I144	I144
1		1,	659915938.0	659915938.0	0	-	-	190	190
1		1,	658362611.0	658362611.0	0	-	-	179	179
1	1,1,	3,	1205545401.0	1205575109.0	2	-	-	I51	I49
1	1,2,	2,	1773855835.0	1773885543.0	3	-	-	I53	128
1	195,1,	5,	1292438.0	1292438.0	0	-	-	I50	I50
1		1,	658191148.0	658191148.0	0	-	-	69	69
1		1,	656738708.0	656738708.0	0	-	-	146	146
1	6,6,	25,	5886710016.0	5886710016.0	0	-	-	I114	I114
1	7,18,	12,	9981829449.0	9983291993.0	1	-	-	I138	I144
1	115,49,	37,	720419891.0	721882435.0	2	-	-	I113	I139
1	4,1,	10,	3080030585.0	3080030585.0	0	-	-	I23	I23
1	4,6,	5,	5605633000.0	5605656501.0	1	-	-	I32	50
1	185,1,	15,	48770641.0	48794142.0	2	-	-	I22	I33
1	3,1,	1,	2661883144.0	2661883144.0	0	-	-	162	162
1		4,	717106061.0	717106061.0	0	-	-	I92	I92
1	192,4,	5,	1131648.0	1131648.0	0	-	-	I91	I91
1		2,	659172861.0	659172861.0	0	-	-	I69	I69
1	1,1,	1,	1286557680.0	1286557680.0	0	-	-	3	3
1	192,6,	3,	150583.0	150583.0	0	-	-	I68	I68
1	7,16,	10,	10098747281.0	10098747281.0	0	-	-	I11	I11
1	3,7,	23,	5511402444.0	5514394617.0	1	-	-	I20	I36
1	167,1,	33,	507474350.0	510466523.0	2	-	-	I10	I21
1	3,10,	2,	6298913335.0	6298913335.0	0	-	-	I182	I182
1	1,1,	13,	1177507197.0	1177507197.0	0	-	-	I183	I183
1	184,2,	15,	51450519.0	51450519.0	0	-	-	I181	I181
1		191,	670672913.0	670672913.0	0	-	-	I7	I7
1	190,1,	1,	13382367.0	13382367.0	0	-	-	1	1
1	8,1,	192,	5023832462.0	5023832462.0	0	-	-	I6	I6
1		1,	680955273.0	680955273.0	0	-	-	143	143
1		1,	681287647.0	681287647.0	0	-	-	38	38
1	1,2,	7,	1932434090.0	1932434090.0	0	-	-	I12	I12
1	6,1,	3,	4128096273.0	4128096273.0	0	-	-	I18	I18
1	168,23,	10,	14355658.0	14355658.0	0	-	-	I11	I11
1	2,1,	2,	1906308692.0	1906308692.0	0	-	-	I39	I39
1	1,1,	3,	1294224831.0	1294224831.0	0	-	-	I40	I40
1	194,2,	5,	1090720.0	1090720.0	0	-	-	I38	I38
1		47,	597165160.0	597165160.0	0	-	-	I55	I55
1	37,10,	1,	12493231074.0	12493231074.0	0	-	-	0	0
1	143,10,	48,	1523285012.0	1523285012.0	0	-	-	I54	I54
1	1,2,	1,	2048964970.0	2048964970.0	0	-	-	103	103
1		3,	718450060.0	718450060.0	0	-	-	I93	I93
1	196,1,	4,	326099.0	326099.0	0	-	-	I92	I92
1		194,	686967466.0	686967466.0	0	-	-	I4	I4
1	193,1,	1,	3259429.0	3259429.0	0	-	-	130	130
1	3,3,	195,	3620991285.0	3620991285.0	0	-	-	I3	I3
1	1,1,	9,	1254178741.0	1254178741.0	0	-	-	I117	I117
1	8,1,	2,	4836551056.0	4836551056.0	0	-	-	I125	I125
1	183,7,	11,	18941087.0	18941087.0	0	-	-	I116	I116
1	2,1,	1,	1757527309.0	1757527309.0	0	-	-	44	44
1		3,	610852382.0	610852382.0	0	-	-	I165	I165
1	187,10,	4,	380701.0	380701.0	0	-	-	I164	I164
1		3,	610462205.0	610462205.0	0	-	-	I104	I104
1	2,1,	1,	1726591278.0	1726591278.0	0	-	-	187	187
1	190,7,	4,	389893.0	389893.0	0	-	-	I103	I103
1	1,1,	1,	1294926988.0	1294926988.0	0	-	-	195	195
1		2,	664082793.0	664082793.0	0	-	-	I74	I74
1	197,1,	3,	89130.0	89130.0	0	-	-	I73	I73
1		1,	689624503.0	689624503.0	0	-	-	161	161
1		1,	690642152.0	690642152.0	0	-	-	199	199
1		1,	660297844.0	660297844.0	0	-	-	114	114
1		1,	660030814.0	660030814.0	0	-	-	94	94
1		15,	643290365.0	643290365.0	0	-	-	I22	I22
1	5,10,	1,	7598126257.0	7598126257.0	0	-	-	88	88
1	178,7,	16,	59099359.0	59099359.0	0	-	-	I21	I21
1	86,11,	58,	9264137248.0	9264137248.0	0	-	-	I44	I44
1	48,10,	97,	12460951377.0	12460951377.0	0	-	-	I101	I101
1	45,1,	155,	12412097825.0	12412097825.0	0	-	-	I43	I43
1		2,	640805563.0	640805563.0	0	-	-	I129	I129
1	1,1,	1,	1246138025.0	1246138025.0	0	-	-	16	16
1	197,1,	3,	141807.0	141807.0	0	-	-	I128	I128
1		1,	581121151.0	581121151.0	0	-	-	82	82
1		1,	582000008.0	582000008.0	0	-	-	123	123
1		1,	641612354.0	641612354.0	0	-	-	28	28
1		1,	643338922.0	643338922.0	0	-	-	185	185
1		2,	671144752.0	671144752.0	0	-	-	I19	I19
1	1,1,	1,	1319561898.0	1319561898.0	0	-	-	13	13
1	191,7,	3,	83476.0	83476.0	0	-	-	I18	I18
1	5,4,	4,	5325997507.0	5326795088.0	3	-	-	I84	I95
1	3,1,	9,	2631718447.0	2632516028.0	2	-	-	I87	I82
1	184,4,	13,	33795444.0	33795444.0	0	-	-	I83	I83
1		1,	603894722.0	603894722.0	0	-	-	74	74
1		1,	603106822.0	603106822.0	0	-	-	35	35
1		1,	668856499.0	668856499.0	0	-	-	91	91
1		1,	667884696.0	667884696.0	0	-	-	79	79
1		1,	610503705.0	610503705.0	0	-	-	31	31
1		1,	610220938.0	610220938.0	0	-	-	32	32
1	1,1,	15,	1154139320.0	1154139320.0	0	-	-	I181	I181
1	13,2,	2,	7016683845.0	7016683845.0	0	-	-	I195	I195
1	154,30,	17,	77653865.0	77653865.0	0	-	-	I180	I180
1	4,10,	14,	6815645787.0	6815645787.0	0	-	-	I154	I154
1	4,10,	14,	6792758768.0	6792758768.0	0	-	-	I167	I167
1	172,1,	28,	296057661.0	296057661.0	0	-	-	I153	I153
1		1,	683750073.0	683750073.0	0	-	-	119	119
1		1,	683500770.0	683500770.0	0	-	-	141	141
1		1,	668867988.0	668867988.0	0	-	-	140	140
