round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	1,2,	2,	3727862550.0	3727862550.0	0	-	-	I165	I165
1	1,1,	3,	2522060568.0	2522060568.0	0	-	-	I166	I166
1	195,1,	5,	1662954.0	1662954.0	0	-	-	I164	I164
1		30,	1291142123.0	1291142123.0	0	-	-	I161	I161
1	14,16,	1,	24242037271.0	24242037271.0	0	-	-	154	154
1	164,6,	31,	595822290.0	595822290.0	0	-	-	I160	I160
1		1,	1295819252.0	1295819252.0	0	-	-	151	151
1		1,	1295820028.0	1295820028.0	0	-	-	71	71
1		5,	1257206882.0	1257206882.0	0	-	-	I26	I26
1	1,4,	1,	5901533342.0	5901533342.0	0	-	-	124	124
1	161,34,	6,	3708315.0	3708315.0	0	-	-	I25	I25
1		9,	1279769668.0	1279769668.0	0	-	-	I169	I169
1	1,8,	1,	10239320284.0	10239320284.0	0	-	-	134	134
1	185,6,	10,	19517551.0	19517551.0	0	-	-	I168	I168
1	1,1,	2,	2554330387.0	2554330387.0	0	-	-	I124	I124
1	1,1,	2,	2554278105.0	2554278105.0	0	-	-	I125	I125
1	196,1,	4,	562411.0	562411.0	0	-	-	I123	I123
1		1,	1299994069.0	1299994069.0	0	-	-	87	87
1		1,	1299998128.0	1299998128.0	0	-	-	7	7
1		1,	1299040022.0	1299040022.0	0	-	-	78	78
1		1,	1299040022.0	1299040022.0	0	-	-	157	157
1	1,1,	1,	2532697806.0	2532697806.0	0	-	-	182	182
1		2,	1285864221.0	1285864221.0	0	-	-	I189	I189
1	197,1,	3,	133064.0	133064.0	0	-	-	I188	I188
1		1,	1295018046.0	1295018046.0	0	-	-	59	59
1		1,	1295006826.0	1295006826.0	0	-	-	155	155
1		2,	1287885530.0	1287885530.0	0	-	-	I175	I175
1	1,1,	1,	2536779497.0	2536779497.0	0	-	-	153	153
1	197,1,	3,	116420.0	116420.0	0	-	-	I174	I174
1	9,6,	7,	15618800220.0	15618800220.0	0	-	-	I78	I78
1	5,2,	15,	8289121141.0	8289121141.0	0	-	-	I84	I84
1	174,5,	22,	266569485.0	266569485.0	0	-	-	I77	I77
1		2,	1297220359.0	1297220359.0	0	-	-	I20	I20
1	1,1,	1,	2555351470.0	2555351470.0	0	-	-	126	126
1	196,2,	3,	163154.0	163154.0	0	-	-	I19	I19
1		1,	1290648475.0	1290648475.0	0	-	-	17	17
1		1,	1290594959.0	1290594959.0	0	-	-	56	56
1		1,	1297310916.0	1297310916.0	0	-	-	166	166
1		1,	1297314446.0	1297314446.0	0	-	-	147	147
1		4,	1296181904.0	1296181904.0	0	-	-	I123	I123
1	2,2,	1,	4956294055.0	4956294055.0	0	-	-	58	58
1	194,2,	5,	1255549.0	1255549.0	0	-	-	I122	I122
1		5,	1276961492.0	1276961492.0	0	-	-	I164	I164
1	3,2,	1,	6030865994.0	6030865994.0	0	-	-	48	48
1	185,10,	6,	3086457.0	3086457.0	0	-	-	I163	I163
1		1,	1287946556.0	1287946556.0	0	-	-	119	119
1		1,	1287938455.0	1287938455.0	0	-	-	189	189
1		2,	1277749016.0	1277749016.0	0	-	-	I55	I55
1	1,1,	1,	2516286288.0	2516286288.0	0	-	-	5	5
1	193,5,	3,	92466.0	92466.0	0	-	-	I54	I54
1		1,	1292736596.0	1292736596.0	0	-	-	53	53
1		1,	1292736596.0	1292736596.0	0	-	-	132	132
1	1,9,	4,	11132587148.0	11132587148.0	0	-	-	I36	I36
1	2,2,	10,	4892897204.0	4892897204.0	0	-	-	I39	I39
1	185,2,	14,	58226796.0	58226796.0	0	-	-	I35	I35
1	58,37,	27,	17756504530.0	17756504530.0	0	-	-	I72	I72
1	22,5,	95,	23108094612.0	23108094612.0	0	-	-	I98	I98
1	30,49,	122,	22955235874.0	22955235874.0	0	-	-	I71	I71
1	1,1,	1,	2561935887.0	2561935887.0	0	-	-	145	145
1		2,	1300614967.0	1300614967.0	0	-	-	I105	I105
1	197,1,	3,	178991.0	178991.0	0	-	-	I104	I104
1		1,	1293374239.0	1293374239.0	0	-	-	197	197
1		1,	1293353437.0	1293353437.0	0	-	-	89	89
1		1,	1297570955.0	1297570955.0	0	-	-	96	96
1		1,	1297573444.0	1297573444.0	0	-	-	133	133
1	1,2,	2,	3664111187.0	3664111187.0	0	-	-	I59	I59
1	1,1,	3,	2481537396.0	2481537396.0	0	-	-	I60	I60
1	194,2,	5,	1932560.0	1932560.0	0	-	-	I58	I58
1		8,	1291536097.0	1291536097.0	0	-	-	I193	I193
1	5,3,	1,	9332338966.0	9332338966.0	0	-	-	41	41
1	15,177,	9,	15187461.0	15187461.0	0	-	-	I192	I192
1	1,1,	2,	2558731700.0	2558731700.0	0	-	-	I12	I12
1	1,1,	2,	2558695900.0	2558695900.0	0	-	-	I13	I13
1	195,2,	4,	505114.0	505114.0	0	-	-	I11	I11
1	1,8,	177,	10345174023.0	10345174023.0	0	-	-	I16	I16
1	171,6,	9,	329925876.0	329925876.0	0	-	-	I192	I192
1	3,12,	186,	15652379040.0	15652379040.0	0	-	-	I15	I15
1		198,	1299272288.0	1299272288.0	0	-	-	I3	I3
1	186,12,	1,	193842.0	193842.0	0	-	-	131	131
1	1,1,	199,	2559235618.0	2559235618.0	0	-	-	I2	I2
1		1,	1285541489.0	1285541489.0	0	-	-	55	55
1		1,	1285575102.0	1285575102.0	0	-	-	9	9
1		1,	1254278837.0	1254278837.0	0	-	-	172	172
1		1,	1254278837.0	1254278837.0	0	-	-	120	120
1	2,1,	2,	3729056560.0	3729056560.0	0	-	-	I44	I44
1	1,1,	3,	2524743571.0	2524743571.0	0	-	-	I45	I45
1	195,1,	5,	1313393.0	1313393.0	0	-	-	I43	I43
1	2,27,	6,	23907358604.0	23907358604.0	0	-	-	I101	I101
1	1,5,	29,	7225621890.0	7225621890.0	0	-	-	I106	I106
1	164,2,	35,	1011306694.0	1011306694.0	0	-	-	I100	I100
1	4,10,	16,	14756186816.0	14756186816.0	0	-	-	I162	I162
1	10,6,	14,	16392515186.0	16392515186.0	0	-	-	I177	I177
1	170,1,	30,	531629810.0	531629810.0	0	-	-	I161	I161
1	31,6,	6,	26362238658.0	26362238658.0	0	-	-	I149	I149
1	1,5,	37,	7200514979.0	7200514979.0	0	-	-	I154	I154
1	155,3,	43,	1730625508.0	1730625508.0	0	-	-	I148	I148
1	15,7,	5,	20371808336.0	20371808336.0	0	-	-	I73	I73
1	4,1,	22,	5992227205.0	5992227205.0	0	-	-	I77	I77
1	79,95,	27,	499766628.0	499766628.0	0	-	-	I72	I72
1	1,1,	1,	2560506542.0	2560506542.0	0	-	-	173	173
1		2,	1299783691.0	1299783691.0	0	-	-	I198	I198
1	196,2,	3,	174040.0	174040.0	0	-	-	I197	I197
1		1,	1299880449.0	1299880449.0	0	-	-	188	188
1		1,	1299885099.0	1299885099.0	0	-	-	142	142
1	1,57,	37,	27293711398.0	27293711398.0	0	-	-	I99	I99
1	2,35,	58,	26405148087.0	26405148087.0	0	-	-	I135	I135
1	79,27,	95,	14385549804.0	14385549804.0	0	-	-	I98	I98
1		3,	1285124339.0	1285124339.0	0	-	-	I180	I180
1	1,2,	1,	3740862360.0	3740862360.0	0	-	-	163	163
1	191,6,	4,	562812.0	562812.0	0	-	-	I179	I179
1	1,1,	1,	2547535150.0	2547535150.0	0	-	-	103	103
1		2,	1293273753.0	1293273753.0	0	-	-	I113	I113
1	197,1,	3,	145332.0	145332.0	0	-	-	I112	I112
1	1,1,	27,	2565054710.0	2565054710.0	0	-	-	I107	I107
1	4,23,	2,	23057338608.0	23057338608.0	0	-	-	I133	I133
1	166,6,	29,	551045344.0	551045344.0	0	-	-	I106	I106
1		2,	1268810562.0	1268810562.0	0	-	-	I69	I69
1	1,1,	1,	2498356228.0	2498356228.0	0	-	-	115	115
1	196,2,	3,	141768.0	141768.0	0	-	-	I68	I68
1	2,1,	2,	3764247195.0	3764247195.0	0	-	-	I151	I151
1	1,1,	3,	2547806776.0	2547806776.0	0	-	-	I152	I152
1	195,1,	5,	1951180.0	1951180.0	0	-	-	I150	I150
1		1,	1281000341.0	1281000341.0	0	-	-	29	29
1		1,	1281000341.0	1281000341.0	0	-	-	165	165
1	3,1,	10,	4911612183.0	4911612183.0	0	-	-	I178	I178
1	6,4,	4,	11226200909.0	11226200909.0	0	-	-	I187	I187
1	171,16,	14,	47951132.0	47951132.0	0	-	-	I177	I177
1		1,	1297989263.0	1297989263.0	0	-	-	125	125
1		1,	1297989263.0	1297989263.0	0	-	-	23	23
1		1,	1268820332.0	1268820332.0	0	-	-	79	79
1		1,	1268819952.0	1268819952.0	0	-	-	12	12
1		1,	1296634028.0	1296634028.0	0	-	-	80	80
1		1,	1296640987.0	1296640987.0	0	-	-	104	104
1	1,1,	3,	2498174702.0	2498174702.0	0	-	-	I68	I68
1	1,2,	2,	3689063854.0	3689063854.0	0	-	-	I70	I70
1	194,2,	5,	1872984.0	1872984.0	0	-	-	I67	I67
1	1,1,	1,	2512469991.0	2512469991.0	0	-	-	13	13
1		2,	1275781081.0	1275781081.0	0	-	-	I76	I76
1	197,1,	3,	141171.0	141171.0	0	-	-	I75	I75
1	1,2,	3,	3740839756.0	3740839756.0	0	-	-	I183	I183
1	2,1,	3,	3739841332.0	3739841332.0	0	-	-	I185	I185
1	191,4,	6,	3368019.0	3368019.0	0	-	-	I182	I182
1		200,	1299314651.0	1299314651.0	0	-	-	I1	I1
1	3,5,	1,	9155566216.0	9155566216.0	0	-	-	42	42
1		8,	1277360418.0	1277360418.0	0	-	-	I49	I49
1	176,16,	9,	14734272.0	14734272.0	0	-	-	I48	I48
1	122,49,	6,	664896222.0	664896222.0	0	-	-	I17	I17
1	1,5,	171,	7205971908.0	7205971908.0	0	-	-	I22	I22
1	15,9,	177,	21544418340.0	21544418340.0	0	-	-	I16	I16
1		1,	1296191656.0	1296241676.0	3	-	-	183	I117
1		1,	1296125698.0	1296175718.0	2	-	-	102	I116
1		3,	1299253748.0	1299253748.0	0	-	-	I82	I82
1	1,2,	1,	3780175263.0	3780175263.0	0	-	-	180	180
1	196,1,	4,	701123.0	701123.0	0	-	-	I81	I81
1		1,	1296441321.0	1296441321.0	0	-	-	51	51
1		1,	1296407412.0	1296407412.0	0	-	-	162	162
1	1,3,	2,	4919149116.0	4919149116.0	0	-	-	I172	I172
1	1,1,	4,	2535465179.0	2535465179.0	0	-	-	I173	I173
1	193,2,	6,	3406869.0	3406869.0	0	-	-	I171	I171
1	2,1,	43,	3709587456.0	3709587456.0	0	-	-	I148	I148
1	37,6,	3,	27363645626.0	27363645626.0	0	-	-	I190	I190
1	144,11,	46,	2133149822.0	2133149822.0	0	-	-	I147	I147
1		3,	1287813873.0	1287813873.0	0	-	-	I174	I174
1	1,2,	1,	3746982545.0	3746982545.0	0	-	-	175	175
1	195,2,	4,	524808.0	524808.0	0	-	-	I173	I173
1		3,	1300827996.0	1300827996.0	0	-	-	I131	I131
1	2,1,	1,	3785561856.0	3785561856.0	0	-	-	149	149
1	174,23,	4,	522838.0	522838.0	0	-	-	I130	I130
1		8,	1285127828.0	1285127828.0	0	-	-	I170	I170
1	2,6,	1,	9244267653.0	9244267653.0	0	-	-	146	146
1	191,1,	9,	13384363.0	13384363.0	0	-	-	I169	I169
1	1,1,	8,	2555605871.0	2555605871.0	0	-	-	I7	I7
1	6,2,	2,	9334114855.0	9334114855.0	0	-	-	I14	I14
1	189,2,	10,	18572764.0	18572764.0	0	-	-	I6	I6
1		3,	1295768205.0	1295768205.0	0	-	-	I145	I145
1	1,2,	1,	3770367699.0	3770367699.0	0	-	-	43	43
1	194,3,	4,	654237.0	654237.0	0	-	-	I144	I144
1	7,27,	6,	25548202897.0	25548202897.0	0	-	-	I25	I25
1	1,5,	34,	6968916133.0	6968916133.0	0	-	-	I30	I30
1	152,9,	40,	1337490364.0	1337490364.0	0	-	-	I24	I24
1	1,4,	2,	6108255865.0	6108255865.0	0	-	-	I79	I79
1	1,1,	5,	2558678044.0	2558678044.0	0	-	-	I80	I80
1	179,15,	7,	6671660.0	6671660.0	0	-	-	I78	I78
1		2,	1292999709.0	1292999709.0	0	-	-	I129	I129
1	1,1,	1,	2546769826.0	2546769826.0	0	-	-	47	47
1	178,20,	3,	138996.0	138996.0	0	-	-	I128	I128
1		1,	1257791486.0	1257791486.0	0	-	-	90	90
1		1,	1257790505.0	1257790505.0	0	-	-	76	76
1		1,	1281838272.0	1281838272.0	0	-	-	137	137
1		1,	1281832906.0	1281832906.0	0	-	-	141	141
1	4,3,	2,	8268644593.0	8268644593.0	0	-	-	I140	I140
1	1,1,	7,	2551836756.0	2551836756.0	0	-	-	I141	I141
1	190,2,	9,	13853376.0	13853376.0	0	-	-	I139	I139
1	1,3,	1,	4870221764.0	4870221764.0	0	-	-	117	117
1		4,	1275911348.0	1275911348.0	0	-	-	I74	I74
1	174,22,	5,	1569372.0	1569372.0	0	-	-	I73	I73
1	1,1,	6,	2535015090.0	2535015090.0	0	-	-	I171	I171
1	4,2,	2,	7154325606.0	7154325606.0	0	-	-	I176	I176
1	192,1,	8,	8833640.0	8833640.0	0	-	-	I170	I170
1		1,	1287373253.0	1287373253.0	0	-	-	144	144
1		1,	1287365768.0	1287365768.0	0	-	-	88	88
