cldae taxa	clade sizde	label	runtime	nodal dist
3296,1558,3738,1726,702,1091,2663,229,3802,3637,466,4169,2293,2947,2776,216,1395,1295,1326,4713,3504,4313,4802,716,4967,104,4936,559,4014,3696,1832,4880,3869,2065	34	-	4796.7156710624695	0
3586,3705,2074,3750,825,88,4,1968,2952,4678,3974,280,3625,1955,4586,1557,4099,3630,2357,2514,4534,4232,1723,3066,3071,4439,312,2340,2969,1897,1837,4894,2455,4148,3207,1781,3113,1805,1810,4119,4273	41	-	5789.2304084300995	0
8199,9549,7205,8525,9399,5734,5755,5120,6195,5485,5384,8829,9037,9289,9082,8614,8949,5079,9586,8578,6915,8324,5091,7320,5149,5799,5421,5279,9842,8702,6148,8031,7406,7446,5932,8043	36	-	5100.535122871399	0
8433,6133,6970,7714,9981,7789,6812,5916,7440,8405,8620,7829,6100,8731,6583,6171,6140,8064,6869,7157,5448,8026,5593,8184,8143,6179,8624,9759,6492,5683,7259,8418,8634,5899,9290,8533,7362,5980,7962,9476,7278,8099,7058,6000,7813,6213,5949,7421,7326,8910,8255,9603,5533,8795,7559,8195,9368,9398	58	-	8189.217241048813	0
3582,1657,1233,1014,2985,691,1581,1799,202,3757,4638,4486,4993,3006,1522,2082,4175,1398,4330,571,1875,2738,1613,4505,3105,1442,4416,3383,2669,4698,779,2661,1809,446	34	-	4787.95424079895	2
639,4763,3809,4242,3144,5018,545,2678,642,309,340,2485,1815,2161,3978,4426,1705,257,3712,3662,1433,3394,2668,3098,2116,4110,1054,332,3348,736,4216,2270,4479,2395,1700,894,19,1112,3970,3412	40	-	5685.5991241931915	0
1850,4394,4842,1813,1615,1078,2481,2516,463,3881,2870,3043,1926,10,1116,4907,4677,2342,1958,3432,4375,696,650,2113,3656,2235,1890,256,2441,4459,555,3280,4821,3730,430	35	-	4945.706805944443	0
3046,3180,554,3964,835,4528,1720,2009,4600,2397,882,4071,3442,3966,2506,2317,4795,2471,3867,3044,4152,1313,4443,3552,3722,1714,2902,2097,774,115,767,2005	32	-	4505.659404993057	0
5339,6727,9138,5171,6865,9948,8271,6313,9607,9170,7383,5783,7502,7395,6881,9982,8045,9492,8090,8115,6447,5338,9699,6515,8476,5167,9132,7763,6642,8159,8856,7240	32	-	4508.57665014267	0
2003,2836,2452,3402,954,467,1975,1764,2636,2607,2409,394,970,1668,33,2364,3026,3591,3952,3387,717,4542,39,178,741,3992,3190,1551,3870,4897,3524,3182,1867,1748,949,934,2218,1100,553,1532,3645,4228,4243,4837,4209,100	46	-	6486.109208345413	0
417,670,2322,3734,2982,4736,2878,2967,3036,1320,169,399,541,2523,2215,4840,3658,5059,2741,4025,3602,250,4397,450,5,2220,2414,3472,2109,4812,3969,2788,5003,4888,2622,3886,3355,633,4163,1037,4660,4145,3981,1163,2124,3756,4373,4875,2544,2121,2147,1422,3427,1064,967,4523,3247,3880,1401,4192,3077,1567,389,3769,3664,3965	66	-	9277.429323911667	0
6061,7734,6627,9320,9885,6889,8648,7475,8167,7857,9668,5662,5940,7309,9505,7957,7257,9238,7468,7889,6780,5797,8753,9847,5818,9947,6223,5907,7105,5792,9495,6247,7080,5856,7121	35	-	4915.3545072078705	0
1745,276,3582,1657,1233,1014,2985,691,1581,1799,202,3757,4638,4486,4993,3006,1522,2082,4175,1398,4330,571,1875,2738,1613,4505,3105,1442,4416,3383,2669,4698,779,2661,1809,446	36	-	5066.210614204407	0
2220,2414,3472,2109,4812,3969,2788,5003,4888,2622,3886,3355,633,4163,1037,4660,4145,3981,1163,2124,3756,4373,4875,2544,2121,2147,1422,3427,1064,967,4523,3247,3880,1401,4192,3077,1567,389,3769,3664,3965	41	-	5807.394255638123	0
7688,7528,8893,5276,9694,5816,8267,9518,9020,9953,8366,9241,7966,9385,6982,9811,9088,7637,6870,8278,6286,7862,6640,9445,8373,6520,9763,8530,8650,7764,6877,6859,7908,7910,6054,5590,9244,7341,7839,8460,9534,6840,6272,7348,6362,8148,7985,6684,6099,9471,7884,8552,9239,9620,5604,9356,7596,9777	58	-	8204.516703605652	0
689,685,4564,3601,2292,2907,4033,4791,2491,123,86,3076,605,4530,3160,3153,5046,4301,3733,4115,3608,3185,4345,3824,4536,3559,2027,1181,4682,4011	30	-	4223.971078634262	0
1190,3482,4856,4535,1404,4652,4935,70,4879,991,2330,4096,966,3206,4442,3979,2768,1001,2563,3728,143,2753,2087,2765,413,4865,114,4310,4957,2305,1661,3875,2034,4357,1510,4295,925,1499,1196,616,3053,1376,3339	43	-	6075.946628332138	0
3507,2666,2786,2497,2040,2031,907,2562,626,1910,2746,329,2850,4849,2922,885,2243,489,2171,445,1084,4911,162,2410,4360,1302,1524,461,4517,4689,1159,4974,1993,2918,4702,324,715,4355,964	39	-	5501.310437679291	4
8917,7180,5697,6862,7197,8397,7611,6381,6273,5508,8881,9973,5563,9897,9745,9266,7394,9001,9700,6711,8456,8830,6503,7922,5777,9222,9260,5345,8334,8455	30	-	4226.377291917801	0
9990,8954,9719,5812,5830,6298,6292,5955,6767,5130,5108,9639,6504,7753,7174,5242,8839,5753,7427,7026,6677,5616,6135,9062,7514,8757,5400,9750,8369,9670,9465,9468,6560,9786,8903,5674,5588,9287,5657,9615,8524,5786,7886,8322,6157,5347,5978,6436,7059,8721,6685,7800,5366,7736,7750,8562,6444,9122,6566,7648,9373,8497,7280	63	-	8904.872542381287	0
3703,3108,3575,2890,1325,1959,3364,236,2764,4475,1310,2702,4639,2279,527,3060,2177,866,3744,3752,703,1076,3004,3209,207,4237,2036,3550,3957,3539,4917,272,2411,1097,185,551,4926,4692,118,2970,2685,2981,1311	43	-	6056.5170114040375	0
8472,8021,8482,8959,6776,9303,5163,5805,9821,5705,5701,6553,7931,5872,8542,5594,7946,6111,6807,7177,5791,9733,9756,5542,5531,9718,5085,7904,6089,7375,7938,7489,9781,7660,5265	35	-	4921.919657945633	0
7574,5525,8849,7438,6270,5270,8747,6188,6124,9725,5264,9556,6760,7115,9924,5685,8523,8158,9822,5440,8961,8992,9800,9191,5115,8932,9179,8765,8907,7570,6198,6420,7093,5770,7631,5148,9484,6095,7718,5174,9157,6679,5098,7245,9526,7905,5943,8816,8883	49	-	6924.927156686783	0
5238,8040,7876,8874,9601,9989,9511,7562,8783,5419,6300,9461,8761,7990,6077,7011,7772,6174,5702,6570,8474,9784,7263,5373,9146,5901,8691,6252,6724,9435,7319,5945,7871,6483,9932,6408,8701,7767,9488,6182,7255,9914,9705,6032,9274,6082,7246,5634	48	-	6740.889886140823	0
6825,8404,5963,6412,6744,5573,8003,9575,8374,6055,6185,8762,9242,6329,7441,9007,7626,8349,6631,5099,6105,5973,7088,7284,7381,9450,5285,9553,9355,8890,9731,5319	32	-	4529.093613386154	0
2111,4040,3116,4728,3699,3343,2783,1187,1020,913,3879,4150,462,1997,668,4131,533,2310,3171,211,4651,3287,483,1888,2275,1307,4948,4214,909,1407,3148,1728,3211,3905,850,2176,1073,4540,2444,584,2658,1527,753,4502,2960,2733,1042,658,4193,3349,3040,1288,2957,4160,155,1616,2346,21,3278,3224,3428,1242	62	-	8442.238968610764	0
47,1828,4276,3962,1047,3393,2536,3922,4871,4315,2162,305,1662,783,4359,1719,392,1123,546,936,2302,1676,3683,2605,1709,2413,1698,4707,4782,993,2274,1776,3461,455,688,465,4077,3921,1361,1203,2219,1094,3998,1128,2399,632,3365,4507,2438,4285,3959,4253,2855,371,2872,2843,2875,3958,2770,3599,1753,2942,4493,3	64	-	8401.588031053543	0
6120,5084,5283,7948,5666,7525,9686,9027,6126,8383,9230,9497,8843,6027,6706,8403,6521,5212,8900,6846,7821,6605,7521,6415,6590,7190,8134,8977,7500,9974,8603,5853,9017,9479,5300	35	-	4537.629587173462	0
6109,5214,6965,8179,5142,6722,9754,9199,7361,8906,7503,9177,8276,8952,8171,9302,6517,6589,5745,7722,5740,9861,8916,6573,6538,9091,8797,7220,6704,8824,9033,7462,9916,9400,9390,5354,6539,5416,7640,7954,6544	41	-	5327.477773666382	0
8048,7692,9664,9867,6439,8665,5431,7858,8185,5961,6567,6257,9848,7912,7653,8286,7200,6383,8658,6463,9072,6060,6015,9930,5849,8058,7916,9563,7400,8582,6946	31	-	4038.0132904052734	0
4440,298,1940,3737,2712,2208,1272,190,2247,1443,355,326,3775,1471,3861,1067,3208,4503,4978,2600,576,4583,683,74,2613,1870,3286,2601,2347,3282,2268,810,2281,4056,4377,2422,4186,4335,821,4646,2336	41	-	5354.402325630188	0
6006,7210,8663,7049,9693,6101,5595,7073,5490,9529,9178,5063,7396,8137,5228,9115,7465,6648,5942,6022,5698,5433,5579,9389,5379,9541,5769,5560,6361,6827,9742,8251,8401,8980,5222,6044,7353,9418,6911,7593,8943,8717,5659,7975,8652,7043,9979,7379,5644,9268,5252,8076,9482,7652,8697,6446	56	-	7439.866556406021	0
1382,1253,1549,219,3843,4991,292,367,1921,3259,2359,1149,4466,3885,3462,5014,1812,2287,4450,4699,4704,4468,1454,1534,623,1197,4321,2504,4198,2980,1143,4866,1611,4183,4705,1664,460,4194	38	-	4981.605291128159	0
1921,3259,2359,1149,4466,3885,3462,5014,1812,2287,4450,4699,4704,4468,1454,1534,623,1197,4321,2504,4198,2980,1143,4866,1611,4183,4705,1664,460,4194	30	-	3907.8950555324554	0
1165,3755,3274,1851,3318,4168,1845,2953,2138,4576,2593,868,4070,1732,2393,4039,2910,4036,3596,4445,1036,4139,1607,4297,22,2673,4029,2157,2144,4919,2832,4464,95,1244,1644,2894,3251,4396,4634,58,4982,2201,4905,4759,2642,4278,2904,2341,1839,1172,1002,278,1818,2473,1598,4062,2651,4366,3868,226,4588,295	62	-	8036.350071668625	0
8469,5605,8296,5301,9545,7201,7084,5407,9352,7064,9269,5064,8309,6376,9256,6470,8686,6005,6069,7437,7760,6930,8432,9295,6980,7517,9172,9583,8244,5226,6194,6097,9234,8056,8674,9089,9858,9532,7131,8727,9710,8809,9213,5385,5554,5240,6404,8705,5510,9043,6051,9913,5859	53	-	6879.587036371231	0
