1	1
2	3
3	7
4	1
5	3
6	2
7	1
8	1
9	3
10	2
11	1
12	2
13	2
14	1
15	1
16	2
17	1
18	1
19	2
20	4
21	1
22	8
23	5
24	1
25	1
26	3
27	1
28	2
29	2
30	3
31	1
32	1
33	1
34	3
35	4
36	8
37	7
38	8
39	3
40	8
41	2
42	5
43	1
44	5
45	23
46	4
47	2
48	7
49	7
50	1
51	8
52	2
53	2
54	1
55	4
56	1
57	1
58	11
59	11
60	4
61	7
62	1
63	2
64	8
65	1
66	1
67	6
68	2
69	4
70	7
71	5
72	5
73	7
74	1
75	1
76	7
77	9
78	1
79	22
80	4
81	3
82	2
83	3
84	1
85	3
86	8
87	23
88	4
89	2
90	4
91	3
92	1
93	12
94	5
95	1
96	11
97	13
98	7
99	15
100	20
101	43
102	5
103	4
104	17
105	28
106	26
107	22
108	15
109	50
110	50
111	120
112	128
113	146
114	14
115	321
116	30
117	460
118	537
