cldae taxa	clade sizde	label	runtime	nodal dist
7850,2396,1858,8059,5215,3172,3113,3498,6321,6546,3032,5864,7722,190,1929,8213,3281,8737,2548,373,2941,8827,1798,2476,5809,7263,4956,6529,584,6624,3965,1328,6261,2635,7440,2061,3940,3036,8390,4547,3203	41	I557	28.796720027923584	0
9204,9260,9771,9783,9245,9287,9283,9964,9544,9593,8887,9443,8848,9423,9214,9070,9079,9445,9454,9164,9938,8843,8941,9434,9575,8995,9581,9761,9404,9572,9391,9940,9992,9979,9122,9452,9042,9738,9100,9040,9889,8930	42	I79	29.14406681060791	3
8763,7815,2556,4066,3424,5545,933,2243,2988,7882,3416,4627,2981,4513,6102,1293,2118,6738,7780,5806,3882,517,3334,4490,129,3630,675,7366,8785,6466,7586,5009,7015,4603,1052,4512,2212,4101,2846,8113,7346,2482,6868,5704,577,6191,6346,8024,696,1204,7603,1863,3770,3725	54	I410	28.44721031188965	0
3462,3949,2539,7055,922,2428,5962,1862,369,6263,4284,5796,8609,977,7219,4887,1542,5311,6335,6221,7423,7717,2501,6592,1183,6481,1891,4747,5007,8209,7442,6532,963,1659,1924,5770,1405,6143,2750,3953,3580,7070,6237,8684,6787,458,3255,1231,7368,3004,1323,6362,6138,4730,6581,8273,3195,7196,4072,4791,7165,8803,510,2737,7049,8713,5514	67	I768	28.48117446899414	0
7425,634,7127,974,8423,259,4382,5640,4653,8676,2238,3537,7812,4359,7792,4443,4785,3274,3988,1252,7460,3692,536,6018,6464,4742,3982,7576,8601,2265,3093,5184,3237,456,7862,1781	36	I645	28.90967607498169	0
3392,4471,4254,8622,1742,3914,745,6165,5624,674,2178,2834,5772,1764,7016,5609,5583,1043,434,1247,1347,7724,332,1669,330,4829,3453,8228,5774,4264,8426,8555,3231,3790,7889	35	I170	29.441401720046997	0
3128,6345,4992,4503,7425,634,7127,974,8423,259,4382,5640,4653,8676,2238,3537,7812,4359,7792,4443,4785,3274,3988,1252,7460,3692,536,6018,6464,4742,3982,7576,8601,2265,3093,5184,3237,456,7862,1781	40	I644	29.171642780303955	0
112,6975,7076,7743,1739,8621,4727,7472,1060,5832,6559,4035,8268,2639,5287,5765,733,776,4210,5517,430,2035,4191,4647,1556,5130,7726,8752,7725,1147,7828,633,6497,5520,7772,1923,4625,7052	38	I960	29.34245753288269	0
8445,5653,6763,5897,2349,8005,4301,599,7939,7784,4554,2351,2960,4103,3005,1778,2783,2358,6310,2676,8750,4640,703,7575,579,7559,765,4725,7608,3373,7202,6876,1256,8105,5443,6526,6195	37	I857	28.842319011688232	0
3416,4627,2981,4513,6102,1293,2118,6738,7780,5806,3882,517,3334,4490,129,3630,675,7366,8785,6466,7586,5009,7015,4603,1052,4512,2212,4101,2846,8113,7346,2482,6868,5704,577,6191,6346,8024,696,1204,7603,1863,3770,3725	44	I411	29.099345922470093	0
5215,3172,3113,3498,6321,6546,3032,5864,7722,190,1929,8213,3281,8737,2548,373,2941,8827,1798,2476,5809,7263,4956,6529,584,6624,3965,1328,6261,2635	30	I565	29.32767653465271	0
5215,3172,3113,3498,6321,6546,3032,5864,7722,190,1929,8213,3281,8737,2548,373,2941,8827,1798,2476,5809,7263,4956,6529,584,6624,3965,1328,6261,2635,7440,2061,3940,3036,8390,4547,3203	37	I558	29.176696062088013	0
2056,1466,6031,1943,4416,5459,8774,6567,8764,2738,6060,5169,5086,1576,2258,2031,138,712,8582,6594,5711,5744,1677,588,5728,7868,8632,585,6158,4259,8578,1389,2503,394,3249,2361,5892,5930,7286,4369	40	I893	29.142606496810913	0
9767,9553,9769,9682,9074,8871,9233,9205,9818,9999,9339,9361,9428,8966,9950,9055,9227,8919,9956,9936,9760,9852,9073,9920,9718,9764,9838,9534,8999,9474,9733,9146,9740,9085,9856	35	I5	29.35820198059082	0
3369,8358,6238,1870,7250,8198,2590,5578,6817,3516,3320,4605,836,8463,4962,2480,5623,7417,1661,7905,7920,3918,4041,209,3054,4200,2963,7545,7945,2302,3506,5874,8283,5889,5430,4963,4048,1488,5810,4385,759,4892,7306,3593,6069,764,2363,958	48	I121	29.054068088531494	0
3462,3949,2539,7055,922,2428,5962,1862,369,6263,4284,5796,8609,977,7219,4887,1542,5311,6335,6221,7423,7717,2501,6592,1183,6481,1891,4747,5007,8209,7442,6532,963,1659,1924,5770,1405,6143,2750,3953,3580,7070,6237,8684	44	I791	29.189172983169556	0
7320,3772,6270,1787,111,4621,7873,2528,2488,7554,4054,3822,8575,1429,7071,7687,1120,5445,2722,4309,4840,8174,4182,33,8246,1965,3948,7795,6859,2025,269,4080,5679,4260,8532,4231,4546,1423,6765,6504,8140,5352,421,5373,6748,243,8741,6713,3470,5564,6800,2276,2852,729,678,8356,3756,4751,2006,4927	60	I207	28.477257251739502	0
