round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		1,	737516548.0	737516548.0	0	-	-	10	10
1		1,	737764225.0	737764225.0	0	-	-	3	3
1	1,1,	2,	1394406856.0	1394406856.0	0	-	-	I49	I49
1	1,1,	2,	1395133931.0	1395133931.0	0	-	-	I50	I50
1	196,1,	4,	334220.0	334220.0	0	-	-	I48	I48
1		1,	696722120.0	696722120.0	0	-	-	143	143
1		1,	695478472.0	695478472.0	0	-	-	151	151
1		1,	700376856.0	700376856.0	0	-	-	1	1
1		1,	698712366.0	698712366.0	0	-	-	11	11
1	2,3,	3,	3082238957.0	3082238957.0	0	-	-	I182	I182
1	2,1,	5,	1911154570.0	1911154570.0	0	-	-	I184	I184
1	179,14,	8,	6606976.0	6606976.0	0	-	-	I181	I181
1		2,	641156517.0	641156517.0	0	-	-	I103	I103
1	1,1,	1,	1248030448.0	1248030448.0	0	-	-	40	40
1	192,6,	3,	133838.0	133838.0	0	-	-	I102	I102
1		77,	624798334.0	665041043.0	5	-	-	I122	I185
1	33,44,	1,	11512457264.0	11512457264.0	0	-	-	158	158
1	29,94,	78,	4420808968.0	4448712147.0	2	-	-	I121	I123
1		2,	684731909.0	684731909.0	0	-	-	I144	I144
1	1,1,	1,	1346431518.0	1346431518.0	0	-	-	108	108
1	197,1,	3,	145738.0	145738.0	0	-	-	I143	I143
1	9,8,	47,	8181289918.0	8197181056.0	3	-	-	I33	I28
1	46,1,	17,	13293061681.0	13334337190.0	4	-	-	I79	I96
1	110,27,	64,	3192436551.0	3192436551.0	0	-	-	I32	I32
1	1,1,	1,	1366666524.0	1366666524.0	0	-	-	200	200
1		2,	697803475.0	697803475.0	0	-	-	I59	I59
1	197,1,	3,	148118.0	148118.0	0	-	-	I58	I58
1		1,	695355072.0	695355072.0	0	-	-	119	119
1		1,	695790680.0	695790680.0	0	-	-	198	198
1		1,	699721834.0	699721834.0	0	-	-	146	146
1		1,	701956549.0	701956549.0	0	-	-	14	14
1		1,	671450492.0	671450492.0	0	-	-	19	19
1		1,	671300962.0	671300962.0	0	-	-	21	21
1		2,	721220686.0	721220686.0	0	-	-	I78	I78
1	1,1,	1,	1414782775.0	1414782775.0	0	-	-	160	160
1	196,2,	3,	112178.0	112178.0	0	-	-	I77	I77
1		1,	656662446.0	656662446.0	0	-	-	37	37
1		1,	654501647.0	654501647.0	0	-	-	192	192
1		1,	674411156.0	674411156.0	0	-	-	173	173
1		1,	674824473.0	674824473.0	0	-	-	141	141
1		1,	688521668.0	688521668.0	0	-	-	128	128
1		1,	687379428.0	687379428.0	0	-	-	16	16
1		2,	699095509.0	699095509.0	0	-	-	I139	I139
1	1,1,	1,	1363183466.0	1363183466.0	0	-	-	53	53
1	196,2,	3,	98787.0	98787.0	0	-	-	I138	I138
1	3,2,	1,	3052613737.0	3052613737.0	0	-	-	137	137
1		5,	672655475.0	672655475.0	0	-	-	I5	I5
1	194,1,	6,	2305430.0	2305430.0	0	-	-	I4	I4
1		1,	688425469.0	688425469.0	0	-	-	33	33
1		1,	687698539.0	687698539.0	0	-	-	59	59
1		2,	675986451.0	675986451.0	0	-	-	I84	I84
1	1,1,	1,	1321687971.0	1321687971.0	0	-	-	104	104
1	195,3,	3,	135703.0	135703.0	0	-	-	I83	I83
1	27,64,	3,	9586966306.0	9586966306.0	0	-	-	I29	I29
1	2,1,	91,	1765107323.0	1765107323.0	0	-	-	I31	I31
1	29,78,	94,	7103057797.0	7116779391.0	3	-	-	I28	I104
1	1,1,	3,	1362340583.0	1362340583.0	0	-	-	I138	I138
1	1,2,	2,	1993299400.0	1993299400.0	0	-	-	I140	I140
1	194,2,	5,	884347.0	884347.0	0	-	-	I137	I137
1	1,5,	2,	3559732005.0	3559732005.0	0	-	-	I190	I190
1	1,1,	6,	1276059436.0	1276059436.0	0	-	-	I191	I191
