1	2
2	3
3	1
4	2
5	1
6	1
7	1
8	4
9	2
10	2
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	2
20	2
21	4
22	1
23	1
24	1
25	4
26	3
27	1
28	3
29	1
30	1
31	1
32	2
33	1
34	1
35	2
36	1
37	1
38	7
39	5
40	3
41	2
42	1
43	2
44	2
45	7
46	1
47	1
48	6
49	4
50	2
51	1
52	4
53	4
54	4
55	1
56	2
57	2
58	3
59	1
60	1
61	2
62	2
63	1
64	1
65	4
66	4
67	1
68	1
69	1
70	1
71	3
72	3
73	1
74	2
75	1
76	2
77	6
78	3
79	1
80	2
81	1
82	2
83	3
84	1
85	1
86	1
87	2
88	5
89	16
90	5
91	1
92	6
93	4
94	1
95	2
96	4
97	33
98	10
99	12
100	6
101	1
102	20
103	3
104	4
105	61
106	85
107	9
108	2
109	3
110	6
111	8
112	10
113	4
114	19
115	2
116	13
117	28
118	13
119	19
120	16
121	22
122	32
123	12
124	14
125	1
126	7
127	1
128	1
129	66
130	16
131	35
132	160
133	340
134	324
135	6
136	536
