round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	2,3,	12,	3180574120.0	3182134634.0	2	-	-	I68	I60
1	6,6,	5,	6814834647.0	6816395161.0	3	-	-	I79	I61
1	177,7,	17,	68128162.0	68128162.0	0	-	-	I67	I67
1	1,3,	92,	2343090088.0	2382179125.0	2	-	-	I104	I140
1	57,35,	4,	9787391012.0	9787391012.0	0	-	-	I195	I195
1	102,3,	96,	7219685082.0	7247203425.0	2	-	-	I103	I105
1		1,	682476851.0	682476851.0	0	-	-	41	41
1		1,	682737130.0	682737130.0	0	-	-	92	92
1	1,1,	7,	1280304949.0	1280304949.0	0	-	-	I167	I167
1	3,4,	2,	4074143954.0	4074143954.0	0	-	-	I173	I173
1	170,22,	9,	10580831.0	10580831.0	0	-	-	I166	I166
1		1,	702049768.0	702049768.0	0	-	-	22	22
1		1,	702044458.0	702044458.0	0	-	-	107	107
1		1,	705850781.0	705850781.0	0	-	-	154	154
1		1,	707618323.0	707618323.0	0	-	-	183	183
1		1,	707404204.0	707404204.0	0	-	-	195	195
1		1,	705437424.0	705437424.0	0	-	-	77	77
1		3,	714627972.0	714627972.0	0	-	-	I38	I38
1	2,1,	1,	2045917488.0	2045917488.0	0	-	-	71	71
1	191,6,	4,	349903.0	349903.0	0	-	-	I37	I37
1	1,1,	2,	1387722804.0	1387722804.0	0	-	-	I90	I90
1	1,1,	2,	1386845140.0	1386845140.0	0	-	-	I91	I91
1	194,3,	4,	401115.0	401115.0	0	-	-	I89	I89
1	1,1,	5,	1290695165.0	1290695165.0	0	-	-	I123	I123
1	2,3,	2,	3092594687.0	3092594687.0	0	-	-	I127	I127
1	182,12,	7,	4247835.0	4247835.0	0	-	-	I122	I122
1		2,	680023889.0	680023889.0	0	-	-	I15	I15
1	1,1,	1,	1328763409.0	1328763409.0	0	-	-	131	131
1	196,2,	3,	137715.0	137715.0	0	-	-	I14	I14
1		1,	703877796.0	703877796.0	0	-	-	143	143
1		1,	702606319.0	702606319.0	0	-	-	46	46
1	20,24,	32,	14044393469.0	14044393469.0	0	-	-	I28	I28
1	13,19,	44,	12602799194.0	12602799194.0	0	-	-	I59	I59
1	124,1,	76,	4329531237.0	4329531237.0	0	-	-	I27	I27
1	1,1,	2,	1362080175.0	1362080175.0	0	-	-	I137	I137
1	1,1,	2,	1366449093.0	1366449093.0	0	-	-	I138	I138
1	195,2,	4,	364818.0	364818.0	0	-	-	I136	I136
1	2,2,	7,	2614101502.0	2614209228.0	3	-	-	I181	I179
1	4,3,	4,	4321678738.0	4321786464.0	2	-	-	I187	I178
1	188,2,	11,	19687876.0	19687876.0	0	-	-	I180	I180
1		1,	702104654.0	702104654.0	0	-	-	127	127
1		1,	701164733.0	701164733.0	0	-	-	169	169
1	4,2,	6,	3781451252.0	3781451252.0	0	-	-	I69	I69
1	4,2,	6,	3771654885.0	3771863608.0	1	-	-	I74	I75
1	184,5,	12,	25032540.0	25241263.0	2	-	-	I68	I76
1		1,	695301658.0	695301658.0	0	-	-	39	39
1		1,	694243157.0	694243157.0	0	-	-	26	26
1	5,3,	10,	4950694911.0	4951089545.0	3	-	-	I31	72
