cldae taxa	clade sizde	label	runtime	nodal dist
5610,9637,8072,7254,5479,4002,9598,4310,9631,6117,5722,8997,9547,3530,6623,4922,3913,6254,3801,9431,5661,4141,3599,8718,8545,4335,6606,8341,4170,5194,6172,8589,8872,6453,4881,4934,5587,9366,3773,7344	40	-	367.9936237335205	0
8006,5820,4785,7943,5794,3625,9738,8164,6425,7324,4487,9674,8234,8325,9161,9647,5835,9063,3931,4189,3891,7868,3999,9342,9946,6115,3785,6865,6526,8393,3659,8134,8288,3964,8984,5044,7456,8168,7542,4100,3844,9229,7854,9951,4144,5189,5267,8289,4437,3606,9861,6412,8909	53	-	370.8955945968628	0
732,1369,2938,1955,1655,1365,1467,1035,1184,1115,2645,1956,2791,1081,121,157,1347,1495,1591,3111,3099,899,3052,3153,2925,1123,2877,829,1924,2097,2603,3139,49	33	-	371.3419899940491	0
2655,1493,1950,3093,726,1699,2805,1913,1786,2514,855,2958,2991,1178,675,1925,2848,820,3088,2095,608,2723,2033,490,2751,1759,1070,3095,118,1782,2201,2648,293,1288,2872,1329,130,1808,2454,2015,2473,2590,3266,2293,2193,2257,2549,877,2375,639,2677,2261,1889,1753,531,2479,1547,584,589	59	-	370.4423232078552	0
6001,5620,6461,9307,4804,8954,7039,4655,3296,7239,3381,5774,9888,7626,4132,7802,9341,5164,8704,3454,7343,4377,9952,8106,9554,3571,4292,4645,9655,5675,8877,8155	32	-	371.18716168403625	0
6889,3765,5163,6984,9793,4879,8076,5816,9653,5210,3815,4958,8083,3782,7062,7013,5035,4626,8801,5630,6403,6230,4442,7499,7835,6925,6351,8667,5046,7258,4246,4063,4212,5842,6565,4425,8176,3858,4784,7622,9731,7132,6290,7491,9004,5205,9835,4896,7228,5303,5757,8919,5646,6811,6987,9763,7281,8753,4227,5491,9802,8073,8746,5935,5964	65	-	370.6686451435089	0
4638,8773,5450,3379,6459,3362,8182,3733,3888,7830,7737,5104,4696,5171,6946,6943,6130,6846,3698,7581,9275,8910,7708,6792,7124,9754,5359,9160,8693,5333,5988,8749,5914,4289,6010,9984,3834,8573,8151,6706,8938,9244,7930	43	-	371.20168232917786	0
2717,616,2455,266,2129,991,2025,126,1004,2658,3172,390,1154,3107,3031,2762,734,2376,1868,2432,1971,56,1045,3190,2770,3082,347,1907,1635,1988,2443,1487,1919,2068,1803,1169,539,1228,37,525,2036,1681,1825,2622,931,1928	46	-	371.089558839798	0
1833,1697,896,2310,783,2386,428,2259,2137,910,1363,662,58,915,2287,3122,1157,2369,79,1523,2083,296,468,1212,1138,3015,1170,2187,1737,2236,90,2575,2353,3010,870,288,1300,2525,1935,2307	40	-	370.87483048439026	0
3396,6847,9031,3820,7948,3893,6103,5687,8742,7530,7449,3986,3816,7786,3550,7033,5647,9910,5788,9178,8878,9493,5649,8167,8725,4404,6747,5860,8538,8496,7966,4755,7592,8733	34	-	371.09819889068604	0
4801,5480,5680,8604,4733,8829,9482,3715,4347,4190,8473,7288,4869,7346,8608,9491,4453,9811,6096,9171,4889,6602,6440,7904,9373,7341,4590,4447,5191,4199,5569,8797,4887,6923,7164,9346,5042,7240,9317,7685	40	-	371.0233278274536	0
7900,8769,7511,6384,9676,4066,4607,9001,6827,6974,8512,3390,4496,8779,4449,8112,6680,5963,9494,8440,6367,8263,6807,9649,7007,6529,4321,4672,9308,6964,9054,8796,9248,6280,9107	35	-	371.4493248462677	0
5141,5342,3374,7431,5225,4870,7097,3962,7461,6333,7897,4158,5489,9815,7451,7091,4062,3697,9724,4610,6232,5447,7290,3770,8967,3414,8049,7417,5995,6244,7762,6507,8125,5310,4300,7686,5411,9659,9774,7190,9215,5356,8941,5004,3626,3706,4832,9701,3503,9131,9043,7459,9516,4852,3419,8107,6146	57	-	370.4429495334625	0
8321,5198,6722,7833,8505,6480,9849,6849,4454,6653,8486,6252,9623,3602,3310,7467,6632,6322,9836,8254,4635,9197,7021,6170,9400,9104,8404,5683,4545,3523,9905,7363,3843,7988,6046,7380,6591,9300,3420,9805,8249,6745,6676,3494,5346	45	-	370.9837486743927	0
3622,3742,8511,7460,3950,8195,4098,8138,9895,7864,9073,6645,4216,4572,8363,3369,9869,9499,3603,4574,5747,4205,9740,3604,4080,7680,9245,9570,3472,4535,5750,6335,8087,9445,4970,9202,6642,9068,7402,6604,7742,5941,7105,7540,8713,6276,3427,4651,5256,8062,6092,3474	52	-	370.8360188007355	0
4801,5480,5680,8604,4733,8829,9482,3715,4347,4190,8473,7288,4869,7346,8608,9491,4453,9811,6096,9171,4889,6602,6440,7904,9373,7341,4590,4447,5191,4199,5569,8797,4887,6923,7164,9346,5042,7240,9317,7685,8905,7531,6212,9545,5418,3936,6093	47	-	371.1734354496002	0
8233,6390,6508,7721,6603,6868,4756,9666,5797,8975,3793,8071,9200,3762,4715,6637,4223,6505,9553,5635,5896,7011,3812,7674,7743,7748,7053,3875,6921,4204	30	-	371.45596861839294	0
3110,358,2389,2248,2390,680,2254,1521,1920,1485,3035,1623,1249,1291,510,1355,808,587,2759,320,1099,2775,619,3061,462,2818,3081,3115,3038,2693,638,394,171,994,163,119,948,240,649,69,2352,2506	42	-	370.7824513912201	0
7852,6383,6888,9428,8291,8897,9702,5617,8527,5308,5858,3781,3807,5250,8452,7604,8021,6924,3823,9863,5429,5811,9709,9002,5558,8428,3607,9122,7650,8523,4465,8265,4948,7950	34	-	371.091162443161	0
2719,1731,1032,2029,2349,20,1391,1701,1183,1128,1585,2825,3168,308,1468,1381,800,2632,472,2415,2957,576,3083,24,1022,1683,1374,2774,952,123,2501,3206,1153,101,1849,341,300,2069,2840,1839,2113,2269,2724,1129,2894,365,666	47	-	370.82554602622986	0
2836,3030,487,2066,3241,958,1366,2249,140,3148,2708,258,2573,3253,3002,1144,2952,3143,1267,2738,3132,545,758,295,1011,2359,3025,1188,3180,75,1121,1784,1561,1440,2884,2521,718,307,1883,1215,120,503,1447,2468,1900,3105,1702,363,2032,1876,1461,660,2185,2111,182,1420,1149,284,2541,1301,1640,416	62	-	370.44100642204285	1
4593,3412,7506,3288,7393,5958,7951,4558,4382,8901,7909,8029,9819,7749,8361,3993,5071,7316,4862,9056,8314,8798,7050,4728,8466,5099,6530,7938,3311,9640,7168,3908,5233,4945,8301,8883,3978,7099,4831,4191,7276,9389,8108,6474,7848,9374	46	-	370.95284366607666	0
4232,8900,7809,7525,4515,8294,8800,4661,9848,7861,4294,9487,7952,5978,8431,3757,6107,7212,9735,6869,9899,6787,5967,3463,7409,6953,5950,4123,8524,6069,9247,9847,8211,9680,5516,7750,5905,8592,6694,6345,3808,9557,9057,9060,4701,8903,8588,5505,7578,7713,3985,7691,3491,7076,9386,4716,5940,9537,7527,9055,4877,9088,7083,4903,9427,6049,8210,5337,9450,8615	70	-	369.94654512405396	0
9190,5702,4747,9532,9301,7722,9270,8630,6878,3967,7442,6601,3952,7072,9558,9268,4653,9333,3976,7926,8866,4026,4440,9360,5050,4016,8515,3897,3917,8662,3507,7945,8991,8411,9114,9318,3295,9145,8907,7790,8726,6370,7709,9914	44	-	370.51514530181885	0
