1	1
2	3
3	1
4	1
5	1
6	2
7	1
8	3
9	3
10	4
11	1
12	2
13	6
14	2
15	2
16	2
17	1
18	8
19	2
20	3
21	1
22	2
23	2
24	1
25	4
26	4
27	2
28	1
29	1
30	4
31	3
32	4
33	10
34	2
35	2
36	2
37	1
38	10
39	9
40	2
41	2
42	2
43	1
44	4
45	7
46	3
47	1
48	6
49	4
50	4
51	1
52	4
53	3
54	3
55	1
56	7
57	1
58	8
59	11
60	2
61	8
62	18
63	7
64	8
65	13
66	32
67	5
68	5
69	25
70	5
71	1
72	26
73	2
74	1
75	24
76	3
77	41
78	7
79	42
80	15
81	5
82	9
83	8
84	36
85	11
86	14
87	1
88	17
89	2
90	13
91	2
92	1
93	13
94	19
95	17
96	12
97	108
98	119
99	30
100	100
101	531
