1	1
2	2
3	2
4	1
5	2
6	1
7	2
8	1
9	4
10	1
11	1
12	1
13	1
14	2
15	6
16	2
17	2
18	3
19	2
20	3
21	5
22	1
23	3
24	1
25	10
26	3
27	1
28	8
29	4
30	1
31	4
32	2
33	9
34	3
35	5
36	2
37	9
38	3
39	2
40	2
41	1
42	4
43	6
44	4
45	2
46	7
47	4
48	2
49	2
50	2
51	1
52	1
53	4
54	1
55	3
56	4
57	1
58	3
59	4
60	2
61	2
62	3
63	1
64	6
65	11
66	3
67	7
68	3
69	4
70	8
71	2
72	3
73	1
74	2
75	9
76	4
77	1
78	3
79	4
80	11
81	9
82	11
83	17
84	17
85	27
86	11
87	16
88	7
89	7
90	7
91	5
92	23
93	9
94	5
95	29
96	23
97	3
98	3
99	8
100	4
101	25
102	6
103	6
104	16
105	4
106	11
107	1
108	12
109	45
110	5
111	9
112	1
113	12
114	64
115	47
116	34
117	170
118	271
119	13
120	20
121	73
122	289
123	424
124	538
