cldae taxa	clade sizde	label	runtime	nodal dist
2490,4318,4780,2970,1517,5196,6517,6302,2765,7444,1572,7266,5337,1285,4149,5122,7060,7163,2973,710,7057,1356,5543,3173,521,6985,4439,1739,2073,6238,2173,5319,1116,3181,6663,1629,3631,6079,59,6546	40	-	338.788254737854	0
7805,8456,8919,9734,8019,7715,8066,8190,8471,8614,9041,8307,9317,8354,7946,9076,8955,8591,8749,8807,9583,8744,8880,9002,9090,8816,8862,8344,8770,9363,9682,9852,9661,8590,9689,9234,8081,8209,7672	39	-	338.6906154155731	0
7207,4073,1945,5942,3975,7202,5042,3094,2711,1833,2085,333,3081,5919,4607,4746,1852,1025,2924,1766,2227,6769,6062,6157,3438,5570,1450,5170,5878,536,1052,639,2511,5925,6851	35	-	338.78114438056946	0
3738,1494,6254,6541,2381,2337,6023,1189,3609,7403,2853,5138,638,2683,6110,6085,6066,1304,2368,1595,3967,745,4063,228,5733,6498,1605,1276,845,2188,2769,7243,1247,2746,730,5282,5480,71,1713,7514,5991,5776	42	-	338.5635151863098	0
2846,2241,2097,3108,609,1773,4404,1475,2231,437,974,4145,1159,1663,2109,5141,2270,2784,3465,6670,5029,3267,1650,586,4564,6580,2638,2149,81,931,3931,1217,478,6971,5545,4203	36	-	339.1093373298645	0
6259,2035,4668,515,1525,4892,2860,4649,4451,6177,289,3201,6994,5488,784,5653,6775,7457,6549,3034,1288,4433,4368,5415,724,4130,4896,1352,4242,2088,6393,537,3773,4088	34	-	338.75358963012695	0
7627,9765,8363,8118,8515,9046,8643,8570,7994,8079,7686,9840,9762,9237,9815,8017,8474,8180,8040,8197,8879,9835,9296,9391,8873,8825,7858,8432,9305,9430,8423,8683,8042,9948,7594,9519,8158,7668,8561,8008,8717,9704,9778,8960,8712,8414,9260,9073,7857,7943,9173,9462,10000	53	-	338.35518193244934	0
762,3115,4398,2113,6641,4102,4525,2845,4292,3520,1992,819,2868,4187,2533,7338,313,1499,3386,2101,4176,6034,760,3992,6764,316,1251,5349,856,4301,1254,7037,222,6383,129	35	-	338.77658700942993	0
7572,8766,8000,9566,9146,8284,9613,8452,8966,8082,8525,7799,9238,9062,9676,9418,8573,8797,7636,9351,9053,9738,9845,9315,8085,7884,8166,9316,7890,9889,7843,9337,9020,8106,8950,8677,9172,8534,8883,9235,7632,9038,7878,9899,8026,8465,8640,9339,9902,9257,7622,9287,9379,8481,9121,9042,9040,9455,7778,9897,9870,9822,9576,9167,8362	65	-	337.678836107254	0
2074,497,3873,1861,1141,98,6927,3216,1617,323,3846,4989,4932,1327,4944,7369,5703,3635,5324,5285,6668,1735,6044,512,3164,4143,6614,4190,3003,4870,6306,6520,1907	33	-	338.4059307575226	0
