1	1
2	3
3	1
4	3
5	1
6	1
7	3
8	1
9	1
10	1
11	1
12	1
13	2
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	2
22	1
23	11
24	1
25	1
26	1
27	2
28	3
29	1
30	2
31	2
32	10
33	3
34	1
35	1
36	7
37	1
38	2
39	2
40	1
41	1
42	3
43	2
44	1
45	1
46	2
47	4
48	4
49	5
50	2
51	4
52	9
53	1
54	1
55	1
56	4
57	6
58	4
59	2
60	1
61	3
62	1
63	4
64	4
65	7
66	1
67	4
68	8
69	3
70	6
71	2
72	6
73	9
74	2
75	2
76	4
77	3
78	2
79	7
80	1
81	10
82	6
83	3
84	5
85	4
86	4
87	3
88	2
89	14
90	2
91	2
92	4
93	10
94	6
95	1
96	4
97	4
98	11
99	6
100	9
101	3
102	16
103	9
104	20
105	6
106	2
107	10
108	10
109	30
110	1
111	1
112	3
113	9
114	2
115	16
116	9
117	30
118	3
119	16
120	15
121	37
122	7
123	10
124	12
125	4
126	22
127	26
128	30
129	21
130	20
131	27
132	44
133	195
134	326
135	537
