cldae taxa	clade sizde	label	runtime	nodal dist
2962,2662,3318,7240,8246,9948,9538,7741,8035,9131,5937,5771,7702,7897	14	I236	12.46915054321289	0
3608	1	3608	12.742533445358276	0
9849,3897,5555,2502,6190,6604,5918,3276,6616,9424,6193,5480,2820,4651,9295,4419,3681	17	I330	12.335628271102905	0
7296	1	7296	14.262402534484863	0
2093	1	2093	14.2073655128479	0
5657,3787,2936	3	I361	14.1355459690094	0
4177	1	4177	14.185185432434082	0
9226	1	9226	14.190979480743408	0
1655	1	1655	14.169115543365479	2
3887,5793,3078,2897	4	I23	14.088547229766846	0
313	1	313	14.194939613342285	0
3882,9684,9045,3308	4	I54	14.113501787185669	0
642	1	642	14.167234182357788	0
7856	1	7856	14.174233198165894	0
4286	1	4286	14.172354936599731	0
770,1063	2	I423	14.168349981307983	0
7449	1	7449	14.200788736343384	0
9849,3897,5555,2502,6190,6604,5918	7	I340	13.996787548065186	0
7736,6014,8170,4725,4788,2918	6	I309	14.025627851486206	0
3882,9684,9045,3308,2401,2438	6	I52	14.058752298355103	0
9849,3897	2	I345	14.146821975708008	0
1468	1	1468	14.155923843383789	0
5449	1	5449	14.18678903579712	0
2330	1	2330	14.139005422592163	0
9693,3899,5317,2445,8709	5	I267	14.063208103179932	0
9802	1	9802	14.209956884384155	0
6918,9802	2	I261	14.1314377784729	3
4725	1	4725	14.154043197631836	0
442	1	442	14.175087451934814	0
7703	1	7703	14.159599304199219	0
5543,3856	2	I256	14.160238981246948	0
2438	1	2438	14.189525842666626	0
808	1	808	14.157795906066895	0
3863,9403	2	I31	14.12769603729248	0
5317	1	5317	14.21157455444336	0
6311,3195	2	I157	14.14182162284851	3
8804,2190,9214,3737,3705,8435	6	I282	14.051976442337036	0
2368	1	2368	14.18179726600647	0
5171	1	5171	14.165561199188232	0
4347,5543,3856	3	I255	14.11017656326294	0
3286	1	3286	14.182466268539429	0
8804	1	8804	14.167959928512573	0
6520	1	6520	14.172708988189697	0
703,1847,629	3	I495	14.165396928787231	0
3418	1	3418	14.18379521369934	0
4847,3293	2	I167	14.143573522567749	0
9725,8888,9719,7122,6813	5	I92	14.082319736480713	0
5263	1	5263	14.16971468925476	0
5462,3333	2	I204	14.157618761062622	0
3980,7315	2	I190	14.165510892868042	0
4912,8196,6918,9802,2844,6203,6065,4347,5543,3856,7802,8404,5494,3608,5039,2962,2662,3318,7240,8246,9948,9538,7741,8035,9131,5937,5771,7702,7897,6389,3919,2920,2615,4657	34	I230	13.431223154067993	0
9033,8723,4500,7273,5761,5262,3148,5126,8786,4863,3687,3756,5238,3802,9226,8833,9038,2454,9710,3418,5036,9674,6601,2093,2940,7041,7414,3311	28	I111	13.556053876876831	0
1847	1	1847	14.193819999694824	0
8373	1	8373	14.16731572151184	0
7551	1	7551	14.15622854232788	0
9332,5367,6018	3	I219	14.157110929489136	0
2474	1	2474	14.171328783035278	0
4679	1	4679	14.153798580169678	0
8602,3696,7994,5931,6322,5774,7712,6903,2685,4774	10	I290	13.967773914337158	0
8590,2953,9200,3332,4944,7218,8818,7866,6756,8472,7736,6014,8170,4725,4788,2918,8331,5702,7816,5318,4969,4679,4690,7856,5290,8796,4758,8602,3696,7994,5931,6322,5774,7712,6903,2685,4774	37	I287	13.301722764968872	0
6616,9424,6193,5480,2820	5	I335	14.044764757156372	0
3608,5039	2	I251	14.165619134902954	0
2503	1	2503	14.154298543930054	0
8602,3696,7994	3	I297	14.12970757484436	0
5761,5262	2	I134	14.18033242225647	1
2401,2438	2	I53	14.134578466415405	0
3548,4538,5082,7123,9904	5	I104	14.071198225021362	0
9038	1	9038	14.182399988174438	0
7419,4988	2	I192	14.138426780700684	0
3148	1	3148	14.17480182647705	0
9849,3897,5555,2502,6190,6604,5918,3276,6616,9424,6193,5480,2820,4651,9295,4419,3681,7819,9115,7130,6535,5257	22	I325	13.62931513786316	0
9682	1	9682	14.148595094680786	0
5367	1	5367	14.149469375610352	0
9444,4223,4268,8792	4	I59	14.14108395576477	0
5318,4969	2	I306	14.133891582489014	0
7414,3311	2	I112	14.129401445388794	0
2920,2615	2	I234	14.169758558273315	0
5705,4669	2	I400	14.111186265945435	0
7478,6153,3488,3203,3630	5	I177	14.050604343414307	0
7671,3779	2	I196	14.175168752670288	0
9693,3899,5317	3	I269	14.115120649337769	0
5443	1	5443	14.164193153381348	0
2190	1	2190	14.196430206298828	0
417	1	417	14.152652978897095	0
2615	1	2615	14.146592617034912	0
4983,3663,8255,5449,3747,4978,6820	7	I383	14.031875848770142	0
3490,2233	2	I351	14.168997287750244	0
9849,3897,5555,2502	4	I343	14.100052833557129	0
4453	1	4453	14.19607424736023	0
4912,8196	2	I262	14.154943704605103	2
8274	1	8274	14.164370059967041	0
394	1	394	14.190675497055054	0
4756,3984,8178	3	I84	14.117903232574463	0
5238	1	5238	14.148455142974854	0
6352	1	6352	14.195913314819336	0
244	1	244	14.164806604385376	0
7789,4650	2	I69	14.125534057617188	0
8345,5626	2	I62	14.167328596115112	0
1082	1	1082	14.131240844726562	0
3985	1	3985	14.16781759262085	0
2780	1	2780	14.16373348236084	0
9033	1	9033	14.153019905090332	4
2844	1	2844	14.142213344573975	0
9139	1	9139	14.18692922592163	0
1602,1512,703,1847,629	5	I494	14.060733556747437	0
4774	1	4774	14.147843837738037	0
4848	1	4848	14.186040163040161	0
5942,6840	2	I213	14.118170738220215	0
4344,8732	2	I372	14.125034809112549	0
6808,3821,6296,9083,7449,7884,2474,4914	8	I391	13.99862289428711	0
1483,1796,284,2058	4	I491	14.10473108291626	0
1600,771	2	I452	14.118285655975342	0
3802,9226	2	I127	14.15465259552002	3
5705,4669,6838,3921,6808,3821,6296,9083,7449,7884,2474,4914,3324,8373,4983,3663,8255,5449,3747,4978,6820,3165,5107,4539,4779,4923,2368,2619,6965,8106,9211,8492,4344,8732,3452,4848,7595,3176,7380	39	I363	13.195288181304932	0
3133	1	3133	14.154233932495117	0
8804,2190,9214	3	I285	14.15638279914856	0
3918	1	3918	14.151315212249756	5
3919	1	3919	14.122066974639893	0
7261	1	7261	14.185465097427368	0
9131	1	9131	14.1432204246521	0
438	1	438	14.166717290878296	0
9444	1	9444	14.207078456878662	0
8976	1	8976	14.136377096176147	0
3747	1	3747	14.137636423110962	0
5555	1	5555	14.217233419418335	0
1602,1512,703,1847,629,1483,1796,284,2058,642,708,1123,1122,1280	14	I485	13.86525559425354	0
3548,4538,5082,7123	4	I105	14.079700231552124	0
8779,4286,7963,2780,2792	5	I173	14.120331764221191	0
9979	1	9979	14.151138305664062	0
7231	1	7231	14.167080879211426	2
7419,4988,4928,3980,7315,9682,4123	7	I187	14.015458583831787	0
8255,5449,3747	3	I386	14.10680627822876	0
2431	1	2431	14.15268611907959	0
3980	1	3980	14.202039003372192	0
1505,1494,394,417	4	I476	14.092500686645508	0
9629	1	9629	14.148547410964966	0
5494,3608,5039	3	I250	14.15995979309082	0
3293	1	3293	14.177646398544312	0
1708	1	1708	14.149947881698608	0
2619	1	2619	14.184863090515137	0
2310	1	2310	14.1695077419281	0
6153	1	6153	14.167848348617554	0
34,506	2	I421	14.217430591583252	0
2251	1	2251	14.153161764144897	0
853,1442	2	I458	14.130956888198853	0
9884,5605,9725,8888,9719,7122,6813	7	I91	14.039113759994507	0
3980,7315,9682,4123	4	I188	14.107564210891724	0
2844,6203,6065	3	I258	14.134453058242798	1
2920	1	2920	14.209932565689087	0
6296	1	6296	14.154500246047974	0
7859	1	7859	14.183013916015625	0
1206,180	2	I444	14.200925827026367	0
7265	1	7265	14.153422594070435	0
1320	1	1320	14.161975383758545	0
37,1563,935,1522,1268,1738,1402,1881,416,604,815	11	I427	13.97390103340149	0
4912,8196,6918,9802,2844,6203,6065,4347,5543,3856,7802	11	I253	13.95711636543274	0
4731	1	4731	14.176629066467285	0
37,1563,935,1522,1268,1738,1402,1881,416,604,815,1475,1598,1948,1708,770,1063,34,506,210,808,123,274	23	I415	13.708486318588257	0
2058	1	2058	14.16731595993042	0
1475,1598,1948,1708,770,1063,34,506,210,808	10	I418	13.984053611755371	0
6808	1	6808	14.192267894744873	0
1483,1796	2	I493	14.145763397216797	0
2920,2615,4657	3	I233	14.12168550491333	0
4419	1	4419	14.230210542678833	0
4651	1	4651	14.178818225860596	0
1037	1	1037	14.168721437454224	0
5702	1	5702	14.203546047210693	0
1732,1390	2	I462	14.141050338745117	0
3644,5354,4239,3985,4814,2589,7231,4666,4012,3500,2330,5561,7703,6388,3863,9403,6733,5964,2703,5040,3107,3887,5793,3078,2897	25	I21	13.505143642425537	0
5280,9273,7692,8234	4	I210	14.124091386795044	0
273	1	273	14.172008752822876	0
9684	1	9684	14.167247533798218	0
9884,5605,9725,8888,9719,7122,6813,3615	8	I90	14.015037059783936	0
9332,5367,6018,9544,8976,7172	6	I216	14.051355600357056	0
3231,7807	2	I77	14.14355754852295	0
398	1	398	14.202999353408813	0
6190	1	6190	14.173449993133545	0
1626	1	1626	14.173704624176025	0
3863,9403,6733,5964,2703,5040,3107,3887,5793,3078,2897	11	I22	13.9494788646698	1
7871	1	7871	14.17463994026184	0
9693	1	9693	14.17002820968628	0
8806	1	8806	14.218450546264648	0
8590,2953,9200	3	I321	14.09614610671997	0
1923	1	1923	14.166009902954102	0
7319	1	7319	14.204522371292114	0
3332,4944,7218	3	I319	14.136466979980469	0
7478,6153,3488,3203	4	I178	14.097890377044678	0
8701,5528,9332,5367,6018,9544,8976,7172,4285,9230,5942,6840,5280,9273,7692,8234	16	I207	13.850144147872925	1
7692	1	7692	14.158531188964844	0
848	1	848	14.166561603546143	0
8492,4344,8732	3	I371	14.183139085769653	0
1522,1268	2	I434	14.15546703338623	0
4983,3663	2	I388	14.120698928833008	0
2962,2662,3318,7240,8246,9948,9538,7741,8035,9131,5937,5771,7702,7897,6389,3919,2920,2615,4657	19	I231	13.807587385177612	0
6014	1	6014	14.15663766860962	0
9725,8888	2	I95	14.139763832092285	0
1206	1	1206	14.216361999511719	0
4657	1	4657	14.167886734008789	0
3231	1	3231	14.150140523910522	0
1182	1	1182	14.195581912994385	2
1505,1494,394,417,1576,755,1175,1037,65,145,1155,313,350,1320,1794,674,398,1732,1390,638,518,438,853,1442,1112,754,1662,424,1600,771,1468	31	I449	13.405917167663574	0
9719,7122,6813	3	I93	14.102630376815796	0
6965,8106	2	I375	14.164716958999634	0
6352,3270,5244	3	I353	14.121752262115479	0
7963,2780,2792	3	I174	14.119623184204102	0
123	1	123	14.206291913986206	0
1505,1494	2	I478	14.168261051177979	0
8106	1	8106	14.162606000900269	0
3225,2135	2	I199	14.154470205307007	0
3133,4528,4830	3	I99	14.115558862686157	0
2685	1	2685	14.159192562103271	0
6352,3270	2	I354	14.179388046264648	0
6097	1	6097	14.163619756698608	0
4830	1	4830	14.171715259552002	0
5280,9273	2	I212	14.174394369125366	0
9444,4223	2	I61	14.150760889053345	0
7545	1	7545	14.157759666442871	0
7240	1	7240	14.205127716064453	0
771	1	771	14.17111349105835	0
1512	1	1512	14.162556886672974	0
4333,5894	2	I143	14.180719375610352	0
9139,8289,9095	3	I148	14.112762212753296	0
3887,5793,3078	3	I24	14.125354290008545	0
5705,4669,6838,3921,6808,3821,6296,9083,7449,7884,2474,4914,3324,8373,4983,3663,8255,5449,3747,4978,6820,3165,5107,4539,4779,4923,2368,2619,6965,8106,9211,8492,4344,8732,3452,4848,7595,3176,7380,5657,3787,2936,4661,5263,4099,3827,7319,8229,6352,3270,5244,7871,3490,2233,4097,8241,7502,9849,3897,5555,2502,6190,6604,5918,3276,6616,9424,6193,5480,2820,4651,9295,4419,3681,7819,9115,7130,6535,5257,8590,2953,9200,3332,4944,7218,8818,7866,6756,8472,7736,6014,8170,4725,4788,2918,8331,5702,7816,5318,4969,4679,4690,7856,5290,8796,4758,8602,3696,7994,5931,6322,5774,7712,6903,2685,4774,8804,2190,9214,3737,3705,8435,8609,5212,7036,9456,2310,8601,3870,6520,3082,2431,2503,9693,3899,5317,2445,8709,5468,8017,6489,4342,4912,8196,6918,9802,2844,6203,6065,4347,5543,3856,7802,8404,5494,3608,5039,2962,2662,3318,7240,8246,9948,9538,7741,8035,9131,5937,5771,7702,7897,6389,3919,2920,2615,4657,7523,7415,2251,8736,5171,4177,2432,8822,8701,5528,9332,5367,6018,9544,8976,7172,4285,9230,5942,6840,5280,9273,7692,8234,4903,5462,3333,6261,8274,7261,6097,3225,2135,7671,3779,3950,7000,8789,7419,4988,4928,3980,7315,9682,4123,9629,2762,7281,8889,7296,7478,6153,3488,3203,3630,8779,4286,7963,2780,2792,9895,2905,5298,5443,4847,3293,7717,2947,7109,7545,8356,3918,5613,6311,3195,3610,6249,9139,8289,9095,4156,9767,5483,3296,4333,5894,4731,7851,7235,9618,7454,9033,8723,4500,7273,5761,5262,3148,5126,8786,4863,3687,3756,5238,3802,9226,8833,9038,2454,9710,3418,5036,9674,6601,2093,2940,7041,7414,3311,3548,4538,5082,7123,9904,4402,7265,4152,6128,7905,3133,4528,4830,8806,9884,5605,9725,8888,9719,7122,6813,3615,7968,6383,4756,3984,8178,7551,2825,7840,6653,9436,6827,3231,7807,8663,4453,8547,9215,7416,5168,7789,4650,5167,6517,9979,2972,6257,2488,8345,5626,9444,4223,4268,8792,7859,3882,9684,9045,3308,2401,2438,9164,2150,3354,2724,3644,5354,4239,3985,4814,2589,7231,4666,4012,3500,2330,5561,7703,6388,3863,9403,6733,5964,2703,5040,3107,3887,5793,3078,2897,8788,2896,2476,5708,3286,3396,8201,5419,9958,6351,6448,8496,6895,8998,7212	401	I1	4.8264570236206055	0
7671,3779,3950,7000,8789,7419,4988,4928,3980,7315,9682,4123,9629,2762,7281,8889,7296,7478,6153,3488,3203,3630,8779,4286,7963,2780,2792,9895,2905,5298,5443,4847,3293,7717,2947,7109,7545,8356	38	I160	13.269139528274536	0
2093,2940	2	I117	14.132839918136597	0
3887,5793	2	I25	14.146167755126953	0
1738	1	1738	14.184916019439697	0
645,828,1182,1675	4	I481	14.06618857383728	0
6965	1	6965	14.167487621307373	0
37,1563,935,1522,1268,1738,1402,1881,416,604,815,1475,1598,1948,1708,770,1063,34,506,210,808,123,274,273,41,639	26	I412	13.597184419631958	0
4012	1	4012	14.162365436553955	0
5036	1	5036	14.153335332870483	0
8998	1	8998	14.135764360427856	0
8818	1	8818	14.155036211013794	0
3802,9226,8833,9038	4	I125	14.128065347671509	0
754,1662	2	I456	14.13406252861023	0
7671	1	7671	14.160895347595215	0
3548,4538,5082,7123,9904,4402,7265,4152,6128,7905,3133,4528,4830,8806,9884,5605,9725,8888,9719,7122,6813,3615,7968,6383,4756,3984,8178,7551,2825,7840,6653,9436,6827,3231,7807,8663,4453,8547,9215,7416,5168,7789,4650,5167,6517,9979,2972,6257,2488,8345,5626,9444,4223,4268,8792,7859,3882,9684,9045,3308,2401,2438,9164,2150,3354,2724,3644,5354,4239,3985,4814,2589,7231,4666,4012,3500,2330,5561,7703,6388,3863,9403,6733,5964,2703,5040,3107,3887,5793,3078,2897,8788,2896,2476,5708,3286,3396,8201,5419,9958,6351,6448,8496,6895,8998,7212	106	I3	11.64891529083252	0
2310,8601	2	I277	14.135180950164795	0
3630	1	3630	14.15636658668518	0
6813	1	6813	14.15309739112854	0
5942	1	5942	14.148945569992065	0
7595,3176	2	I368	14.127073287963867	0
1442	1	1442	14.149033784866333	0
3984	1	3984	14.13599419593811	0
5354	1	5354	14.135098218917847	0
3644,5354	2	I44	14.139977216720581	0
1598,1948	2	I426	14.152770280838013	0
674	1	674	14.152723789215088	0
828	1	828	14.150725603103638	0
6808,3821	2	I397	14.124731302261353	0
4268,8792	2	I60	14.14595365524292	0
313,350,1320	3	I468	14.12005066871643	0
1732,1390,638,518	4	I460	14.0804123878479	0
5657,3787	2	I362	14.147867202758789	0
9139,8289,9095,4156,9767,5483	6	I145	14.022382736206055	0
3500	1	3500	14.159008264541626	0
6261,8274,7261,6097	4	I200	14.07313871383667	0
733	1	733	14.151615858078003	0
3396	1	3396	14.141083002090454	0
9674	1	9674	14.165273189544678	0
3950	1	3950	14.171048641204834	0
6448	1	6448	14.161156177520752	0
416	1	416	14.17408275604248	0
273,41,639	3	I413	14.116943359375	0
3821	1	3821	14.153825998306274	0
2589	1	2589	14.175963878631592	3
7789,4650,5167,6517,9979,2972	6	I65	14.02760934829712	0
6535	1	6535	14.176272630691528	0
8178	1	8178	14.147396564483643	0
7109,7545,8356	3	I163	14.104321956634521	0
7523,7415,2251,8736,5171,4177	6	I225	14.043291091918945	0
3737	1	3737	14.165035009384155	0
442,1626,830	3	I439	14.12178635597229	0
1123	1	1123	14.139675855636597	0
4756	1	4756	14.165639638900757	0
37,1563,935,1522,1268,1738,1402,1881,416,604,815,1475,1598,1948,1708,770,1063,34,506,210,808,123	22	I416	13.695523023605347	0
2431,2503	2	I274	14.124337196350098	0
7109	1	7109	14.151051998138428	0
9083,7449	2	I395	14.126344680786133	0
5298	1	5298	14.141613245010376	0
9164	1	9164	14.149029970169067	0
7416,5168	2	I72	14.130474328994751	0
2310,8601,3870,6520,3082,2431,2503	7	I272	14.007167100906372	0
