1	7
2	1
3	1
4	1
5	1
6	1
7	3
8	2
9	1
10	1
11	3
12	2
13	1
14	3
15	5
16	5
17	10
18	3
19	2
20	1
21	13
22	6
23	18
24	2
25	3
26	4
27	5
28	2
29	10
30	1
31	2
32	7
33	3
34	4
35	1
36	8
37	2
38	6
39	8
40	18
41	23
42	14
43	43
44	12
45	1
46	6
47	4
48	4
49	4
50	1
51	10
52	1
53	5
54	5
55	2
56	1
57	1
58	10
59	35
60	17
61	22
62	13
63	5
64	42
65	11
66	9
67	10
68	25
69	1
70	8
71	6
72	1
73	10
74	3
75	56
76	12
77	9
78	16
79	14
80	3
81	13
82	9
83	19
84	6
85	3
86	1
87	11
88	11
89	109
90	23
91	156
92	41
93	29
94	76
95	532
