round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	1,14,	11,	15054471811.0	15054471811.0	0	-	-	I67	I67
1	3,8,	15,	11729035223.0	11729035223.0	0	-	-	I77	I77
1	161,14,	26,	441180367.0	441180367.0	0	-	-	I66	I66
1		1,	1270634798.0	1270634798.0	0	-	-	183	183
1		1,	1270633813.0	1270633813.0	0	-	-	118	118
1	1,4,	1,	5920285255.0	5920285255.0	0	-	-	139	139
1		5,	1258789789.0	1258789789.0	0	-	-	I16	I16
1	38,157,	6,	3665610.0	3665610.0	0	-	-	I15	I15
1		1,	1259923870.0	1259923870.0	0	-	-	190	190
1		1,	1259906594.0	1259906594.0	0	-	-	31	31
1		1,	1280009053.0	1280009053.0	0	-	-	141	141
1		1,	1280011309.0	1280011309.0	0	-	-	80	80
1		200,	1275503814.0	1275503814.0	0	-	-	I1	I1
1	1,2,	2,	3626918487.0	3626918487.0	0	-	-	I125	I125
1	1,1,	3,	2456815351.0	2456815351.0	0	-	-	I126	I126
1	195,1,	5,	1711864.0	1711864.0	0	-	-	I124	I124
1		3,	1246543624.0	1246543624.0	0	-	-	I104	I104
1	1,2,	1,	3622573393.0	3622573393.0	0	-	-	12	12
1	196,1,	4,	607156.0	607156.0	0	-	-	I103	I103
1		1,	1271503902.0	1271503902.0	0	-	-	70	70
1		1,	1271503119.0	1271503119.0	0	-	-	128	128
1		1,	1274775608.0	1274775608.0	0	-	-	61	61
1		1,	1274775411.0	1274775411.0	0	-	-	104	104
1	2,3,	5,	6003947395.0	6003947395.0	0	-	-	I23	I23
1	4,1,	5,	6003044985.0	6003044985.0	0	-	-	I27	I27
1	174,17,	10,	21875994.0	21875994.0	0	-	-	I22	I22
1	1,7,	6,	8999349869.0	8999349869.0	0	-	-	I54	I54
1	3,3,	8,	6976394429.0	6976394429.0	0	-	-	I59	I59
1	161,26,	14,	59626820.0	59626820.0	0	-	-	I53	I53
1	1,1,	1,	2474649603.0	2474649603.0	0	-	-	96	96
1		2,	1256958425.0	1256958425.0	0	-	-	I100	I100
1	191,7,	3,	131868.0	131868.0	0	-	-	I99	I99
1		1,	1259415231.0	1259415231.0	0	-	-	140	140
1		1,	1259404011.0	1259404011.0	0	-	-	142	142
1		1,	1246770469.0	1246770469.0	0	-	-	43	43
1		1,	1246771245.0	1246771245.0	0	-	-	151	151
1		1,	1282302980.0	1282302980.0	0	-	-	76	76
1		1,	1282304359.0	1282304359.0	0	-	-	69	69
1		1,	1259973849.0	1259973849.0	0	-	-	25	25
1		1,	1259968770.0	1259968770.0	0	-	-	102	102
1		2,	1277496928.0	1277496928.0	0	-	-	I164	I164
