round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		7,	1270536235.0	1270536235.0	0	-	-	I152	I152
1	4,3,	1,	8090922749.0	8090922749.0	0	-	-	194	194
1	172,21,	8,	8935321.0	8935321.0	0	-	-	I151	I151
1	2,8,	1,	11274885240.0	11274885240.0	0	-	-	127	127
1		10,	1291834806.0	1291834806.0	0	-	-	I53	I53
1	182,8,	11,	26988360.0	26988360.0	0	-	-	I52	I52
1	1,2,	2,	3778417921.0	3778417921.0	0	-	-	I83	I83
1	1,1,	3,	2557783704.0	2557783704.0	0	-	-	I84	I84
1	195,1,	5,	1778112.0	1778112.0	0	-	-	I82	I82
1	1,1,	8,	2557271124.0	2557271124.0	0	-	-	I19	I19
1	1,7,	2,	9333367029.0	9333367029.0	0	-	-	I26	I26
1	187,4,	10,	20525816.0	20525816.0	0	-	-	I18	I18
1	1,1,	2,	2543944390.0	2543944390.0	0	-	-	I39	I39
1	1,1,	2,	2544115184.0	2544115184.0	0	-	-	I40	I40
1	196,1,	4,	577806.0	577806.0	0	-	-	I38	I38
1	1,1,	2,	2559959686.0	2559959686.0	0	-	-	I22	I22
1	1,1,	2,	2560091570.0	2560091570.0	0	-	-	I23	I23
1	194,3,	4,	495455.0	495455.0	0	-	-	I21	I21
1		2,	1298526649.0	1298526649.0	0	-	-	I85	I85
1	1,1,	1,	2557829636.0	2557829636.0	0	-	-	82	82
1	196,2,	3,	168100.0	168100.0	0	-	-	I84	I84
1		2,	1275413346.0	1275413346.0	0	-	-	I176	I176
1	1,1,	1,	2511836743.0	2511836743.0	0	-	-	142	142
1	197,1,	3,	131874.0	131874.0	0	-	-	I175	I175
1		4,	1296107654.0	1296107654.0	0	-	-	I56	I56
1	3,1,	1,	4954689619.0	4954689619.0	0	-	-	159	159
1	193,3,	5,	1052736.0	1052736.0	0	-	-	I55	I55
1	1,1,	9,	2553402074.0	2553402074.0	0	-	-	I78	I78
1	6,3,	2,	10320158853.0	10320158853.0	0	-	-	I86	I86
1	188,2,	11,	30712360.0	30712360.0	0	-	-	I77	I77
1		1,	1303372026.0	1303372026.0	0	-	-	59	59
1		1,	1303372026.0	1303372026.0	0	-	-	76	76
1		1,	1299520644.0	1299520644.0	0	-	-	112	112
1		1,	1299519216.0	1299519216.0	0	-	-	160	160
1	4,19,	6,	20929171124.0	20929171124.0	0	-	-	I45	I45
1	4,2,	23,	7180806688.0	7180806688.0	0	-	-	I50	I50
1	158,14,	29,	603606888.0	603606888.0	0	-	-	I44	I44
1	2,2,	1,	4933522592.0	4933522592.0	0	-	-	31	31
1		4,	1291596174.0	1291596174.0	0	-	-	I38	I38
1	194,2,	5,	1457456.0	1457456.0	0	-	-	I37	I37
1	1,1,	1,	2553843880.0	2553843880.0	0	-	-	182	182
1		2,	1296369671.0	1296369671.0	0	-	-	I60	I60
1	193,5,	3,	166520.0	166520.0	0	-	-	I59	I59
1		1,	1296602762.0	1296602762.0	0	-	-	128	128
1		1,	1296603353.0	1296603353.0	0	-	-	157	157
1		1,	1296788783.0	1296788783.0	0	-	-	192	192
1		1,	1296789531.0	1296789531.0	0	-	-	168	168
1		1,	1298705818.0	1298705818.0	0	-	-	154	154
1		1,	1298705818.0	1298705818.0	0	-	-	20	20
1		1,	1275480569.0	1275480569.0	0	-	-	140	140
1		1,	1275468792.0	1275468792.0	0	-	-	130	130
1		1,	1298031940.0	1298031940.0	0	-	-	77	77
1		1,	1298040718.0	1298040718.0	0	-	-	197	197
1	6,4,	1,	11081841517.0	11082320923.0	3	-	-	193	I160
1		10,	1267250949.0	1267730355.0	2	-	-	I168	I159
1	182,8,	11,	25472857.0	25472857.0	0	-	-	I167	I167
1		1,	1262324908.0	1262324908.0	0	-	-	15	15
1		1,	1262323008.0	1262323008.0	0	-	-	164	164
1		1,	1295310818.0	1295310818.0	0	-	-	16	16
1		1,	1295310818.0	1295310818.0	0	-	-	48	48
1	3,1,	19,	4953084476.0	4953084476.0	0	-	-	I51	I51
1	8,11,	4,	18500885935.0	18500885935.0	0	-	-	I69	I69
1	172,6,	23,	298730814.0	298730814.0	0	-	-	I50	I50
1		1,	1274563044.0	1274563044.0	0	-	-	27	27
1		1,	1274568533.0	1274568533.0	0	-	-	101	101
1	1,5,	4,	7080260631.0	7080260631.0	0	-	-	I169	I169
1	2,2,	6,	4868341260.0	4868341260.0	0	-	-	I172	I172
1	190,1,	10,	18139330.0	18139330.0	0	-	-	I168	I168
1	3,1,	3,	4849299073.0	4849299073.0	0	-	-	I153	I153
1	2,1,	4,	3694745628.0	3694745628.0	0	-	-	I155	I155
1	193,1,	7,	5322778.0	5322778.0	0	-	-	I152	I152
1		1,	1301751160.0	1301751160.0	0	-	-	138	138
1		1,	1301759011.0	1301759011.0	0	-	-	50	50
1	1,1,	1,	2497518472.0	2497518472.0	0	-	-	119	119
1		2,	1268420005.0	1268420005.0	0	-	-	I130	I130
1	195,3,	3,	160974.0	160974.0	0	-	-	I129	I129
1	1,1,	8,	2563887654.0	2563887654.0	0	-	-	I189	I189
1	6,2,	2,	9355686585.0	9355686585.0	0	-	-	I196	I196
1	190,1,	10,	19433004.0	19433004.0	0	-	-	I188	I188
1		1,	1296882816.0	1296889942.0	2	-	-	103	I65
1		1,	1296890598.0	1296897724.0	3	-	-	95	184
1		1,	1236977768.0	1236977768.0	0	-	-	37	37
1		1,	1236977768.0	1236977768.0	0	-	-	199	199
1		1,	1298334270.0	1298334270.0	0	-	-	198	198
1		1,	1298334270.0	1298334270.0	0	-	-	28	28
1	2,2,	8,	4951465097.0	4951465097.0	0	-	-	I105	I105
1	7,1,	4,	9306454816.0	9306454816.0	0	-	-	I112	I112
1	120,69,	12,	38232999.0	38232999.0	0	-	-	I104	I104
1	4,10,	5,	14850105843.0	14850105843.0	0	-	-	I13	I13
1	3,2,	14,	6113554269.0	6113554269.0	0	-	-	I17	I17
1	181,1,	19,	153685597.0	153685597.0	0	-	-	I12	I12
1		1,	1298551881.0	1298551881.0	0	-	-	111	111
1		1,	1298555775.0	1298555775.0	0	-	-	153	153
1		1,	1270377804.0	1270377804.0	0	-	-	174	174
1		1,	1270372194.0	1270372194.0	0	-	-	200	200
1	1,11,	18,	13121186748.0	13121186748.0	0	-	-	I74	I74
1	5,13,	12,	17899404324.0	17899404324.0	0	-	-	I91	I91
1	85,86,	30,	639242631.0	639242631.0	0	-	-	I73	I73
1		5,	1262322215.0	1262322215.0	0	-	-	I179	I179
1	4,1,	1,	5927053775.0	5927053775.0	0	-	-	84	84
1	166,29,	6,	2697240.0	2697240.0	0	-	-	I178	I178
1	1,4,	1,	5940142678.0	5940142678.0	0	-	-	5	5
1		5,	1264772685.0	1264772685.0	0	-	-	I121	I121
1	194,1,	6,	3237408.0	3237408.0	0	-	-	I120	I120
1		1,	1265349158.0	1265349158.0	0	-	-	109	109
1		1,	1265348374.0	1265348374.0	0	-	-	3	3
1		4,	1265153144.0	1265153144.0	0	-	-	I122	I122
1	3,1,	1,	4828499836.0	4828499836.0	0	-	-	91	91
1	195,1,	5,	1345344.0	1345344.0	0	-	-	I121	I121
1	1,1,	1,	2498312915.0	2498312915.0	0	-	-	98	98
1		2,	1268545600.0	1268545600.0	0	-	-	I138	I138
1	197,1,	3,	131079.0	131079.0	0	-	-	I137	I137
1		2,	1297037177.0	1297037177.0	0	-	-	I68	I68
1	1,1,	1,	2554822885.0	2554822885.0	0	-	-	161	161
1	194,4,	3,	145530.0	145530.0	0	-	-	I67	I67
1	2,2,	2,	4868273963.0	4868273963.0	0	-	-	I162	I162
1	1,1,	4,	2508797106.0	2508797106.0	0	-	-	I163	I163
1	193,2,	6,	3244868.0	3244868.0	0	-	-	I161	I161
1		1,	1298929447.0	1298929447.0	0	-	-	4	4
1		1,	1298936533.0	1298936533.0	0	-	-	149	149
1	1,1,	2,	2508682361.0	2508682361.0	0	-	-	I170	I170
1	1,1,	2,	2508907044.0	2508907044.0	0	-	-	I171	I171
1	191,6,	4,	778685.0	778685.0	0	-	-	I169	I169
1	1,2,	1,	3678947805.0	3678947805.0	0	-	-	9	9
1		3,	1265125589.0	1265125589.0	0	-	-	I123	I123
1	196,1,	4,	613262.0	613262.0	0	-	-	I122	I122
1		1,	1296774595.0	1296774595.0	0	-	-	187	187
1		1,	1296769438.0	1296769438.0	0	-	-	33	33
1	1,1,	194,	2567342052.0	2567342052.0	0	-	-	I4	I4
1	11,183,	2,	6447202.0	6447202.0	0	-	-	I197	I197
1	2,3,	196,	6129009130.0	6129009130.0	0	-	-	I3	I3
1	5,81,	30,	21083480758.0	21083480758.0	0	-	-	I73	I73
1	12,18,	86,	24267310320.0	24267310320.0	0	-	-	I102	I102
1	22,63,	116,	20821794565.0	20821794565.0	0	-	-	I72	I72
1		2,	1303375369.0	1303375369.0	0	-	-	I7	I7
1	1,1,	1,	2567493674.0	2567493674.0	0	-	-	113	113
1	18,180,	3,	125532.0	125532.0	0	-	-	I6	I6
1		1,	1297657288.0	1297657288.0	0	-	-	79	79
1		1,	1297664173.0	1297664173.0	0	-	-	7	7
1	1,1,	7,	2494054396.0	2494054396.0	0	-	-	I134	I134
1	6,1,	2,	8079138995.0	8079138995.0	0	-	-	I140	I140
1	186,6,	9,	14497536.0	14497536.0	0	-	-	I133	I133
1	5,1,	1,	7015554325.0	7015554325.0	0	-	-	108	108
1		6,	1264322199.0	1264322199.0	0	-	-	I120	I120
1	192,2,	7,	5671018.0	5671018.0	0	-	-	I119	I119
1	1,1,	4,	2498259332.0	2498259332.0	0	-	-	I136	I136
1	1,3,	2,	4843268487.0	4843268487.0	0	-	-	I139	I139
1	194,1,	6,	2456610.0	2456610.0	0	-	-	I135	I135
1		1,	1291522303.0	1291522303.0	0	-	-	114	114
1		1,	1291524851.0	1291524851.0	0	-	-	85	85
1		1,	1262419987.0	1262419987.0	0	-	-	78	78
1		1,	1262539672.0	1262539672.0	0	-	-	6	6
1		5,	1298471480.0	1298471480.0	0	-	-	I82	I82
1	3,2,	1,	6105738753.0	6105738753.0	0	-	-	18	18
1	192,3,	6,	3485040.0	3485040.0	0	-	-	I81	I81
1		1,	1273983593.0	1273983593.0	0	-	-	25	25
1		1,	1273946478.0	1273946478.0	0	-	-	42	42
1		1,	1296295376.0	1296295376.0	0	-	-	87	87
1		1,	1296298406.0	1296298406.0	0	-	-	46	46
1	2,2,	2,	4933685816.0	4933685816.0	0	-	-	I46	I46
1	1,1,	4,	2542593908.0	2542593908.0	0	-	-	I47	I47
1	172,23,	6,	3622710.0	3622710.0	0	-	-	I45	I45
1	2,1,	1,	3772731357.0	3772731357.0	0	-	-	134	134
1		3,	1296480622.0	1296538934.0	1	-	-	I70	181
1	178,19,	4,	469057.0	527369.0	2	-	-	I69	I71
1		1,	1275649016.0	1275649016.0	0	-	-	60	60
1		1,	1275649016.0	1275649016.0	0	-	-	189	189
1	14,5,	1,	18571816627.0	18571816627.0	0	-	-	66	66
1		19,	1297436502.0	1297436502.0	0	-	-	I12	I12
1	138,43,	20,	178750170.0	178750170.0	0	-	-	I11	I11
1	6,29,	8,	25440245796.0	25440245796.0	0	-	-	I142	I142
1	1,7,	35,	8854926884.0	8854926884.0	0	-	-	I149	I149
1	132,26,	43,	1761601086.0	1761601086.0	0	-	-	I141	I141
1	1,1,	8,	2554190423.0	2554190423.0	0	-	-	I54	I54
1	3,5,	2,	9311673374.0	9311673374.0	0	-	-	I61	I61
1	190,1,	10,	18547628.0	18547628.0	0	-	-	I53	I53
1	1,1,	1,	2556851938.0	2556851938.0	0	-	-	165	165
1		2,	1298022250.0	1298022250.0	0	-	-	I97	I97
1	197,1,	3,	131670.0	131670.0	0	-	-	I96	I96
1	4,7,	3,	12156460409.0	12156460409.0	0	-	-	I32	I32
1	1,2,	11,	3709453848.0	3709453848.0	0	-	-	I34	I34
1	158,29,	14,	63084175.0	63084175.0	0	-	-	I31	I31
1	3,4,	1,	8270651676.0	8270651676.0	0	-	-	96	96
1		7,	1294653104.0	1294653104.0	0	-	-	I106	I106
1	189,4,	8,	10277612.0	10277612.0	0	-	-	I105	I105
1		200,	1303250534.0	1303250534.0	0	-	-	I1	I1
1	1,3,	1,	4817665202.0	4817665202.0	0	-	-	148	148
1		4,	1262309092.0	1262309092.0	0	-	-	I180	I180
1	195,1,	5,	1364167.0	1364167.0	0	-	-	I179	I179
1	2,1,	1,	3766204109.0	3766204109.0	0	-	-	117	117
1		3,	1294587639.0	1294587639.0	0	-	-	I89	I89
1	196,1,	4,	641432.0	641432.0	0	-	-	I88	I88
1	1,1,	1,	2485939741.0	2485939741.0	0	-	-	54	54
1		2,	1262415484.0	1262415484.0	0	-	-	I182	I182
1	197,1,	3,	79596.0	79596.0	0	-	-	I181	I181
1		5,	1273352297.0	1273352297.0	0	-	-	I173	I173
1	1,4,	1,	5991831947.0	5991831947.0	0	-	-	105	105
1	191,4,	6,	3298003.0	3298003.0	0	-	-	I172	I172
1		1,	1296325805.0	1296325805.0	0	-	-	17	17
1		1,	1296326002.0	1296326002.0	0	-	-	88	88
1	1,1,	1,	2555974333.0	2555974333.0	0	-	-	183	183
1		2,	1297062270.0	1297062270.0	0	-	-	I99	I99
1	194,4,	3,	192653.0	192653.0	0	-	-	I98	I98
1		3,	1292831614.0	1292831614.0	0	-	-	I185	I185
1	2,1,	1,	3761282785.0	3761282785.0	0	-	-	74	74
1	196,1,	4,	640250.0	640250.0	0	-	-	I184	I184
1		7,	1227645645.0	1227645645.0	0	-	-	I143	I143
1	6,1,	1,	7863384875.0	7863384875.0	0	-	-	56	56
1	158,35,	8,	9276934.0	9276934.0	0	-	-	I142	I142
1	43,26,	12,	25678492554.0	25678492554.0	0	-	-	I104	I104
1	4,8,	69,	13093709472.0	13093709472.0	0	-	-	I115	I115
1	115,5,	81,	9333587520.0	9333587520.0	0	-	-	I103	I103
1	10,1,	8,	12005333805.0	12005333805.0	0	-	-	I160	I160
1	2,6,	11,	9150234398.0	9150713804.0	1	-	-	I167	I168
1	180,2,	19,	141353726.0	141833132.0	2	-	-	I159	193
1		1,	1291698041.0	1291698041.0	0	-	-	133	133
1		1,	1291697253.0	1291697253.0	0	-	-	102	102
1	2,7,	6,	10063505859.0	10063505859.0	0	-	-	I128	I128
1	3,3,	9,	7034784420.0	7034784420.0	0	-	-	I133	I133
1	175,11,	15,	77283372.0	77283372.0	0	-	-	I127	I127
1	1,2,	1,	3789838268.0	3789838268.0	0	-	-	139	139
1		3,	1301917845.0	1301917845.0	0	-	-	I193	I193
1	195,2,	4,	544091.0	544091.0	0	-	-	I192	I192
1		1,	1291650330.0	1291650330.0	0	-	-	52	52
1		1,	1291647586.0	1291647586.0	0	-	-	65	65
1		179,	1303447471.0	1303447471.0	0	-	-	I9	I9
1	116,63,	1,	269501326.0	269501326.0	0	-	-	0	0
1	18,3,	180,	19864779417.0	19864779417.0	0	-	-	I8	I8
1		1,	1297048604.0	1297048604.0	0	-	-	38	38
1		1,	1297043371.0	1297043371.0	0	-	-	176	176
1		7,	1298454008.0	1298454008.0	0	-	-	I20	I20
1	3,4,	1,	8295555876.0	8295555876.0	0	-	-	92	92
1	191,2,	8,	9277896.0	9277896.0	0	-	-	I19	I19
1		1,	1291752019.0	1291752019.0	0	-	-	190	190
1		1,	1291751625.0	1291751625.0	0	-	-	145	145
1	1,1,	1,	2549800598.0	2549800598.0	0	-	-	166	166
1		2,	1294462323.0	1294477371.0	1	-	-	I90	94
1	197,1,	3,	62964.0	78012.0	2	-	-	I89	179
1		1,	1296537562.0	1296537562.0	0	-	-	90	90
1		1,	1296542912.0	1296542912.0	0	-	-	126	126
1		1,	1266728198.0	1266728198.0	0	-	-	70	70
1		1,	1266728198.0	1266728198.0	0	-	-	81	81
1	1,1,	3,	2434148666.0	2434148666.0	0	-	-	I146	I146
1	1,2,	2,	3593417726.0	3593417726.0	0	-	-	I148	I148
1	195,1,	5,	1902376.0	1902376.0	0	-	-	I145	I145
1		1,	1299599988.0	1299599988.0	0	-	-	2	2
1		1,	1299599216.0	1299599216.0	0	-	-	116	116
1	86,30,	63,	11307415752.0	11307415752.0	0	-	-	I10	I10
1	43,20,	116,	26456668749.0	26456668749.0	0	-	-	I72	I72
1	21,1,	179,	20460239294.0	20460239294.0	0	-	-	I9	I9
1		4,	1292921581.0	1292921581.0	0	-	-	I184	I184
1	1,3,	1,	4937875116.0	4937875116.0	0	-	-	125	125
1	115,81,	5,	1756552.0	1756552.0	0	-	-	I183	I183
1	1,2,	1,	3773173902.0	3773173902.0	0	-	-	83	83
1		3,	1296137386.0	1296137386.0	0	-	-	I57	I57
1	196,1,	4,	419025.0	419025.0	0	-	-	I56	I56
1		1,	1290692313.0	1290692313.0	0	-	-	188	188
1		1,	1290692313.0	1290692313.0	0	-	-	51	51
1		1,	1296330713.0	1296330713.0	0	-	-	152	152
1		1,	1296313270.0	1296313270.0	0	-	-	39	39
1		1,	1236762414.0	1236762414.0	0	-	-	41	41
1		1,	1236764360.0	1236764360.0	0	-	-	93	93
1	1,3,	7,	4933239656.0	4933239656.0	0	-	-	I35	I35
1	5,2,	4,	8238515724.0	8238545174.0	1	-	-	I41	I42
1	187,3,	11,	27153470.0	27182920.0	2	-	-	I34	80
1		1,	1274095087.0	1274095087.0	0	-	-	118	118
1		1,	1274146135.0	1274146135.0	0	-	-	180	180
1	2,1,	5,	3772984459.0	3772984459.0	0	-	-	I55	I55
1	1,4,	3,	6098707994.0	6098707994.0	0	-	-	I59	I59
1	191,2,	8,	8262999.0	8262999.0	0	-	-	I54	I54
1		3,	1288718471.0	1288747921.0	2	-	-	I42	I34
1	1,2,	1,	3754541968.0	3754571418.0	3	-	-	80	I35
1	190,7,	4,	785791.0	785791.0	0	-	-	I41	I41
1	1,1,	1,	2553513438.0	2553513438.0	0	-	-	177	177
1		2,	1296421118.0	1296421118.0	0	-	-	I111	I111
1	194,4,	3,	179784.0	179784.0	0	-	-	I110	I110
1		5,	1233499904.0	1233516434.0	2	-	-	I145	I143
1	2,3,	1,	5798262532.0	5798279062.0	3	-	-	73	44
1	194,1,	6,	3669514.0	3669514.0	0	-	-	I144	I144
1	2,9,	2,	12224108967.0	12224108967.0	0	-	-	I76	I76
1	1,1,	11,	2551219636.0	2551219636.0	0	-	-	I77	I77
1	183,5,	13,	50322336.0	50322336.0	0	-	-	I75	I75
1		2,	1265218137.0	1265218137.0	0	-	-	I124	I124
1	1,1,	1,	2491352326.0	2491352326.0	0	-	-	172	172
1	197,1,	3,	184342.0	184342.0	0	-	-	I123	I123
1		1,	1292854165.0	1292854165.0	0	-	-	185	185
1		1,	1292857120.0	1292857120.0	0	-	-	156	156
1		1,	1301593556.0	1301593556.0	0	-	-	23	23
1		1,	1301597190.0	1301597190.0	0	-	-	10	10
1		1,	1298008041.0	1298008041.0	0	-	-	35	35
1		1,	1298000761.0	1298000761.0	0	-	-	14	14
1	2,1,	3,	3688181808.0	3688181808.0	0	-	-	I129	I129
1	2,1,	3,	3687798579.0	3687798579.0	0	-	-	I131	I131
1	186,9,	6,	3761355.0	3761355.0	0	-	-	I128	I128
1	2,1,	4,	3771810896.0	3771810896.0	0	-	-	I107	I107
1	1,3,	3,	4952296601.0	4952296601.0	0	-	-	I110	I110
1	193,1,	7,	6502104.0	6502104.0	0	-	-	I106	I106
1	1,1,	1,	2501474244.0	2501474244.0	0	-	-	99	99
1		2,	1270067644.0	1270067644.0	0	-	-	I154	I154
1	194,4,	3,	178604.0	178604.0	0	-	-	I153	I153
1		1,	1268506721.0	1268506721.0	0	-	-	11	11
1		1,	1268508476.0	1268508476.0	0	-	-	21	21
1		1,	1274563134.0	1274563134.0	0	-	-	147	147
1		1,	1274563914.0	1274563914.0	0	-	-	29	29
1	1,5,	3,	7213490379.0	7213490379.0	0	-	-	I79	I79
1	2,1,	6,	3778606644.0	3778606644.0	0	-	-	I81	I81
1	190,2,	9,	15583872.0	15583872.0	0	-	-	I78	I78
1		1,	1303375369.0	1303375369.0	0	-	-	67	67
1		1,	1303375369.0	1303375369.0	0	-	-	137	137
1		1,	1303243250.0	1303243250.0	0	-	-	186	186
1		1,	1303244426.0	1303244426.0	0	-	-	131	131
1	1,179,	3,	233206920.0	233206920.0	0	-	-	I6	I6
1	1,2,	180,	3792731511.0	3792731511.0	0	-	-	I8	I8
1	7,11,	183,	17906625198.0	17906625198.0	0	-	-	I5	I5
1		1,	1268423356.0	1268423356.0	0	-	-	40	40
1		1,	1268415460.0	1268415460.0	0	-	-	47	47
1	1,5,	1,	6848750964.0	6848750964.0	0	-	-	44	44
1		6,	1233646109.0	1233662639.0	1	-	-	I144	I145
1	193,1,	7,	5744116.0	5760646.0	2	-	-	I143	73
1		10,	1300931268.0	1300931268.0	0	-	-	I188	I188
1	2,8,	1,	11332019340.0	11332019340.0	0	-	-	175	175
1	7,183,	11,	25364430.0	25364430.0	0	-	-	I187	I187
1		1,	1302145029.0	1302145029.0	0	-	-	141	141
1		1,	1302137872.0	1302137872.0	0	-	-	71	71
1	9,6,	11,	15220892904.0	15220892904.0	0	-	-	I117	I117
1	2,9,	15,	11880131432.0	11880131432.0	0	-	-	I127	I127
1	132,43,	26,	421265295.0	421265295.0	0	-	-	I116	I116
1		2,	1295898043.0	1295898043.0	0	-	-	I16	I16
1	1,1,	1,	2554179774.0	2554179774.0	0	-	-	121	121
1	196,2,	3,	197802.0	197802.0	0	-	-	I15	I15
1		1,	1296445349.0	1296445349.0	0	-	-	34	34
1		1,	1296443007.0	1296443007.0	0	-	-	97	97
1		1,	1261306676.0	1261306676.0	0	-	-	178	178
1		1,	1261306676.0	1261306676.0	0	-	-	75	75
1	2,4,	2,	7237742096.0	7237742096.0	0	-	-	I190	I190
1	1,1,	6,	2564360215.0	2564360215.0	0	-	-	I191	I191
1	191,2,	8,	9245977.0	9245977.0	0	-	-	I189	I189
1	1,2,	196,	3792639666.0	3792639666.0	0	-	-	I3	I3
1	2,194,	3,	1625428.0	1625428.0	0	-	-	I198	I198
1	1,1,	199,	2567106924.0	2567106924.0	0	-	-	I2	I2
1	1,1,	2,	2509770681.0	2509770681.0	0	-	-	I164	I164
1	1,1,	2,	2509729744.0	2509729744.0	0	-	-	I165	I165
1	195,2,	4,	780502.0	780502.0	0	-	-	I163	I163
1	2,2,	10,	4962194358.0	4962194358.0	0	-	-	I18	I18
1	2,8,	4,	11307702453.0	11307702453.0	0	-	-	I27	I27
1	182,5,	14,	61405158.0	61405158.0	0	-	-	I17	I17
1	2,1,	4,	3777356264.0	3777356264.0	0	-	-	I95	I95
1	1,3,	3,	4959750384.0	4959750384.0	0	-	-	I98	I98
1	191,3,	7,	5165230.0	5165230.0	0	-	-	I94	I94
1		1,	1270577276.0	1270577276.0	0	-	-	146	146
1		1,	1270723257.0	1270723257.0	0	-	-	57	57
1	1,1,	1,	2501776789.0	2501776789.0	0	-	-	132	132
1		2,	1270440943.0	1270440943.0	0	-	-	I157	I157
1	197,1,	3,	114443.0	114443.0	0	-	-	I156	I156
1		1,	1268691933.0	1268691933.0	0	-	-	55	55
1		1,	1268691153.0	1268691153.0	0	-	-	61	61
1	1,2,	7,	3777398774.0	3777398774.0	0	-	-	I94	I94
1	3,4,	3,	8287990560.0	8287990560.0	0	-	-	I100	I100
1	190,1,	10,	18152103.0	18152103.0	0	-	-	I93	I93
1	3,1,	1,	4944391148.0	4944391148.0	0	-	-	120	120
1		4,	1294533768.0	1294533768.0	0	-	-	I88	I88
1	183,13,	5,	1806532.0	1806532.0	0	-	-	I87	I87
1	1,2,	2,	3775737079.0	3775737079.0	0	-	-	I14	I14
1	1,1,	3,	2553441800.0	2553441800.0	0	-	-	I15	I15
1	182,14,	5,	1628180.0	1628180.0	0	-	-	I13	I13
1		3,	1296888448.0	1296888448.0	0	-	-	I65	I65
1	2,1,	1,	3773987873.0	3773987873.0	0	-	-	162	162
1	194,3,	4,	491121.0	491121.0	0	-	-	I64	I64
1	2,4,	1,	7037076765.0	7037076765.0	0	-	-	195	195
1		6,	1269005470.0	1269005470.0	0	-	-	I135	I135
1	192,2,	7,	5254296.0	5254296.0	0	-	-	I134	I134
1	2,1,	1,	3694379167.0	3694379167.0	0	-	-	53	53
1		3,	1270228765.0	1270228765.0	0	-	-	I156	I156
1	194,3,	4,	615424.0	615424.0	0	-	-	I155	I155
1		2,	1303092710.0	1303092710.0	0	-	-	I199	I199
1	1,1,	1,	2567112460.0	2567112460.0	0	-	-	24	24
1	2,196,	3,	191664.0	191664.0	0	-	-	I198	I198
1		1,	1298929257.0	1298929257.0	0	-	-	124	124
1		1,	1298925091.0	1298925091.0	0	-	-	136	136
1		1,	1290997230.0	1290997230.0	0	-	-	151	151
1		1,	1290981406.0	1290981406.0	0	-	-	155	155
1		199,	1303250926.0	1303250926.0	0	-	-	I2	I2
1	0,1,	200,	1303250534.0	1303250534.0	0	-	-	I1	I1
1		3,	1297635607.0	1297635607.0	0	-	-	I96	I96
1	2,1,	1,	3776942398.0	3776942398.0	0	-	-	22	22
1	194,3,	4,	680635.0	680635.0	0	-	-	I95	I95
1		2,	1299538621.0	1299538621.0	0	-	-	I25	I25
1	1,1,	1,	2559783902.0	2559783902.0	0	-	-	30	30
1	194,4,	3,	179190.0	179190.0	0	-	-	I24	I24
1	1,7,	11,	9309667920.0	9309667920.0	0	-	-	I52	I52
1	10,1,	8,	12212129138.0	12212129138.0	0	-	-	I62	I62
1	178,4,	19,	164237164.0	164237164.0	0	-	-	I51	I51
1		1,	1291519353.0	1291519353.0	0	-	-	167	167
1		1,	1291519353.0	1291519353.0	0	-	-	171	171
1		1,	1274059199.0	1274059199.0	0	-	-	72	72
1		1,	1274089437.0	1274089437.0	0	-	-	12	12
1	1,2,	1,	3709720331.0	3709720331.0	0	-	-	123	123
1		3,	1275400413.0	1275400413.0	0	-	-	I175	I175
1	196,1,	4,	403850.0	403850.0	0	-	-	I174	I174
1		3,	1268420922.0	1268420922.0	0	-	-	I137	I137
1	2,1,	1,	3689695088.0	3689695088.0	0	-	-	169	169
1	195,2,	4,	496400.0	496400.0	0	-	-	I136	I136
1	1,2,	4,	3781293901.0	3781293901.0	0	-	-	I21	I21
1	2,2,	3,	4965242117.0	4965242117.0	0	-	-	I24	I24
1	193,1,	7,	6359131.0	6359131.0	0	-	-	I20	I20
1	1,1,	1,	2497790947.0	2497790947.0	0	-	-	62	62
1		2,	1268507891.0	1268507891.0	0	-	-	I132	I132
1	195,3,	3,	110880.0	110880.0	0	-	-	I131	I131
