1	2
2	2
3	2
4	6
5	4
6	3
7	1
8	1
9	2
10	5
11	1
12	2
13	1
14	1
15	1
16	2
17	1
18	1
19	4
20	1
21	1
22	1
23	2
24	3
25	5
26	5
27	1
28	1
29	4
30	3
31	4
32	7
33	2
34	6
35	2
36	1
37	2
38	2
39	6
40	3
41	4
42	3
43	3
44	1
45	4
46	1
47	1
48	1
49	2
50	5
51	3
52	2
53	2
54	1
55	3
56	1
57	1
58	4
59	4
60	2
61	6
62	8
63	1
64	3
65	11
66	3
67	2
68	6
69	2
70	8
71	1
72	20
73	3
74	2
75	11
76	2
77	1
78	2
79	12
80	9
81	4
82	3
83	16
84	7
85	4
86	12
87	7
88	2
89	24
90	1
91	10
92	10
93	3
94	2
95	5
96	13
97	15
98	12
99	19
100	42
101	3
102	5
103	5
104	33
105	43
106	64
107	11
108	39
109	58
110	23
111	124
112	24
113	2
114	21
115	27
116	32
117	349
118	534
