round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	25,17,	1,	26969547360.0	26969547360.0	0	-	-	0	0
1		42,	1297714860.0	1297714860.0	0	-	-	I51	I51
1	108,50,	43,	1877479240.0	1877479240.0	0	-	-	I50	I50
1		2,	1292271158.0	1292271158.0	0	-	-	I128	I128
1	1,1,	1,	2545268251.0	2545268251.0	0	-	-	157	157
1	197,1,	3,	150876.0	150876.0	0	-	-	I127	I127
1	1,1,	2,	2517607031.0	2517607031.0	0	-	-	I7	I7
1	1,1,	2,	2517373848.0	2517373848.0	0	-	-	I8	I8
1	193,4,	4,	470296.0	470296.0	0	-	-	I6	I6
1		1,	1269824128.0	1269824128.0	0	-	-	59	59
1		1,	1269829678.0	1269829678.0	0	-	-	45	45
1	1,1,	1,	2497201452.0	2497201452.0	0	-	-	69	69
1		2,	1268156202.0	1268194218.0	1	-	-	I48	133
1	197,1,	3,	53658.0	91674.0	2	-	-	I47	146
1		1,	1267166053.0	1267166053.0	0	-	-	105	105
1		1,	1267166638.0	1267166638.0	0	-	-	169	169
1	1,1,	1,	2492794506.0	2492794506.0	0	-	-	137	137
1		2,	1265960323.0	1265960323.0	0	-	-	I27	I27
1	197,1,	3,	170871.0	170871.0	0	-	-	I26	I26
1		1,	1278132439.0	1278132439.0	0	-	-	78	78
1		1,	1278008721.0	1278008721.0	0	-	-	194	194
1		1,	1291353043.0	1291353043.0	0	-	-	24	24
1		1,	1291350339.0	1291350339.0	0	-	-	147	147
1		1,	1290169768.0	1290199689.0	2	-	-	6	I99
1		1,	1290220368.0	1290250289.0	3	-	-	199	7
1		2,	1268742923.0	1268742923.0	0	-	-	I21	I21
1	1,1,	1,	2498183134.0	2498183134.0	0	-	-	178	178
1	195,3,	3,	151866.0	151866.0	0	-	-	I20	I20
1		2,	1289979712.0	1289979712.0	0	-	-	I91	I91
1	1,1,	1,	2540651262.0	2540651262.0	0	-	-	63	63
1	196,2,	3,	151866.0	151866.0	0	-	-	I90	I90
1		1,	1270970833.0	1270970833.0	0	-	-	4	4
1		1,	1270969344.0	1270969344.0	0	-	-	148	148
1		2,	1289483410.0	1289483410.0	0	-	-	I125	I125
1	1,1,	1,	2540415304.0	2540415304.0	0	-	-	53	53
1	186,12,	3,	192456.0	192456.0	0	-	-	I124	I124
1	3,3,	1,	7033658073.0	7033658073.0	0	-	-	57	57
1		6,	1267741573.0	1267741573.0	0	-	-	I19	I19
1	188,6,	7,	6680002.0	6680002.0	0	-	-	I18	I18
1	1,1,	3,	2505152481.0	2505152481.0	0	-	-	I181	I181
1	2,1,	2,	3701894416.0	3701894416.0	0	-	-	I183	I183
1	194,2,	5,	1528326.0	1528326.0	0	-	-	I180	I180
1	51,112,	13,	1246923757.0	1246923757.0	0	-	-	I17	I17
1	6,7,	163,	13774150420.0	13774150420.0	0	-	-	I29	I29
1	24,1,	176,	21586229908.0	21586229908.0	0	-	-	I16	I16
1	7,3,	1,	11090545949.0	11090545949.0	0	-	-	115	115
1		10,	1270296130.0	1270296130.0	0	-	-	I170	I170
1	183,7,	11,	21088966.0	21088966.0	0	-	-	I169	I169
1		1,	1291203082.0	1291203082.0	0	-	-	99	99
1		1,	1291196529.0	1291196529.0	0	-	-	29	29
1	1,1,	1,	2507564512.0	2507564512.0	0	-	-	55	55
