round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		1,	954904255.0	954904255.0	0	-	-	14	14
1		1,	955256107.0	955256107.0	0	-	-	186	186
1	1,1,	1,	2050091974.0	2050091974.0	0	-	-	124	124
1		2,	1044508548.0	1044508548.0	0	-	-	I63	I63
1	197,1,	3,	158590.0	158590.0	0	-	-	I62	I62
1	1,7,	6,	7481159908.0	7481159908.0	0	-	-	I88	I88
1	5,1,	8,	5807769264.0	5807769264.0	0	-	-	I93	I93
1	185,2,	14,	53250120.0	53250120.0	0	-	-	I87	I87
1		1,	983320446.0	983320446.0	0	-	-	163	163
1		1,	983320446.0	983320446.0	0	-	-	11	11
1		1,	1044541142.0	1044546686.0	2	-	-	144	I64
1		1,	1044534917.0	1044540461.0	3	-	-	127	104
1	4,2,	2,	5666811196.0	5666811196.0	0	-	-	I69	I69
1	1,1,	6,	2036611691.0	2036611691.0	0	-	-	I70	I70
1	192,1,	8,	9522063.0	9522063.0	0	-	-	I68	I68
1		1,	973004333.0	973004333.0	0	-	-	99	99
1		1,	972987846.0	972987846.0	0	-	-	169	169
1	1,3,	2,	3789864204.0	3789864204.0	0	-	-	I112	I112
1	1,1,	4,	1971418839.0	1971418839.0	0	-	-	I113	I113
1	193,2,	6,	2852505.0	2852505.0	0	-	-	I111	I111
1	1,1,	1,	2038676260.0	2038676260.0	0	-	-	133	133
1		2,	1038964617.0	1038964617.0	0	-	-	I53	I53
1	197,1,	3,	185130.0	185130.0	0	-	-	I52	I52
1	1,3,	5,	3614985850.0	3614985850.0	0	-	-	I14	I14
1	2,3,	4,	4434373109.0	4434373109.0	0	-	-	I18	I18
1	165,27,	9,	14770560.0	14770560.0	0	-	-	I13	I13
1		1,	1061798287.0	1061798287.0	0	-	-	112	112
1		1,	1061845463.0	1061845463.0	0	-	-	176	176
1		1,	955700978.0	955713056.0	2	-	-	189	I24
1		1,	955702158.0	955714236.0	3	-	-	53	165
1	13,8,	6,	13965741359.0	13965741359.0	0	-	-	I22	I22
1	2,4,	21,	5163697874.0	5163697874.0	0	-	-	I27	I27
1	165,9,	27,	405394027.0	405394027.0	0	-	-	I21	I21
1		3,	894906360.0	894906360.0	0	-	-	I198	I198
1	1,2,	1,	2568650288.0	2568650288.0	0	-	-	55	55
1	2,195,	4,	599660.0	599660.0	0	-	-	I197	I197
1	38,11,	59,	18576034955.0	18576034955.0	0	-	-	I49	I49
1	42,17,	49,	17636114303.0	17636114303.0	0	-	-	I107	I107
1	53,40,	108,	16461404981.0	16461404981.0	0	-	-	I48	I48
1		4,	993047735.0	993047735.0	0	-	-	I32	I32
1	3,1,	1,	3740353462.0	3740353462.0	0	-	-	125	125
1	195,1,	5,	1293793.0	1293793.0	0	-	-	I31	I31
1	1,4,	1,	4841348933.0	4841348933.0	0	-	-	36	36
1		5,	1044582862.0	1044582862.0	0	-	-	I57	I57
1	191,4,	6,	2835891.0	2835891.0	0	-	-	I56	I56
1	2,3,	1,	4754742098.0	4754742098.0	0	-	-	154	154
