cldae taxa	clade sizde	label	runtime	nodal dist
5808,2461,3395,3947,2986,8288,3603,5894,4333,2884,5327,4805,4404,4885,3098,7275,8110,5608,4386,3796,7083,2976,7279,2726,9793,5364,6061,4719,8627,3363,8267,7500	32	-	4439.953859329224	0
6802,8834,9145,8686,6816,3681,9867,7990,4307,4088,8772,8698,5910,6283,3953,4547,4261,9276,9295,2434,5054,4419,3301,5662,4688,5057,3264,9024,2944,9609,7370,8015,5682,5578,8753,8482,6294,6496,9293,6453,9239,8281,3848,3175	44	-	6128.012447595596	0
2501,2128,7527,3959,2425,4388,6616,7054,4050,3759,7524,7520,4854,5925,5243,6171,9424,7776,3842,5279,8586,3436,3539,6595,8099,7224,5498,7179,8599,5557,3905,9944,5647,6473,7578,5520,6193,5480,3587,7452,8155,3914,8093,2364,7757,6069,4161,2155,7565,2820,8003,8745,3173,5457,9863,5825,6738,2776,2597,7678,7320,6737,4787,6286,7142	65	-	9008.09369802475	0
4137,5667,5413,3321,5603,9190,7325,3709,6590,5643,7788,6722,4204,5177,2843,8848,5917,9107,5210,2177,2528,5596,4607,8497,8017,4580,9459,5230,4989,8377,5468,5470,7564,2308,6890,2178,2669,7903,2225,4541,2855,4621,7487,6831,8896	45	-	6252.750700950623	0
8935,3559,3990,8059,7584,6684,4658,7549,6297,3534,5232,9482,8381,4965,9162,9465,6507,8610,9170,3690,9898,5426,9017,2108,2408,8626,8707,5775,5416,7379,8358,8858,9129,8094,9814,2485,7251,5892,6413	39	-	5413.624268531799	0
89,1100,841,855,721,238,1817,819,789,723,1324,1069,462,1174,1477,579,409,1874,1879,686,559,596,373,1137,383,1566,52,856,2029,175,599,2027,1691,517,1096,1203,1855,1196,282,337,833,1187,1307,41,1613,783,186,342,1035,1332,273,1819,1476,1228,714,1730,1968,921,727,1474,1978,639,1519	63	-	8778.350615024567	0
3118,5314,6303,8660,2691,4708,2382,4640,8875,5289,7102,2137,8630,4671,7830,6480,9444,8605,2480,9481,9147,4315,6160,4007,5996,8676,7627,4732,4223,7547,8635,8004,3481,8557,6470,9032,2965,8930,5768,6621,6095	41	-	5751.942596197128	0
7823,8755,4682,9678,5014,8836,6545,8257,8382,8960,7445,4943,2496,4828,6879,9416,4362,2213,6742,4316,8614,7229,4979,6520,6482,7137,4997,3007,3082,8112,4592,9081,5929	33	-	4589.173702716827	0
6102,8904,8817,7304,8029,9590,7842,8231,8760,4788,3809,7065,5249,7933,2656,8566,7061,8900,3977,7367,9834,9928,5691,8152,4694,6373,9318,2353,6162,8195,9804,8877,2918,4010,9776,5598,9488,8171,6540,2886,5320,5568,5220,9274,7363,3521,2397,4754,5580,5759,4031,4213,4102,9027,4165,6108,3691,5740	58	-	8042.606944799423	0
6751,3885,3124,3754,4461,2484,4208,2426,2239,6378,7496,9563,9550,3894,8517,3574,2529,6860,5245,8700,8706,3356,7098,3450,9380,6988,8615,9324,5677,2312,5750,9551,3907,2622,7319,5962,4776,4482,3065,7294,2789,9945,3968,8624,3731,5012,4440,9712,6501,9140,4784,5749,4550,4338,2677,3151,7601,5475,7248,2469,5116,4546,3997	63	-	8805.247828483582	0
9212,4511,7854,8316,2187,3628,9328,2900,5556,7475,6837,5838,4366,8709,9911,6385,2671,2131,5971,9390,5029,2933,2413,2445,3123,4230,8107,7752,5794,2184	30	-	4165.478275537491	0
6342,3390,5452,3831,4937,3666,2169,8301,7659,8897,3358,5906,7994,8463,3015,5372,5607,5576,7138,4062,8259,5664,9523,8702,5532,8926,6145,9119,6925,3277,4179,4376,2338,7890,3287,5250,8364,3671,8595,9128,8978,6327,5052,3315,3049,5049,6635,2217,9896,6778,6166,3775,3743	53	-	7356.046803951263	3
8484,2821,6946,9429,7632,9853,6349,6387,3313,8637,7318,8111,6643,3285,2144,9627,5593,4123,6921,4298,8376,9577,3891,8764,8621,2993,8928,2396,9172,3911,8526,7090,7517,6334,7976,2351,8069,3917,9682	39	-	5425.412130355835	0
8481,6476,9559,2906,2818,4638,9040,8959,5240,6658,4198,5433,7417,3976,4458,4257,2198,3272,9365,9773,8328,6437,9428,2251,4514,4293,9297,8629,2584,6851,4136,2361,4503,2344,8677,6980,2333,7415,7523	39	-	5402.600974321365	0
5290,9659,2626,3349,7457,7451,3774,9296,9756,8416,6487,9100,2518,7617,4367,7782,8796,7032,3633,4758,3369,3993,6085,4991,5773,7368,6716,3001,3804,8265,6105,6380,9549,5055,9986,7665,6712,7086,3038,9005,2372,7481,9782,4740,4873,6081,5948,9746,3714,9151,3113,2281,7759,5548,8907,8864,3471,9419,8076,3776,7378,6642,6646,2872,6591,8395	66	-	9212.258867263794	0
4086,6031,4484,5291,6176,9109,4569,7136,7478,6330,6888,7207,4641,4839,4151,8825,9059,6153,8141,3209,3200,8538,5326,6434,8749,3362,9269,8346,6835,6289,8823,3488,6609,4812,7298,4128	36	-	5020.1068816185	0
8818,2067,3645,8045,7171,7798,6605,7984,8020,3361,6982,5088,6579,5153,7928,9568,3693,7753,7534,3890,7978,4858,8708,4553,9189,3405,5911,2266,5361,8672,6555,3431,2791,3676,3196,5887,5018,2075,6627,2652,9813	41	-	5698.429475307465	0
1602,657,1375,2059,168,1720,1310,478,277,1616,103,1971,507,1664,979,624,1887,1287,444,1943,1512,818,14,163,142,263,603,1277,1597,2036,1614,1103,1352,889,888,2020,1760,822,100,1661,837,1328,703,1193,1051,1847,766,44,629,375,862,537,1991,131,269,826,1683,800	58	-	8059.463490009308	0
6292,2706,4436,6274,6512,7502,2328,3070,6316,4450,3085,5764,8248,4674,6856,5358,3290,5235,5789,9608,3229,8215,2296,2510,5406,2664,4769,7644,4414,2102,5259,8611,3449,3192,6091,4956,6887,3750,2098,2678,6995,3269,3171,3677,3337,5223,3114,8683,3447,7645,7920,9455,6138,9051,7945,2194,2481,2751,2761,9479	60	-	8332.327409982681	0
2371,2745,9247,4215,6587,8973,3685,7468,9998,9490,5727,2879,8331,2732,4172,7254,5803,9142,5407,6675,3384,5702,5103,2942,6407,6951,8512,8722,6549,2324,5885,3884	32	-	4445.25550031662	0
5137,4032,5135,9990,4318,7679,5248,8138,9216,3421,7353,5991,3542,4305,2138,9000,7612,7995,4286,9136,7097,5148,4783,7441,5733,8920,7193,4892,7912,8779,5597,4790,3052,3798,4927,7963,9504,4745,2099,9539,3933,5097,5404,5143,8642,8589,6928,6363,2780,8116,5716,3385,5161,2792,7317	55	-	7642.37854218483	0
5236,7634,8319,5201,4971,5649,8450,4822,8545,4295,2389,2875,4772,8562,7060,9291,2582,4826,7745,8405,8232,7265,5445,9812,7699,2815,6551,5106,2740,8655,4432,6966,2594,7040,3068	35	-	4867.356189727783	0
7331,8439,9268,6390,3591,6691,6082,8363,7239,6902,6825,3949,7398,2825,7010,7537,5713,7535,4047,7925,3131,9920,9244,8199,7997,9432,5770,8214,4143,4001,2470,8936	32	-	4432.284474611282	0
9003,5817,3406,2376,6907,9977,6184,5945,4026,7058,6433,7467,8079,7643,9021,4881,3230,9441,4865,7700,5188,6971,7909,8018,2107,7220,7103,7560,3280,3247,6051,5844,2370,6284,7949,3341,6048,7151,6234,9612,5168,4888,8726,4389,7416,7511,8272,5489,8657	49	-	6542.962898015976	0
6268,4895,6569,8899,6759,2898,8268,8618,9302,7768,3115,4070,5312,9134,5734,5308,4259,7755,2498,8187,3437,9330,4013,8717,2185,3860,3415,5460,6282,3670	30	-	4012.1064178943634	2
8533,6808,6239,6845,2339,3821,8182,5221,5805,6718,7498,3494,3988,6326,4034,8728,8844,2367,8411,9602,5693,8520,4871,3350,8850,5087,7045,3257,4245,5043	30	-	3879.8359344005585	0
