1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	2
33	3
34	1
35	2
36	1
37	3
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	2
48	1
49	1
50	2
51	2
52	2
53	2
54	1
55	1
56	1
57	1
58	1
59	2
60	4
61	6
62	1
63	1
64	2
65	5
66	1
67	1
68	1
69	6
70	2
71	2
72	8
73	6
74	5
75	12
76	4
77	4
78	1
79	1
80	2
81	3
82	7
83	9
84	1
85	1
86	4
87	8
88	2
89	2
90	4
91	2
92	1
93	2
94	11
95	5
96	3
97	1
98	9
99	3
100	6
101	5
102	5
103	4
104	1
105	13
106	5
107	6
108	1
109	4
110	7
111	18
112	15
113	2
114	2
115	2
116	5
117	2
118	3
119	3
120	11
121	3
122	1
123	1
124	18
125	4
126	10
127	13
128	1
129	10
130	5
131	7
132	5
133	2
134	1
135	9
136	7
137	9
138	4
139	5
140	1
141	3
142	35
143	122
144	9
145	20
146	47
147	26
148	220
149	277
150	540
