round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	2,1,	1,	3273586783.0	3273586783.0	0	-	-	132	132
1		3,	1130252079.0	1130252079.0	0	-	-	I132	I132
1	196,1,	4,	692256.0	692256.0	0	-	-	I131	I131
1	1,1,	3,	2258106802.0	2258106802.0	0	-	-	I40	I40
1	2,1,	2,	3329173538.0	3329173538.0	0	-	-	I42	I42
1	195,1,	5,	1565243.0	1565243.0	0	-	-	I39	I39
1		1,	1111657093.0	1111657093.0	0	-	-	52	52
1		1,	1111657093.0	1111657093.0	0	-	-	122	122
1	1,1,	1,	2213137801.0	2213137801.0	0	-	-	90	90
1		2,	1125739570.0	1125739570.0	0	-	-	I190	I190
1	194,4,	3,	163145.0	163145.0	0	-	-	I189	I189
1		1,	1096183039.0	1096183039.0	0	-	-	186	186
1		1,	1095973179.0	1095973179.0	0	-	-	112	112
1	1,1,	1,	2221335841.0	2221335841.0	0	-	-	124	124
1		2,	1130301533.0	1130301533.0	0	-	-	I133	I133
1	197,1,	3,	153251.0	153251.0	0	-	-	I132	I132
1	3,12,	6,	13710451200.0	13710451200.0	0	-	-	I106	I106
1	1,5,	15,	6384924051.0	6384924051.0	0	-	-	I111	I111
1	161,19,	21,	205543824.0	205543824.0	0	-	-	I105	I105
1	15,6,	19,	17257847585.0	17257847585.0	0	-	-	I87	I87
1	14,5,	21,	16200581205.0	16200581205.0	0	-	-	I105	I105
1	157,4,	40,	1363877783.0	1363877783.0	0	-	-	I86	I86
1		1,	1126575950.0	1126575950.0	0	-	-	91	91
1		1,	1126532721.0	1126532721.0	0	-	-	139	139
1	1,3,	1,	4321652247.0	4321652247.0	0	-	-	64	64
1		4,	1137706464.0	1137706464.0	0	-	-	I149	I149
1	190,6,	5,	1282428.0	1282428.0	0	-	-	I148	I148
1	1,1,	2,	2218361351.0	2218361351.0	0	-	-	I19	I19
1	1,1,	2,	2218527946.0	2218527946.0	0	-	-	I20	I20
1	196,1,	4,	469231.0	469231.0	0	-	-	I18	I18
1	1,1,	1,	2283835004.0	2283835004.0	0	-	-	151	151
1		2,	1159710998.0	1159710998.0	0	-	-	I124	I124
1	186,12,	3,	190693.0	190693.0	0	-	-	I123	I123
1		2,	1127986752.0	1127986752.0	0	-	-	I57	I57
1	1,1,	1,	2216988278.0	2216988278.0	0	-	-	84	84
1	197,1,	3,	149285.0	149285.0	0	-	-	I56	I56
1	2,1,	12,	3371154377.0	3371154377.0	0	-	-	I112	I112
1	10,2,	3,	11571930134.0	11571930134.0	0	-	-	I123	I123
1	180,6,	15,	67486385.0	67486385.0	0	-	-	I111	I111
1	1,1,	1,	2237180254.0	2237180254.0	0	-	-	192	192
1		2,	1137957452.0	1137957452.0	0	-	-	I147	I147
1	196,2,	3,	80806.0	80806.0	0	-	-	I146	I146
1	7,3,	10,	9813747902.0	9813747902.0	0	-	-	I25	I25
1	8,2,	10,	9815462389.0	9815462389.0	0	-	-	I34	I34
1	180,1,	20,	177186149.0	177186149.0	0	-	-	I24	I24
1		1,	1127782902.0	1127782902.0	0	-	-	199	199
1		1,	1127765406.0	1127765406.0	0	-	-	161	161
1	18,6,	10,	18349103870.0	18349103870.0	0	-	-	I51	I51
1	2,8,	24,	9628928927.0	9628928927.0	0	-	-	I60	I60
1	161,6,	34,	780199468.0	780199468.0	0	-	-	I50	I50
1		1,	1128770596.0	1128770596.0	0	-	-	10	10
1		1,	1128751741.0	1128751741.0	0	-	-	28	28
