1	2
2	2
3	2
4	2
5	1
6	3
7	3
8	1
9	3
10	1
11	3
12	2
13	1
14	1
15	2
16	6
17	5
18	2
19	1
20	2
21	3
22	4
23	3
24	1
25	2
26	1
27	1
28	3
29	3
30	3
31	1
32	1
33	1
34	1
35	4
36	1
37	3
38	1
39	4
40	3
41	2
42	3
43	1
44	1
45	1
46	2
47	1
48	1
49	4
50	1
51	1
52	2
53	7
54	3
55	1
56	1
57	1
58	2
59	2
60	2
61	2
62	1
63	1
64	3
65	4
66	3
67	1
68	1
69	2
70	10
71	6
72	3
73	12
74	1
75	1
76	7
77	3
78	4
79	2
80	8
81	1
82	11
83	2
84	5
85	3
86	5
87	2
88	2
89	1
90	5
91	3
92	4
93	1
94	1
95	16
96	15
97	7
98	13
99	24
100	16
101	6
102	12
103	31
104	22
105	13
106	14
107	16
108	16
109	6
110	3
111	8
112	8
113	9
114	2
115	1
116	13
117	12
118	12
119	4
120	15
121	10
122	1
123	11
124	21
125	6
126	5
127	6
128	43
129	7
130	33
131	30
132	88
133	28
134	2
135	20
136	21
137	13
138	120
139	36
140	32
141	99
142	226
143	22
144	260
145	533
