round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		2,	666346229.0	666346229.0	0	-	-	I53	I53
1	1,1,	1,	1299416842.0	1299416842.0	0	-	-	101	101
1	195,3,	3,	115295.0	115295.0	0	-	-	I52	I52
1		1,	638480544.0	638480544.0	0	-	-	37	37
1		1,	638128002.0	638128002.0	0	-	-	120	120
1	3,6,	9,	4786833793.0	4786833793.0	0	-	-	I59	I59
1	2,7,	9,	4788937960.0	4788937960.0	0	-	-	I67	I67
1	133,50,	18,	94778911.0	94778911.0	0	-	-	I58	I58
1	38,15,	87,	13036669843.0	13055251873.0	1	-	-	I55	I56
1	18,69,	53,	9763925065.0	9763925065.0	0	-	-	I141	I141
1	19,42,	140,	12503009624.0	12521591654.0	2	-	-	I54	I124
1	1,1,	1,	1236925660.0	1236925660.0	0	-	-	88	88
1		2,	634423996.0	634423996.0	0	-	-	I99	I99
1	196,2,	3,	141443.0	141443.0	0	-	-	I98	I98
1		1,	666990482.0	666990482.0	0	-	-	146	146
1		1,	667089914.0	667089914.0	0	-	-	164	164
1	6,4,	7,	5332692235.0	5332692235.0	0	-	-	I126	I126
1	4,3,	10,	4006695157.0	4006695157.0	0	-	-	I132	I132
1	183,1,	17,	74456231.0	74456231.0	0	-	-	I125	I125
1		3,	657115568.0	657115568.0	0	-	-	I35	I35
1	2,1,	1,	1859792325.0	1859792325.0	0	-	-	193	193
1	196,1,	4,	385501.0	385501.0	0	-	-	I34	I34
1		2,	653217058.0	653217058.0	0	-	-	I170	I170
1	1,1,	1,	1273939221.0	1273939221.0	0	-	-	73	73
1	197,1,	3,	132453.0	132453.0	0	-	-	I169	I169
1		1,	644004365.0	644004365.0	0	-	-	80	80
1		1,	641576378.0	641576378.0	0	-	-	62	62
1	9,2,	2,	5881993592.0	5881993592.0	0	-	-	I83	I83
1	1,1,	11,	1274874159.0	1274874159.0	0	-	-	I84	I84
1	182,6,	13,	34290385.0	34290385.0	0	-	-	I82	I82
1	1,1,	4,	1311075633.0	1311075633.0	0	-	-	I137	I137
1	3,1,	2,	2493463479.0	2493463479.0	0	-	-	I140	I140
1	191,4,	6,	1923873.0	1923873.0	0	-	-	I136	I136
1		10,	644119696.0	644148640.0	3	-	-	I45	I42
1	9,1,	1,	5388830812.0	5388859756.0	2	-	-	51	I41
1	187,3,	11,	18974797.0	18974797.0	0	-	-	I44	I44
1		1,	653743507.0	653743507.0	0	-	-	103	103
1		1,	654537682.0	654537682.0	0	-	-	65	65
1	1,6,	5,	3946748342.0	3946748342.0	0	-	-	I109	I109
1	3,2,	7,	2919057375.0	2919057375.0	0	-	-	I113	I113
1	186,3,	12,	24316543.0	24316543.0	0	-	-	I108	I108
1		1,	641496149.0	641496149.0	0	-	-	66	66
1		1,	642528222.0	642528222.0	0	-	-	69	69
1	7,2,	2,	5087206394.0	5087206394.0	0	-	-	I85	I85
1	1,1,	9,	1346291363.0	1346291363.0	0	-	-	I86	I86
1	188,2,	11,	16552068.0	16552068.0	0	-	-	I84	I84
1	53,87,	42,	2727091749.0	2771147343.0	1	-	-	I13	I30
1	25,17,	140,	12606048084.0	12606048084.0	0	-	-	I54	I54
1	18,1,	182,	8384670928.0	8428726522.0	2	-	-	I12	I14
1		3,	644976179.0	644976179.0	0	-	-	I62	I62
1	2,1,	1,	1833828344.0	1833828344.0	0	-	-	150	150
1	194,3,	4,	404233.0	404233.0	0	-	-	I61	I61
1		1,	642165749.0	642165749.0	0	-	-	115	115
1		1,	640674666.0	640674666.0	0	-	-	40	40
1	1,1,	2,	1293776979.0	1293776979.0	0	-	-	I198	I198
1	1,1,	2,	1292023206.0	1292023206.0	0	-	-	I199	I199
1	194,3,	4,	480551.0	480551.0	0	-	-	I197	I197
1		1,	648377465.0	648377465.0	0	-	-	127	127
1		1,	649454003.0	649454003.0	0	-	-	132	132
1		1,	641860716.0	641860716.0	0	-	-	157	157
1		1,	644600705.0	644600705.0	0	-	-	139	139
1	11,2,	6,	6685264940.0	6685264940.0	0	-	-	I77	I77
1	4,2,	13,	3534691015.0	3534691015.0	0	-	-	I82	I82
1	151,31,	19,	120857949.0	120857949.0	0	-	-	I76	I76
1	196,1,	2,	436934.0	436934.0	0	-	-	I3	I3
1	1,1,	197,	1300741776.0	1300741776.0	0	-	-	I4	I4
1	1,1,	199,	1299912345.0	1299912345.0	0	-	-	I2	I2
1		1,	645729972.0	645729972.0	0	-	-	129	129
1		1,	647037879.0	647037879.0	0	-	-	45	45
1		2,	653280128.0	653280128.0	0	-	-	I167	I167
1	1,1,	1,	1274328475.0	1274328475.0	0	-	-	30	30
1	194,4,	3,	111722.0	111722.0	0	-	-	I166	I166
1	1,1,	2,	1253009223.0	1253009223.0	0	-	-	I154	I154
1	1,1,	2,	1251260766.0	1251280665.0	1	-	-	I155	192
1	193,4,	4,	448518.0	468417.0	2	-	-	I153	60
