1	1
2	3
3	2
4	1
5	4
6	2
7	1
8	7
9	7
10	2
11	6
12	1
13	2
14	3
15	5
16	3
17	1
18	1
19	3
20	7
21	6
22	1
23	1
24	1
25	1
26	1
27	4
28	4
29	5
30	4
31	1
32	8
33	1
34	5
35	1
36	20
37	3
38	3
39	12
40	2
41	4
42	1
43	6
44	7
45	3
46	3
47	2
48	12
49	14
50	3
51	18
52	8
53	4
54	2
55	16
56	15
57	11
58	6
59	15
60	20
61	2
62	10
63	11
64	4
65	2
66	14
67	24
68	11
69	33
70	18
71	47
72	1
73	2
74	15
75	36
76	10
77	20
78	12
79	17
80	25
81	34
82	19
83	21
84	91
85	17
86	47
87	34
88	31
89	4
90	40
91	59
92	2
93	39
94	64
95	537
