1	2
2	1
3	2
4	1
5	5
6	2
7	1
8	1
9	1
10	1
11	1
12	1
13	3
14	1
15	2
16	3
17	1
18	5
19	2
20	2
21	5
22	1
23	1
24	1
25	2
26	4
27	2
28	5
29	2
30	5
31	7
32	1
33	1
34	1
35	1
36	2
37	1
38	2
39	3
40	1
41	2
42	4
43	1
44	2
45	1
46	3
47	5
48	4
49	6
50	6
51	2
52	17
53	4
54	1
55	5
56	3
57	2
58	1
59	12
60	7
61	1
62	3
63	2
64	1
65	1
66	1
67	4
68	1
69	2
70	4
71	11
72	9
73	6
74	9
75	1
76	2
77	1
78	2
79	1
80	2
81	16
82	3
83	2
84	8
85	8
86	6
87	10
88	6
89	32
90	29
91	3
92	1
93	1
94	13
95	1
96	4
97	3
98	2
99	6
100	22
101	12
102	8
103	1
104	1
105	4
106	4
107	2
108	4
109	11
110	9
111	6
112	18
113	6
114	7
115	7
116	6
117	3
118	4
119	10
120	9
121	3
122	3
123	4
124	16
125	1
126	14
127	1
128	11
129	18
130	15
131	3
132	29
133	11
134	3
135	1
136	1
137	6
138	15
139	19
140	21
141	6
142	3
143	35
144	6
145	73
146	33
147	33
148	20
149	69
150	1
151	10
152	30
153	33
154	37
155	28
156	104
157	75
158	16
159	8
160	4
161	2
162	39
163	331
164	89
165	537
