1	4
2	2
3	5
4	1
5	6
6	5
7	5
8	2
9	2
10	3
11	1
12	1
13	4
14	1
15	2
16	1
17	3
18	6
19	6
20	1
21	2
22	1
23	1
24	3
25	2
26	4
27	10
28	4
29	1
30	9
31	1
32	6
33	1
34	1
35	1
36	1
37	1
38	1
39	3
40	3
41	3
42	8
43	1
44	3
45	2
46	1
47	6
48	1
49	3
50	6
51	2
52	1
53	3
54	2
55	3
56	4
57	3
58	7
59	1
60	1
61	2
62	1
63	3
64	1
65	3
66	2
67	7
68	15
69	1
70	8
71	13
72	6
73	14
74	1
75	1
76	16
77	8
78	13
79	8
80	1
81	13
82	38
83	7
84	4
85	4
86	2
87	12
88	12
89	11
90	12
91	7
92	8
93	30
94	132
95	38
96	45
97	1
98	94
99	16
100	2
101	230
102	82
103	8
104	11
105	534
