1	1
2	5
3	2
4	2
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	3
76	1
77	2
78	2
79	2
80	1
81	1
82	2
83	1
84	2
85	2
86	1
87	1
88	1
89	1
90	1
91	2
92	1
93	1
94	2
95	3
96	1
97	10
98	3
99	1
100	1
101	1
102	1
103	2
104	5
105	1
106	3
107	1
108	3
109	1
110	2
111	5
112	5
113	4
114	8
115	1
116	9
117	1
118	1
119	13
120	1
121	4
122	2
123	4
124	2
125	4
126	2
127	1
128	1
129	1
130	3
131	4
132	1
133	1
134	2
135	7
136	5
137	3
138	5
139	1
140	1
141	6
142	3
143	1
144	9
145	2
146	3
147	18
148	1
149	3
150	3
151	1
152	3
153	2
154	2
155	1
156	6
157	1
158	8
159	1
160	5
161	8
162	6
163	3
164	5
165	1
166	7
167	5
168	5
169	4
170	4
171	1
172	2
173	3
174	2
175	1
176	1
177	1
178	1
179	5
180	1
181	2
182	6
183	5
184	4
185	2
186	3
187	1
188	5
189	1
190	1
191	3
192	7
193	2
194	5
195	4
196	9
197	9
198	6
199	2
200	1
201	7
202	25
203	6
204	14
205	6
206	4
207	14
208	4
209	3
210	11
211	5
212	3
213	5
214	13
215	3
216	1
217	2
218	24
219	10
220	10
221	3
222	4
223	9
224	5
225	12
226	6
227	19
228	2
229	26
230	7
231	1
232	26
233	92
234	1
235	40
236	2
237	31
238	2
239	2
240	46
241	1
242	19
243	122
244	196
245	88
246	528
