1	1
2	1
3	3
4	1
5	4
6	5
7	5
8	1
9	1
10	2
11	3
12	2
13	7
14	11
15	3
16	1
17	4
18	2
19	3
20	3
21	1
22	3
23	1
24	6
25	3
26	1
27	5
28	1
29	1
30	2
31	1
32	1
33	1
34	1
35	3
36	2
37	1
38	3
39	5
40	4
41	3
42	5
43	1
44	1
45	1
46	1
47	1
48	4
49	1
50	2
51	12
52	9
53	2
54	1
55	16
56	11
57	1
58	4
59	4
60	3
61	1
62	4
63	24
64	7
65	5
66	1
67	1
68	6
69	1
70	2
71	4
72	16
73	6
74	7
75	3
76	9
77	12
78	12
79	11
80	3
81	12
82	22
83	3
84	2
85	6
86	4
87	1
88	17
89	17
90	25
91	22
92	9
93	36
94	16
95	15
96	20
97	4
98	68
99	38
100	60
101	18
102	34
103	2
104	30
105	1
106	1
107	5
108	73
109	21
110	35
111	64
112	42
113	199
114	112
115	36
116	159
117	511
118	536
