cldae taxa	clade sizde	label	runtime	nodal dist
8215	1	8215	1.8808684349060059	0
5155,6982	2	I31	3.7256007194519043	0
4725	1	4725	1.8668715953826904	0
3643,6531,9041,8957,6942,9998,6678,4132,4033,7389,4236,7204,3525,8215,9549,8466,9683,8452,9130,6425,6674	21	I45	36.09427833557129	0
9006,7611,7251	3	I69	5.613521099090576	0
3746,6065	2	I87	3.7571895122528076	4
4880,7406	2	I84	3.7753589153289795	0
2338	1	2338	1.8841753005981445	3
4880,7406,7187,6496,9724,3898	6	I80	11.11482858657837	0
3196,979,3084,231,2174,2704,1978,927,741,17	10	I169	18.24416995048523	0
3643,6531	2	I64	3.7562975883483887	0
5440	1	5440	1.8956069946289062	0
927	1	927	1.8835980892181396	0
6017	1	6017	1.8866007328033447	0
8298	1	8298	1.8770596981048584	0
497	1	497	1.8846116065979004	0
9100	1	9100	1.8780312538146973	1
3247,9285,4899,9947,9401,4923,5958	7	I73	12.874491214752197	0
1931	1	1931	1.8965625762939453	0
1931,10,1018,1920	4	I187	7.442323446273804	0
3196,979,3084,231,2174,2704,1978,927,741,17,1619	11	I168	19.93770956993103	0
5089	1	5089	1.878779411315918	0
6230,6898,4429,5865,5089	5	I131	9.313031673431396	0
9947	1	9947	1.887885570526123	0
6367,9597,5138,3992,7400	5	I22	9.288583278656006	0
6930	1	6930	1.891002893447876	0
1682	1	1682	1.8751814365386963	0
3525	1	3525	1.8950004577636719	0
231,2174,2704,1978	4	I173	7.466250658035278	0
9401	1	9401	1.8850650787353516	0
4033,7389,4236,7204,3525,8215,9549,8466,9683,8452	10	I50	18.192900896072388	3
6230,6898,4429,5865,5089,8298,7997	7	I129	12.909486532211304	0
3479	1	3479	1.8760533332824707	0
5958	1	5958	1.8861098289489746	0
1682,461,1828,111,2193,1435,1495,1261,1838,2402,3158,2895,690,2280,2800,2368,644,3204,2338,1721,1535,2946,2763,216,285	25	I142	42.57768702507019	0
7406	1	7406	1.8773603439331055	0
9037	1	9037	1.8865458965301514	0
4899	1	4899	1.8800404071807861	0
1495	1	1495	1.8842270374298096	0
6488	1	6488	1.8767285346984863	0
9400	1	9400	1.8900494575500488	0
7204,3525,8215,9549	4	I54	7.4612226486206055	0
4671,9239,6389,8902,9400,8863,4329,6933,9952,3936,4345,6592,7255,8142,6930,5154,3640,5850,4354,4762,5885,7029,5209,8793,7418,8039,7469,7249,9378,4501,4725,7082,5440,6368,6014,7230,4221,9359,3548,3770,3479,3746,6065	43	I85	68.04425764083862	0
6592,7255,8142,6930,5154,3640,5850	7	I112	12.918071508407593	0
6531	1	6531	1.8885741233825684	0
6903	1	6903	1.875340223312378	0
3084	1	3084	1.887080192565918	0
9285	1	9285	1.8770174980163574	0
8229	1	8229	1.8860130310058594	0
3548	1	3548	1.887129306793213	0
8793	1	8793	1.8764307498931885	0
8902,9400,8863,4329,6933,9952,3936,4345,6592,7255,8142,6930,5154,3640,5850,4354,4762,5885	18	I108	31.800055742263794	0
8420	1	8420	1.8813018798828125	0
7997	1	7997	1.8860459327697754	0
231	1	231	1.8904590606689453	0
8902,9400,8863,4329,6933,9952,3936,4345,6592,7255,8142,6930,5154,3640,5850,4354,4762,5885,7029,5209,8793,7418,8039	23	I103	39.69860315322876	4
8048,8866	2	I140	3.7475879192352295	0
8229,8411,5985,6803,5021	5	I12	9.278313159942627	0
2978	1	2978	1.8892719745635986	0
4671,9239,6389,8902,9400,8863,4329,6933,9952,3936,4345,6592,7255,8142,6930,5154,3640,5850,4354,4762,5885,7029,5209,8793,7418,8039	26	I102	44.34453463554382	0
9009	1	9009	1.8773972988128662	3
8466,9683	2	I53	3.753020763397217	0
1735,1344,514,2126,131,2894,365,2090,1761,2219,224,1931,10,1018,1920,1004,1864,2978,712,662,257,497,3196,979,3084,231,2174,2704,1978,927,741,17,1619,46	34	I166	55.385157108306885	0
6933,9952	2	I121	3.693452835083008	0
6014,7230	2	I95	3.6956992149353027	0
8229,8411	2	I15	3.67919921875	0
8902,9400,8863	3	I123	5.500257253646851	0
6592,7255,8142,6930,5154,3640,5850,4354	8	I111	14.423194169998169	2
8411	1	8411	1.8499822616577148	0
216	1	216	1.839428424835205	0
2704	1	2704	1.8538620471954346	0
6942,9998,6678,4132,4033,7389,4236,7204,3525,8215,9549,8466,9683,8452	14	I49	24.997392654418945	0
2402	1	2402	1.8983478546142578	0
6803	1	6803	1.889986276626587	0
10	1	10	1.9041264057159424	0
3698	1	3698	1.8860056400299072	0
4762	1	4762	1.8993370532989502	3
2763	1	2763	1.9091987609863281	0
3640	1	3640	1.8961825370788574	0
5209	1	5209	1.903069257736206	0
9111	1	9111	1.8909687995910645	0
1920	1	1920	1.8949480056762695	0
7204,3525	2	I56	3.787579298019409	0
7029,5209,8793,7418,8039	5	I104	9.348455905914307	0
6170,3228,4625,4015,6599,9962,6103,7558,4185,9111,8242,5155,6982,9037,8153,6903,3332,6367,9597,5138,3992,7400,9030,5114	24	I17	41.50432729721069	2
6592,7255,8142,6930,5154,3640,5850,4354,4762	9	I110	16.577325105667114	0
741	1	741	1.9006421566009521	0
1735,1344,514,2126,131,2894,365,2090,1761,2219,224,1931,10,1018,1920,1004,1864,2978,712,662,257,497,3196,979,3084,231,2174,2704,1978,927,741,17,1619,46,1682,461,1828,111,2193,1435,1495,1261,1838,2402,3158,2895,690,2280,2800,2368,644,3204,2338,1721,1535,2946,2763,216,285	59	I141	86.10365200042725	0
9239	1	9239	1.8997681140899658	0
4625,4015,6599	3	I37	5.661011695861816	0
9041	1	9041	1.891819715499878	0
4671,9239	2	I126	3.7809829711914062	3
9962	1	9962	1.9099740982055664	0
4625,4015,6599,9962,6103,7558,4185,9111,8242,5155,6982,9037	12	I28	21.83716058731079	0
3496	1	3496	1.9032294750213623	2
1018	1	1018	1.8954854011535645	0
3959	1	3959	1.8854191303253174	0
3196	1	3196	1.9000160694122314	0
7469,7249,9378,4501,4725,7082,5440,6368,6014,7230,4221,9359,3548,3770,3479	15	I88	26.98131561279297	0
8039	1	8039	1.900017499923706	0
4880,7406,7187,6496,9724	5	I81	9.350071430206299	0
