round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1	1,2,	8,	3187442477.0	3187442477.0	0	-	-	I40	I40
1	6,2,	3,	7793035107.0	7793035107.0	0	-	-	I47	I47
1	188,2,	11,	24260698.0	24260698.0	0	-	-	I39	I39
1		1,	935281495.0	935281495.0	0	-	-	112	112
1		1,	935241196.0	935241196.0	0	-	-	5	5
1	1,2,	3,	2791709287.0	2791709287.0	0	-	-	I84	I84
1	1,2,	3,	2791770750.0	2791770750.0	0	-	-	I86	I86
1	193,2,	6,	3374105.0	3374105.0	0	-	-	I83	I83
1	3,3,	2,	6056111471.0	6056111471.0	0	-	-	I41	I41
1	1,1,	6,	2163180891.0	2163180891.0	0	-	-	I42	I42
1	190,3,	8,	8369614.0	8369614.0	0	-	-	I40	I40
1	3,1,	3,	3888616612.0	3888616612.0	0	-	-	I136	I136
1	1,2,	4,	2970775593.0	2970775593.0	0	-	-	I138	I138
1	190,4,	7,	6301702.0	6301702.0	0	-	-	I135	I135
1		2,	1012627657.0	1012627657.0	0	-	-	I117	I117
1	1,1,	1,	1986055908.0	1986055908.0	0	-	-	185	185
1	196,2,	3,	177406.0	177406.0	0	-	-	I116	I116
1		3,	1017972890.0	1017972890.0	0	-	-	I146	I146
1	2,1,	1,	2936822896.0	2936822896.0	0	-	-	184	184
1	181,16,	4,	739144.0	739144.0	0	-	-	I145	I145
1	1,2,	1,	3209604470.0	3209604470.0	0	-	-	6	6
1		3,	1108630430.0	1108670423.0	1	-	-	I10	I11
1	196,1,	4,	404634.0	444627.0	2	-	-	I9	157
1	1,2,	1,	2978937999.0	2978937999.0	0	-	-	56	56
1		3,	1031502898.0	1031502898.0	0	-	-	I167	I167
1	196,1,	4,	673346.0	673346.0	0	-	-	I166	I166
1		1,	1028779962.0	1028779962.0	0	-	-	68	68
1		1,	1028779952.0	1028779952.0	0	-	-	38	38
1	4,1,	11,	4731293927.0	4731293927.0	0	-	-	I131	I131
1	7,4,	5,	9386066008.0	9386066008.0	0	-	-	I141	I141
1	181,4,	16,	80233375.0	80233375.0	0	-	-	I130	I130
1		145,	1070530338.0	1070530338.0	0	-	-	I51	I51
1	140,5,	1,	3075100972.0	3075100972.0	0	-	-	69	69
1	42,13,	146,	20416318200.0	20416318200.0	0	-	-	I50	I50
1		1,	1110379274.0	1110379274.0	0	-	-	26	26
1		1,	1110379793.0	1110379793.0	0	-	-	125	125
1	22,28,	23,	20621112249.0	20767305627.0	3	-	-	I98	I169
1	2,21,	50,	14656781923.0	14929369946.0	3	-	-	I120	I80
1	119,9,	73,	6385460461.0	6385460461.0	0	-	-	I97	I97
1	4,1,	4,	5148610821.0	5148610821.0	0	-	-	I30	I30
1	2,2,	5,	4191213694.0	4191213694.0	0	-	-	I33	I33
1	180,12,	9,	14672628.0	14672628.0	0	-	-	I29	I29
1		199,	1110028246.0	1110028246.0	0	-	-	I2	I2
1	0,1,	200,	1110082762.0	1110082762.0	0	-	-	I1	I1
1		2,	1029368866.0	1029368866.0	0	-	-	I137	I137
1	1,1,	1,	2019487789.0	2019487789.0	0	-	-	156	156
1	194,4,	3,	139392.0	139392.0	0	-	-	I136	I136
1		1,	1110295873.0	1110295873.0	0	-	-	120	120
1		1,	1110217685.0	1110217685.0	0	-	-	146	146
1	1,1,	8,	2031624742.0	2031624742.0	0	-	-	I182	I182
1	6,2,	2,	7249639560.0	7249639560.0	0	-	-	I189	I189
1	185,6,	10,	20536797.0	20536797.0	0	-	-	I181	I181
1	1,1,	1,	2018404774.0	2018404774.0	0	-	-	119	119
1		2,	1028773393.0	1028773393.0	0	-	-	I152	I152
1	197,1,	3,	96030.0	96030.0	0	-	-	I151	I151
1	1,1,	1,	1899446429.0	1899446429.0	0	-	-	54	54
1		2,	969268325.0	969268325.0	0	-	-	I95	I95
1	194,4,	3,	166122.0	166122.0	0	-	-	I94	I94
1	13,9,	28,	15271931872.0	15271931872.0	0	-	-	I121	I121
1	20,8,	22,	17660588341.0	17660588341.0	0	-	-	I148	I148
1	128,23,	50,	2239504458.0	2239504458.0	0	-	-	I120	I120
1		1,	1036963888.0	1036963888.0	0	-	-	94	94
1		1,	1036959391.0	1036959391.0	0	-	-	126	126
1	130,10,	5,	3955362352.0	3955362352.0	0	-	-	I52	I52
1	4,1,	140,	5058947655.0	5058947655.0	0	-	-	I56	I56
1	55,1,	145,	20260571556.0	20260571556.0	0	-	-	I51	I51
1		1,	1088954444.0	1088954444.0	0	-	-	11	11
1		1,	1088955818.0	1088955818.0	0	-	-	32	32
1	1,4,	3,	4680525308.0	4680525308.0	0	-	-	I109	I109
1	1,2,	5,	2920704753.0	2920704753.0	0	-	-	I111	I111
1	188,5,	8,	9792777.0	9792777.0	0	-	-	I108	I108
1		2,	1104231072.0	1104231072.0	0	-	-	I46	I46
1	1,1,	1,	2169142690.0	2169142690.0	0	-	-	42	42
1	195,3,	3,	134838.0	134838.0	0	-	-	I45	I45
1		3,	933592511.0	933592511.0	0	-	-	I175	I175
1	2,1,	1,	2685932415.0	2685932415.0	0	-	-	101	101
1	192,5,	4,	718646.0	718646.0	0	-	-	I174	I174
1	194,2,	1,	1192968.0	1192968.0	0	-	-	190	190
1		196,	1110040478.0	1110040478.0	0	-	-	I5	I5
1	3,1,	197,	4210954592.0	4210954592.0	0	-	-	I4	I4
1	2,3,	4,	4759355810.0	4759355810.0	0	-	-	I150	I150
1	3,1,	5,	3883960670.0	3883960670.0	0	-	-	I153	I153
1	179,13,	9,	13429056.0	13429056.0	0	-	-	I149	I149
1	1,1,	3,	2018531020.0	2018531020.0	0	-	-	I154	I154
1	1,2,	2,	2969648166.0	2969648166.0	0	-	-	I156	I156
1	192,4,	5,	1590327.0	1590327.0	0	-	-	I153	I153
1		1,	968793359.0	968793359.0	0	-	-	132	132
1		1,	968792784.0	968792784.0	0	-	-	173	173
1	1,3,	1,	3847329257.0	3847329257.0	0	-	-	37	37
1		4,	1012594515.0	1012594515.0	0	-	-	I142	I142
1	185,11,	5,	1649358.0	1649358.0	0	-	-	I141	I141
1		1,	1012705666.0	1012705666.0	0	-	-	14	14
1		1,	1012685006.0	1012685006.0	0	-	-	62	62
1	1,3,	2,	4192453060.0	4192453060.0	0	-	-	I196	I196
1	1,1,	4,	2167250758.0	2167250758.0	0	-	-	I197	I197
1	12,183,	6,	3378427.0	3378427.0	0	-	-	I195	I195
1		1,	1036983856.0	1036983856.0	0	-	-	21	21
1		1,	1036992836.0	1036992836.0	0	-	-	174	174
1	1,1,	1,	2098228179.0	2098228179.0	0	-	-	57	57
1		2,	1068707395.0	1068707395.0	0	-	-	I16	I16
1	177,21,	3,	92070.0	92070.0	0	-	-	I15	I15
1	1,1,	2,	1987041823.0	1987041823.0	0	-	-	I113	I113
1	1,1,	2,	1987266767.0	1987266767.0	0	-	-	I114	I114
1	196,1,	4,	621551.0	621551.0	0	-	-	I112	I112
1	3,1,	1,	4202635256.0	4202635256.0	0	-	-	116	116
1		4,	1107613456.0	1107613456.0	0	-	-	I9	I9
1	7,189,	5,	1458632.0	1458632.0	0	-	-	I8	I8
1		1,	968959111.0	968959111.0	0	-	-	187	187
1		1,	968971146.0	968971146.0	0	-	-	171	171
1	7,6,	9,	10642663045.0	10642663045.0	0	-	-	I149	I149
1	5,4,	13,	7901857814.0	7901857814.0	0	-	-	I157	I157
1	151,28,	22,	252410737.0	252410737.0	0	-	-	I148	I148
1	2,1,	4,	2791048318.0	2791048318.0	0	-	-	I91	I91
1	2,2,	3,	3646057464.0	3646057464.0	0	-	-	I94	I94
1	193,1,	7,	4880037.0	4880037.0	0	-	-	I90	I90
1		1,	961582272.0	961582272.0	0	-	-	67	67
1		1,	961579757.0	961579757.0	0	-	-	192	192
1		1,	961061042.0	961061042.0	0	-	-	97	97
1		1,	961186960.0	961186960.0	0	-	-	20	20
1	4,16,	8,	14427485391.0	14427485391.0	0	-	-	I122	I122
1	6,2,	20,	6957103543.0	6957103543.0	0	-	-	I129	I129
1	151,22,	28,	441260367.0	441260367.0	0	-	-	I121	I121
1		3,	1088882609.0	1088882609.0	0	-	-	I54	I54
1	1,2,	1,	3150261441.0	3150261441.0	0	-	-	24	24
1	196,1,	4,	501173.0	501173.0	0	-	-	I53	I53
1		1,	969485452.0	969485452.0	0	-	-	66	66
1		1,	969442046.0	969442046.0	0	-	-	98	98
1	1,1,	1,	1955166247.0	1955166247.0	0	-	-	78	78
1		2,	997345680.0	997345680.0	0	-	-	I128	I128
1	197,1,	3,	87516.0	87516.0	0	-	-	I127	I127
1	1,1,	2,	1883654642.0	1883654642.0	0	-	-	I76	I76
1	1,1,	2,	1883769726.0	1883769726.0	0	-	-	I77	I77
1	192,5,	4,	608503.0	608503.0	0	-	-	I75	I75
1	4,2,	183,	6075252787.0	6075252787.0	0	-	-	I13	I13
1	159,24,	6,	119340778.0	119340778.0	0	-	-	I195	I195
1	7,5,	189,	10943948656.0	10943948656.0	0	-	-	I12	I12
1		1,	1108383525.0	1108383525.0	0	-	-	200	200
1		1,	1108435994.0	1108435994.0	0	-	-	105	105
1	1,4,	1,	4601228756.0	4601228756.0	0	-	-	89	89
1		5,	996761310.0	996866805.0	1	-	-	I125	189
1	193,2,	6,	3020745.0	3126240.0	2	-	-	I124	I126
1	6,183,	5,	36202113.0	36202113.0	0	-	-	I8	I8
1	4,1,	189,	5159486704.0	5159486704.0	0	-	-	I12	I12
1	5,2,	194,	6979348123.0	6979348123.0	0	-	-	I7	I7
1		1,	1012693982.0	1012693982.0	0	-	-	48	48
1		1,	1012683324.0	1012683324.0	0	-	-	152	152
1		4,	996701630.0	996807125.0	3	-	-	I126	89
1	3,1,	1,	3756086397.0	3756191892.0	2	-	-	189	I124
1	195,1,	5,	1713697.0	1713697.0	0	-	-	I125	I125
1		3,	1018368028.0	1018368028.0	0	-	-	I143	I143
1	1,2,	1,	2940759734.0	2940759734.0	0	-	-	127	127
1	196,1,	4,	609657.0	609657.0	0	-	-	I142	I142
1		1,	1035458039.0	1035458039.0	0	-	-	12	12
1		1,	1035499391.0	1035499391.0	0	-	-	133	133
1	189,5,	2,	3990762.0	3990762.0	0	-	-	I6	I6
1	1,1,	194,	2180663169.0	2180663169.0	0	-	-	I7	I7
1	4,1,	196,	5170756636.0	5170756636.0	0	-	-	I5	I5
1		1,	1029373718.0	1029373718.0	0	-	-	77	77
1		1,	1029383213.0	1029383213.0	0	-	-	29	29
1	2,3,	7,	5156889136.0	5156889136.0	0	-	-	I19	I19
1	1,6,	5,	6977488316.0	6977488316.0	0	-	-	I25	I25
1	180,9,	12,	37841972.0	37841972.0	0	-	-	I18	I18
1	2,1,	1,	2874570845.0	2874570845.0	0	-	-	49	49
1		3,	997273100.0	997273100.0	0	-	-	I127	I127
1	196,1,	4,	629214.0	629214.0	0	-	-	I126	I126
1		1,	969156052.0	969156052.0	0	-	-	123	123
1		1,	969147210.0	969147210.0	0	-	-	82	82
1	1,1,	1,	1831328359.0	1831328359.0	0	-	-	158	158
1		2,	935075638.0	935075638.0	0	-	-	I172	I172
1	196,2,	3,	164527.0	164527.0	0	-	-	I171	I171
1		2,	1028844767.0	1028844767.0	0	-	-	I155	I155
1	1,1,	1,	2018628098.0	2018628098.0	0	-	-	19	19
1	196,2,	3,	101971.0	101971.0	0	-	-	I154	I154
1	1,2,	3,	3195545208.0	3195545208.0	0	-	-	I43	I43
1	2,1,	3,	3194752026.0	3194752026.0	0	-	-	I45	I45
1	193,2,	6,	3087383.0	3087383.0	0	-	-	I42	I42
1		1,	1032884577.0	1032884577.0	0	-	-	136	136
1		1,	1032966003.0	1032966003.0	0	-	-	137	137
1	1,4,	1,	4772917271.0	4772917271.0	0	-	-	31	31
1		5,	1031287174.0	1031287174.0	0	-	-	I165	I165
1	194,1,	6,	3493825.0	3493825.0	0	-	-	I164	I164
1		6,	1085102566.0	1085102566.0	0	-	-	I61	I61
1	3,3,	1,	5985710498.0	5985710498.0	0	-	-	1	1
1	191,3,	7,	5974526.0	5974526.0	0	-	-	I60	I60
