1	3
2	1
3	3
4	3
5	1
6	10
7	4
8	2
9	1
10	1
11	3
12	3
13	2
14	4
15	1
16	1
17	1
18	3
19	1
20	1
21	3
22	2
23	7
24	1
25	2
26	1
27	2
28	3
29	2
30	9
31	2
32	3
33	3
34	1
35	2
36	2
37	15
38	1
39	1
40	1
41	1
42	1
43	2
44	4
45	2
46	1
47	1
48	5
49	4
50	1
51	1
52	1
53	1
54	7
55	4
56	1
57	1
58	3
59	7
60	2
61	8
62	1
63	2
64	1
65	1
66	3
67	4
68	11
69	3
70	3
71	5
72	4
73	5
74	3
75	4
76	3
77	4
78	1
79	10
80	11
81	19
82	40
83	2
84	3
85	23
86	6
87	9
88	40
89	9
90	3
91	7
92	7
93	3
94	17
95	3
96	17
97	14
98	16
99	9
100	30
101	29
102	13
103	30
104	58
105	18
106	5
107	8
108	13
109	13
110	1
111	20
112	67
113	31
114	70
115	45
116	13
117	221
118	56
119	64
120	46
121	537
