1	3
2	2
3	2
4	2
5	5
6	1
7	3
8	1
9	1
10	2
11	1
12	2
13	1
14	1
15	3
16	1
17	2
18	1
19	1
20	1
21	1
22	4
23	7
24	4
25	3
26	1
27	1
28	3
29	3
30	1
31	1
32	1
33	5
34	3
35	5
36	3
37	1
38	3
39	1
40	1
41	5
42	5
43	7
44	5
45	1
46	1
47	7
48	5
49	1
50	1
51	5
52	2
53	10
54	1
55	8
56	3
57	9
58	1
59	1
60	2
61	4
62	2
63	2
64	3
65	5
66	2
67	5
68	12
69	3
70	4
71	1
72	8
73	1
74	3
75	3
76	5
77	2
78	19
79	1
80	3
81	4
82	2
83	2
84	6
85	4
86	3
87	2
88	1
89	2
90	1
91	3
92	1
93	4
94	2
95	10
96	5
97	1
98	4
99	3
100	25
101	7
102	1
103	3
104	1
105	7
106	3
107	2
108	4
109	14
110	9
111	11
112	9
113	6
114	8
115	22
116	4
117	2
118	9
119	2
120	3
121	5
122	5
123	15
124	6
125	10
126	3
127	9
128	15
129	8
130	17
131	45
132	2
133	35
134	11
135	116
136	151
137	94
138	9
139	39
140	537
