1	1
2	1
3	2
4	3
5	4
6	4
7	1
8	2
9	3
10	1
11	1
12	1
13	2
14	1
15	1
16	1
17	1
18	1
19	1
20	5
21	1
22	1
23	2
24	2
25	1
26	2
27	3
28	1
29	1
30	1
31	1
32	2
33	1
34	2
35	1
36	3
37	1
38	3
39	2
40	2
41	3
42	1
43	2
44	3
45	4
46	4
47	1
48	1
49	4
50	1
51	4
52	1
53	5
54	8
55	1
56	1
57	1
58	2
59	3
60	2
61	4
62	2
63	1
64	1
65	6
66	1
67	3
68	3
69	2
70	1
71	12
72	3
73	2
74	4
75	3
76	4
77	1
78	3
79	1
80	14
81	2
82	1
83	4
84	3
85	3
86	1
87	1
88	1
89	6
90	3
91	8
92	3
93	17
94	3
95	2
96	2
97	4
98	15
99	1
100	6
101	1
102	1
103	1
104	1
105	3
106	5
107	4
108	1
109	2
110	1
111	5
112	1
113	5
114	3
115	4
116	3
117	1
118	7
119	2
120	4
121	1
122	10
123	4
124	4
125	13
126	2
127	1
128	6
129	11
130	4
131	4
132	5
133	15
134	5
135	2
136	4
137	30
138	2
139	1
140	2
141	5
142	4
143	3
144	2
145	8
146	27
147	10
148	2
149	5
150	1
151	20
152	9
153	17
154	10
155	13
156	4
157	6
158	8
159	6
160	4
161	9
162	19
163	12
164	28
165	19
166	6
167	13
168	12
169	67
170	157
171	98
172	6
173	360
174	531
