1	1
2	1
3	2
4	4
5	2
6	1
7	1
8	1
9	1
10	1
11	5
12	1
13	2
14	1
15	3
16	2
17	2
18	3
19	6
20	2
21	2
22	5
23	4
24	1
25	2
26	2
27	2
28	3
29	2
30	1
31	2
32	6
33	4
34	6
35	8
36	1
37	6
38	4
39	5
40	1
41	1
42	5
43	6
44	1
45	1
46	6
47	4
48	1
49	1
50	1
51	5
52	2
53	3
54	9
55	4
56	1
57	3
58	2
59	7
60	10
61	4
62	4
63	3
64	11
65	4
66	1
67	2
68	3
69	11
70	11
71	8
72	14
73	7
74	5
75	1
76	2
77	7
78	3
79	1
80	4
81	8
82	8
83	10
84	2
85	1
86	11
87	9
88	4
89	2
90	20
91	11
92	5
93	1
94	2
95	10
96	6
97	1
98	7
99	3
100	3
101	25
102	16
103	5
104	2
105	14
106	8
107	13
108	1
109	6
110	42
111	3
112	22
113	2
114	21
115	129
116	120
117	6
118	535
