round	size:children	size:sibling	score_before	score_after	nodal dist	dist from previous source	dist from previous dest	label:soure	label:dest
1		2,	1286766606.0	1286766606.0	0	-	-	I33	I33
1	1,1,	1,	2534209366.0	2534209366.0	0	-	-	106	106
1	197,1,	3,	194239.0	194239.0	0	-	-	I32	I32
1	1,1,	2,	2525668380.0	2525668380.0	0	-	-	I81	I81
1	1,1,	2,	2525677166.0	2525677166.0	0	-	-	I82	I82
1	196,1,	4,	780512.0	780512.0	0	-	-	I80	I80
1	1,1,	15,	2551358579.0	2551358579.0	0	-	-	I141	I141
1	2,13,	2,	15674314109.0	15674314109.0	0	-	-	I155	I155
1	181,3,	17,	109798940.0	109798940.0	0	-	-	I140	I140
1		2,	1302223124.0	1302223124.0	0	-	-	I197	I197
1	1,1,	1,	2565315716.0	2565315716.0	0	-	-	7	7
1	196,2,	3,	78408.0	78408.0	0	-	-	I196	I196
1		1,	1282533487.0	1282533487.0	0	-	-	107	107
1		1,	1282534271.0	1282534271.0	0	-	-	99	99
1	176,15,	3,	22139383.0	22139383.0	0	-	-	I6	I6
1	2,1,	191,	3770553876.0	3770553876.0	0	-	-	I8	I8
1	6,1,	194,	8266312019.0	8266312019.0	0	-	-	I5	I5
1	4,1,	9,	6011029135.0	6011029135.0	0	-	-	I58	I58
1	5,4,	5,	10153663614.0	10153663614.0	0	-	-	I66	I66
1	174,13,	14,	63951756.0	63951756.0	0	-	-	I57	I57
1	2,1,	4,	3784118210.0	3784118210.0	0	-	-	I149	I149
1	3,1,	3,	4968647225.0	4968647225.0	0	-	-	I152	I152
1	193,1,	7,	5398244.0	5398244.0	0	-	-	I148	I148
1		7,	1300261908.0	1300261908.0	0	-	-	I148	I148
1	3,4,	1,	8299050248.0	8299050248.0	0	-	-	95	95
1	188,5,	8,	9320742.0	9320742.0	0	-	-	I147	I147
1		1,	1280415390.0	1280415390.0	0	-	-	159	159
1		1,	1280407138.0	1280407138.0	0	-	-	120	120
1		1,	1282280132.0	1282280132.0	0	-	-	63	63
1		1,	1282285448.0	1282285448.0	0	-	-	74	74
1		7,	1303929374.0	1303929374.0	0	-	-	I174	I174
1	1,6,	1,	8324097528.0	8324097528.0	0	-	-	72	72
1	189,4,	8,	9594416.0	9594416.0	0	-	-	I173	I173
1	4,1,	1,	6016639940.0	6016639940.0	0	-	-	157	157
1		5,	1280930983.0	1280930983.0	0	-	-	I73	I73
1	183,12,	6,	2929485.0	2929485.0	0	-	-	I72	I72
1		1,	1296288849.0	1296288849.0	0	-	-	90	90
