cldae taxa	clade sizde	label	runtime	nodal dist
9642,9452,8866,9361,8186,9094,7628,7573,8073,9533,8269,8038,8015,7675,9779,8673,7812,9050,8603,8799,8463,9362,9045,9072,8635,9091,8280,8065,7730,9373,8203,9441	32	-	4513.542224407196	0
762,3115,4398,2113,6641,4102,4525,2845,4292,3520,1992,819,2868,4187,2533,7338,313,1499,3386,2101,4176,6034,760,3992,6764,316,1251,5349,856,4301,1254,7037,222,6383,129,5844,4294,5845,4042,3219,1013,1012,861,6921,5978,6786,4800,1690,5433,1806,7079,7003,78,3838,6687,744,1209,3428,4071,4419,1551,5654,353,4325,2151,120,2760,3802	68	-	9609.232969999313	0
7637,8556,9652,8259,8407,9863,8711,9946,7613,8546,8612,9158,8681,8373,8396,9314,9949,9575,9034,8391,9539,8020,9987,7717,9329,9635,7916,8264,9557,9375,9191,9688,9524,8622,8064,8249,9327,8846,8349,8776	40	-	5641.979369878769	0
226,4763,1252,4928,3536,7111,6339,4110,482,1370,7279,193,5212,6864,1401,2181,2260,3082,6800,4950,160,294,442,1953,370,5535,2864,3851,2361,3340,6762,3124,2730,4414,6477,2942,699,2519,2785,6189,2266,469,1897,2311,1711,2994,6461,4921	48	-	6783.132141113281	0
894,4555,2242,5752,6511,7354,2194,6150,517,3316,3529,5322,3247,3734,7035,6745,1968,6475,248,1976,4988,6635,3033,256,1461,811,1148,2611,2704,1934,4795,3466,6176,2772,808,6046,5714	37	-	5249.684968948364	0
3145,1250,395,4846,2498,4343,3822,929,3244,6217,7289,1620,2671,5369,6542,6889,874,6968,3053,937,4371,2196,6801,6867,6716,5382,5581,7078,6583,7262,1346,3791,2676,2670	34	-	4793.754531621933	0
1053,4191,3010,6479,7182,2464,4920,6667,4540,1312,6958,1971,261,1569,3911,1811,420,4494,4604,6496,5327,4362,1600,6087,407,4334,5290,2250,3553,5737,5923,1290,7081,3661,4209,3750,3909,1847,4965	39	-	5492.045412063599	0
184,2598,6263,285,382,5672,2596,1908,235,3879,3462,2436,1293,6510,4774,389,2037,5195,4765,6887,3182,6543,7520,5913,7229,7496,4935,1935,3610,6882	30	-	4222.7344398498535	0
250,5178,2776,30,6534,2466,7320,7222,2529,1400,2198,5036,4627,5339,4764,5855,4296,2158,6360,5132,564,2543,7291,1128,7532,362,6855,6213,3180,5291,2729,4457,7274,2353,3468,723,3815,2950,3706,4207,6054,3914,7426,3922,5088,1088,6432,7038,2809,1042,4801	51	-	7181.350471973419	0
2123,466,6162,250,5178,2776,30,6534,2466,7320,7222,2529,1400,2198,5036,4627,5339,4764,5855,4296,2158,6360,5132,564,2543,7291,1128,7532,362,6855,6213,3180,5291,2729,4457,7274,2353,3468,723,3815,2950,3706,4207,6054,3914,7426,3922,5088,1088,6432,7038,2809,1042,4801,3530,2984,2646,2542,309,6696,6174,2463	62	-	8740.700950622559	0
7897,8632,9394,8813,8521,9272,7732,7724,8933,9487,8822,9489,8060,9074,8340,9878,9712,7968,7915,9636,8682,9705,8356,7561,8532,9817,9960,7969,9588,9372,8303,7576,8028,7975,9884,8301,8726,9216	38	-	5363.014489173889	0
4311,1698,2403,1467,6364,5791,651,3281,3058,3280,1479,6308,2438,4021,3292,4735,862,1416,5396,1219,2965,7523,3702,6539,1545,2440,2590,2794,1854,6430,2816,7556,6483,6824,4845,3887,6366,6778,1282,2748,6780,837,4064,3693,6569,2930,7191,6020,6758,3537,5399,3443,2818,1037,833,2917,4205,4822,1171,3021,3106,6323,5838,3066,1618	65	-	9158.415940523148	0
3274,1608,5188,2011,185,1625,7023,5102,6343,3170,6919,6307,271,6233,5559,3854,2197,2812,3440,2184,4253,2645,7373,5804,4085,2893,6890,5754,3708,5558,3811,1394,5377,7149,965,2512,3731,2841,3658,6532,1761,3043,1317,2992,7178,7446,3140,2624,3723,2146,5832,3293,2201,7090,4552,6826,5297,3123,1090,1318,5574,6224,520,2299,2617,720,3664,3204,6391	69	-	9717.312983751297	0
3469,2045,1366,6134,7044,5094,999,3172,3872,4378,5436,2791,1294,5607,552,3755,5702,1678,2258,6846,1716,1615,5066,6568,7125,3321,6951,3152,3382,3388,435	31	-	4382.643299818039	0
803,6324,3878,4488,1998,599,486,4336,7179,2956,2840,3885,7531,4028,5400,4669,6661,4848,329,6230,4626,5954,990,257,5515,6997,5860,2350,2964,5038,213,6866,3577,608,5928,183,843,3076,4813,6799,95,439,1446,6416,768,2179,5946,925,4400,7164,6214,2666,2667,2551,3765,443,293,1680	58	-	8162.017107009888	0
9428,7557,9786,8126,8149,8523,8023,8752,9490,8587,8205,8586,9985,9585,7638,9834,8855,8441,8164,8853,8128,8383,9453,9311,9413,8976,8875,7660,8690,9507,8162,9811,8459,9382,8679,8418,9298,7947,8684,9570,8266,9691,8608,8734,8999,8405,7623	47	-	6657.368281841278	0
900,544,6143,1145,6706,4522,1909,6587,3193,2997,4264,7031,2264,4235,7429,6070,7384,5257,6686,171,2991,449,7327,3237,2614,4905,4539,2597,2927,1038,2089,2668,1073,3317,6713,5959,866,7064,5692,6740,4955,3419,2954,6197,94,7195,5354,4122,137,7539,4199,4916,2341,933,5522,3215,2636,1188,7040,6186,988,518,4808,6227,1220,1493,1184	67	-	9490.919432878494	0
